 ******************************************
        Entropy-based Gully erosion        
              model - V 0.2                
                                           
        TUB - Institut fur Okologie        
          UFC - PPGEA - Hidrosed           
                                           
            Pedro Alencar, 2020            
                                           
 ******************************************
  
The number of Manning of the channel is....        0.0400
The declivity of the hillslope is..........        0.0400
The critical shear stress is...............        3.5000
The rill erodibility coefficient is........        0.0210
The soil Bulk density is...................     1700.0000
The porosity of the soil is................        0.3580
The depth of the nonerodible layer is......        0.4510
The soil cohesion is.......................      600.0000
The internal friction angle is.............       24.0000
The threshold for wall erosion is..........        0.0000
The number of rainfall events is...........           927
  
  event   discharge(m3)    depth (m)    width (m)     area (m2)    lambda_wall    lambda_bed
   152        0.0082        0.4510        0.5954        0.2685      -98.9795      -98.9795
   153        0.0013        0.4510        0.5954        0.2685      -98.9795      -98.9795
   154        0.0162        0.4510        0.6145        0.2771      -33.6605      -52.5817
   155        0.0146        0.4510        0.6302        0.2842      -98.9795      -98.9795
   156        0.0097        0.4510        0.6375        0.2875      -98.9795      -98.9795
   157        0.0010        0.4510        0.6375        0.2875      -98.9795      -98.9795
   158        0.0028        0.4510        0.6375        0.2875      -98.9795      -98.9795
   159        0.0008        0.4510        0.6375        0.2875      -98.9795      -98.9795
   160        0.0106        0.4510        0.6459        0.2913      -98.9795      -98.9795
   161        0.0030        0.4510        0.6459        0.2913      -98.9795      -98.9795
   162        0.0048        0.4510        0.6470        0.2918      -98.9795      -98.9795
   163        0.0030        0.4510        0.6470        0.2918      -98.9795      -98.9795
   164        0.0002        0.4510        0.6470        0.2918      -98.9795      -98.9795
   165        0.0062        0.4510        0.6495        0.2929      -98.9795      -98.9795
   166        0.0001        0.4510        0.6495        0.2929      -98.9795      -98.9795
   167        0.0058        0.4510        0.6516        0.2939      -98.9795      -98.9795
   168        0.0065        0.4510        0.6543        0.2951      -98.9795      -98.9795
   169        0.0021        0.4510        0.6543        0.2951      -98.9795      -98.9795
   170        0.0117        0.4510        0.6638        0.2994      -98.9795      -98.9795
   171        0.0005        0.4510        0.6638        0.2994      -98.9795      -98.9795
   172        0.0003        0.4510        0.6638        0.2994      -98.9795      -98.9795
   173        0.0020        0.4510        0.6638        0.2994      -98.9795      -98.9795
   174        0.0009        0.4510        0.6638        0.2994      -98.9795      -98.9795
   175        0.0005        0.4510        0.6638        0.2994      -98.9795      -98.9795
   176        0.0002        0.4510        0.6638        0.2994      -98.9795      -98.9795
   177        0.0008        0.4510        0.6638        0.2994      -98.9795      -98.9795
   178        0.0011        0.4510        0.6638        0.2994      -98.9795      -98.9795
   179        0.0014        0.4510        0.6638        0.2994      -98.9795      -98.9795
   180        0.0007        0.4510        0.6638        0.2994      -98.9795      -98.9795
   181        0.0010        0.4510        0.6638        0.2994      -98.9795      -98.9795
   182        0.0009        0.4510        0.6638        0.2994      -98.9795      -98.9795
   183        0.0059        0.4510        0.6658        0.3003      -98.9795      -98.9795
   184        0.0016        0.4510        0.6658        0.3003      -98.9795      -98.9795
   185        0.0004        0.4510        0.6658        0.3003      -98.9795      -98.9795
   186        0.0003        0.4510        0.6658        0.3003      -98.9795      -98.9795
   187        0.0004        0.4510        0.6658        0.3003      -98.9795      -98.9795
   188        0.0146        0.4510        0.6793        0.3064      -98.9795      -98.9795
   189        0.0006        0.4510        0.6793        0.3064      -98.9795      -98.9795
   190        0.0001        0.4510        0.6793        0.3064      -98.9795      -98.9795
   191        0.0018        0.4510        0.6793        0.3064      -98.9795      -98.9795
   192        0.0007        0.4510        0.6793        0.3064      -98.9795      -98.9795
   193        0.0180        0.4510        0.6976        0.3146      -98.9795      -98.9795
   194        0.0036        0.4510        0.6976        0.3146      -98.9795      -98.9795
   195        0.0045        0.4510        0.6981        0.3148      -98.9795      -98.9795
   196        0.0017        0.4510        0.6981        0.3148      -98.9795      -98.9795
   197        0.0013        0.4510        0.6981        0.3148      -98.9795      -98.9795
   198        0.0013        0.4510        0.6981        0.3148      -98.9795      -98.9795
   199        0.0005        0.4510        0.6981        0.3148      -98.9795      -98.9795
   200        0.0022        0.4510        0.6981        0.3148      -98.9795      -98.9795
   201        0.0113        0.4510        0.7058        0.3183      -98.9795      -98.9795
   202        0.0066        0.4510        0.7080        0.3193      -98.9795      -98.9795
   203        0.0005        0.4510        0.7080        0.3193      -98.9795      -98.9795
   204        0.0008        0.4510        0.7080        0.3193      -98.9795      -98.9795
   205        0.0016        0.4510        0.7080        0.3193      -98.9795      -98.9795
   206        0.0013        0.4510        0.7080        0.3193      -98.9795      -98.9795
   207        0.0086        0.4510        0.7122        0.3212      -98.9795      -98.9795
   208        0.0001        0.4510        0.7122        0.3212      -98.9795      -98.9795
   209        0.0056        0.4510        0.7135        0.3218      -98.9795      -98.9795
   210        0.0012        0.4510        0.7135        0.3218      -98.9795      -98.9795
   211        0.0002        0.4510        0.7135        0.3218      -98.9795      -98.9795
   212        0.0060        0.4510        0.7150        0.3225      -98.9795      -98.9795
   213        0.0019        0.4510        0.7150        0.3225      -98.9795      -98.9795
   214        0.0006        0.4510        0.7150        0.3225      -98.9795      -98.9795
   215        0.0002        0.4510        0.7150        0.3225      -98.9795      -98.9795
   216        0.0001        0.4510        0.7150        0.3225      -98.9795      -98.9795
   217        0.0021        0.4510        0.7150        0.3225      -98.9795      -98.9795
   218        0.0019        0.4510        0.7150        0.3225      -98.9795      -98.9795
   219        0.0016        0.4510        0.7150        0.3225      -98.9795      -98.9795
   220        0.0022        0.4510        0.7150        0.3225      -98.9795      -98.9795
   221        0.0014        0.4510        0.7150        0.3225      -98.9795      -98.9795
   222        0.0002        0.4510        0.7150        0.3225      -98.9795      -98.9795
   223        0.0110        0.4510        0.7219        0.3256      -98.9795      -98.9795
   224        0.0013        0.4510        0.7219        0.3256      -98.9795      -98.9795
   225        0.0005        0.4510        0.7219        0.3256      -98.9795      -98.9795
   226        0.0036        0.4510        0.7219        0.3256      -98.9795      -98.9795
   227        0.0015        0.4510        0.7219        0.3256      -98.9795      -98.9795
   228        0.0125        0.4510        0.7306        0.3295      -98.9795      -98.9795
   229        0.0016        0.4510        0.7306        0.3295      -98.9795      -98.9795
   230        0.0002        0.4510        0.7306        0.3295      -98.9795      -98.9795
   231        0.0008        0.4510        0.7306        0.3295      -98.9795      -98.9795
   232        0.0003        0.4510        0.7306        0.3295      -98.9795      -98.9795
   233        0.0006        0.4510        0.7306        0.3295      -98.9795      -98.9795
   234        0.0001        0.4510        0.7306        0.3295      -98.9795      -98.9795
   235        0.0150        0.4510        0.7422        0.3348      -98.9795      -98.9795
   236        0.0029        0.4510        0.7422        0.3348      -98.9795      -98.9795
   237        0.0015        0.4510        0.7422        0.3348      -98.9795      -98.9795
   238        0.0059        0.4510        0.7435        0.3353      -98.9795      -98.9795
   239        0.0007        0.4510        0.7435        0.3353      -98.9795      -98.9795
   240        0.0005        0.4510        0.7435        0.3353      -98.9795      -98.9795
   241        0.0004        0.4510        0.7435        0.3353      -98.9795      -98.9795
   242        0.0026        0.4510        0.7435        0.3353      -98.9795      -98.9795
   243        0.0042        0.4510        0.7435        0.3353      -98.9795      -98.9795
   244        0.0008        0.4510        0.7435        0.3353      -98.9795      -98.9795
   245        0.0026        0.4510        0.7435        0.3353      -98.9795      -98.9795
   246        0.0003        0.4510        0.7435        0.3353      -98.9795      -98.9795
   247        0.0004        0.4510        0.7435        0.3353      -98.9795      -98.9795
   248        0.0027        0.4510        0.7435        0.3353      -98.9795      -98.9795
   249        0.0001        0.4510        0.7435        0.3353      -98.9795      -98.9795
   250        0.0021        0.4510        0.7435        0.3353      -98.9795      -98.9795
   251        0.0018        0.4510        0.7435        0.3353      -98.9795      -98.9795
   252        0.0200        0.4510        0.7619        0.3436      -98.9795      -98.9795
   253        0.0161        0.4510        0.7740        0.3491      -98.9795      -98.9795
   254        0.0120        0.4510        0.7808        0.3521      -98.9795      -98.9795
   255        0.0020        0.4510        0.7808        0.3521      -98.9795      -98.9795
   256        0.0023        0.4510        0.7808        0.3521      -98.9795      -98.9795
   257        0.0009        0.4510        0.7808        0.3521      -98.9795      -98.9795
   258        0.0011        0.4510        0.7808        0.3521      -98.9795      -98.9795
   259        0.0036        0.4510        0.7808        0.3521      -98.9795      -98.9795
   260        0.0003        0.4510        0.7808        0.3521      -98.9795      -98.9795
   261        0.0013        0.4510        0.7808        0.3521      -98.9795      -98.9795
   262        0.0002        0.4510        0.7808        0.3521      -98.9795      -98.9795
   263        0.0031        0.4510        0.7808        0.3521      -98.9795      -98.9795
   264        0.0018        0.4510        0.7808        0.3521      -98.9795      -98.9795
   265        0.0017        0.4510        0.7808        0.3521      -98.9795      -98.9795
   266        0.0060        0.4510        0.7818        0.3526      -98.9795      -98.9795
   267        0.0007        0.4510        0.7818        0.3526      -98.9795      -98.9795
   268        0.0012        0.4510        0.7818        0.3526      -98.9795      -98.9795
   269        0.0053        0.4510        0.7823        0.3528      -98.9795      -98.9795
   270        0.0033        0.4510        0.7823        0.3528      -98.9795      -98.9795
   271        0.0070        0.4510        0.7841        0.3536      -98.9795      -98.9795
   272        0.0031        0.4510        0.7841        0.3536      -98.9795      -98.9795
   273        0.0006        0.4510        0.7841        0.3536      -98.9795      -98.9795
   274        0.0004        0.4510        0.7841        0.3536      -98.9795      -98.9795
   275        0.0008        0.4510        0.7841        0.3536      -98.9795      -98.9795
   276        0.0020        0.4510        0.7841        0.3536      -98.9795      -98.9795
   277        0.0060        0.4510        0.7850        0.3541      -98.9795      -98.9795
   278        0.0015        0.4510        0.7850        0.3541      -98.9795      -98.9795
   279        0.0137        0.4510        0.7935        0.3579      -98.9795      -98.9795
   280        0.0070        0.4510        0.7952        0.3586      -98.9795      -98.9795
   281        0.0001        0.4510        0.7952        0.3586      -98.9795      -98.9795
   282        0.0005        0.4510        0.7952        0.3586      -98.9795      -98.9795
   283        0.0001        0.4510        0.7952        0.3586      -98.9795      -98.9795
   284        0.0236        0.4510        0.8163        0.3681      -98.9795      -98.9795
   285        0.0031        0.4510        0.8163        0.3681      -98.9795      -98.9795
   286        0.0002        0.4510        0.8163        0.3681      -98.9795      -98.9795
   287        0.0044        0.4510        0.8163        0.3681      -98.9795      -98.9795
   288        0.0055        0.4510        0.8167        0.3684      -98.9795      -98.9795
   289        0.0001        0.4510        0.8167        0.3684      -98.9795      -98.9795
   290        0.0048        0.4510        0.8168        0.3684      -98.9795      -98.9795
   291        0.0020        0.4510        0.8168        0.3684      -98.9795      -98.9795
   292        0.0006        0.4510        0.8168        0.3684      -98.9795      -98.9795
   293        0.0015        0.4510        0.8168        0.3684      -98.9795      -98.9795
   294        0.0001        0.4510        0.8168        0.3684      -98.9795      -98.9795
   295        0.0002        0.4510        0.8168        0.3684      -98.9795      -98.9795
   296        0.0098        0.4510        0.8206        0.3701      -98.9795      -98.9795
   297        0.0032        0.4510        0.8206        0.3701      -98.9795      -98.9795
   298        0.0017        0.4510        0.8206        0.3701      -98.9795      -98.9795
   299        0.0082        0.4510        0.8229        0.3711      -98.9795      -98.9795
   300        0.0020        0.4510        0.8229        0.3711      -98.9795      -98.9795
   301        0.0042        0.4510        0.8229        0.3711      -98.9795      -98.9795
   302        0.0006        0.4510        0.8229        0.3711      -98.9795      -98.9795
   303        0.0003        0.4510        0.8229        0.3711      -98.9795      -98.9795
   304        0.0027        0.4510        0.8229        0.3711      -98.9795      -98.9795
   305        0.0025        0.4510        0.8229        0.3711      -98.9795      -98.9795
   306        0.0029        0.4510        0.8229        0.3711      -98.9795      -98.9795
   307        0.0023        0.4510        0.8229        0.3711      -98.9795      -98.9795
   308        0.0009        0.4510        0.8229        0.3711      -98.9795      -98.9795
   309        0.0003        0.4510        0.8229        0.3711      -98.9795      -98.9795
   310        0.0048        0.4510        0.8229        0.3711      -98.9795      -98.9795
   311        0.0073        0.4510        0.8246        0.3719      -98.9795      -98.9795
   312        0.0011        0.4510        0.8246        0.3719      -98.9795      -98.9795
   313        0.0003        0.4510        0.8246        0.3719      -98.9795      -98.9795
   314        0.0002        0.4510        0.8246        0.3719      -98.9795      -98.9795
   315        0.0005        0.4510        0.8246        0.3719      -98.9795      -98.9795
   316        0.0045        0.4510        0.8246        0.3719      -98.9795      -98.9795
   317        0.0007        0.4510        0.8246        0.3719      -98.9795      -98.9795
   318        0.0015        0.4510        0.8246        0.3719      -98.9795      -98.9795
   319        0.0006        0.4510        0.8246        0.3719      -98.9795      -98.9795
   320        0.0004        0.4510        0.8246        0.3719      -98.9795      -98.9795
   321        0.0028        0.4510        0.8246        0.3719      -98.9795      -98.9795
   322        0.0041        0.4510        0.8246        0.3719      -98.9795      -98.9795
   323        0.0008        0.4510        0.8246        0.3719      -98.9795      -98.9795
   324        0.0003        0.4510        0.8246        0.3719      -98.9795      -98.9795
   325        0.0113        0.4510        0.8297        0.3742      -98.9795      -98.9795
   326        0.0006        0.4510        0.8297        0.3742      -98.9795      -98.9795
   327        0.0006        0.4510        0.8297        0.3742      -98.9795      -98.9795
   328        0.0010        0.4510        0.8297        0.3742      -98.9795      -98.9795
   329        0.0010        0.4510        0.8297        0.3742      -98.9795      -98.9795
   330        0.0002        0.4510        0.8297        0.3742      -98.9795      -98.9795
   331        0.0030        0.4510        0.8297        0.3742      -98.9795      -98.9795
   332        0.0082        0.4510        0.8319        0.3752      -98.9795      -98.9795
   333        0.0078        0.4510        0.8338        0.3761      -98.9795      -98.9795
   334        0.0001        0.4510        0.8338        0.3761      -98.9795      -98.9795
   335        0.0029        0.4510        0.8338        0.3761      -98.9795      -98.9795
   336        0.0097        0.4510        0.8373        0.3776      -98.9795      -98.9795
   337        0.0047        0.4510        0.8373        0.3776      -98.9795      -98.9795
   338        0.0096        0.4510        0.8406        0.3791      -98.9795      -98.9795
   339        0.0036        0.4510        0.8406        0.3791      -98.9795      -98.9795
   340        0.0019        0.4510        0.8406        0.3791      -98.9795      -98.9795
   341        0.0015        0.4510        0.8406        0.3791      -98.9795      -98.9795
   342        0.0052        0.4510        0.8408        0.3792      -98.9795      -98.9795
   343        0.0054        0.4510        0.8410        0.3793      -98.9795      -98.9795
   344        0.0011        0.4510        0.8410        0.3793      -98.9795      -98.9795
   345        0.0092        0.4510        0.8440        0.3806      -98.9795      -98.9795
   346        0.0050        0.4510        0.8440        0.3807      -98.9795      -98.9795
   347        0.0008        0.4510        0.8440        0.3807      -98.9795      -98.9795
   348        0.0016        0.4510        0.8440        0.3807      -98.9795      -98.9795
   349        0.0002        0.4510        0.8440        0.3807      -98.9795      -98.9795
   350        0.0004        0.4510        0.8440        0.3807      -98.9795      -98.9795
   351        0.0012        0.4510        0.8440        0.3807      -98.9795      -98.9795
   352        0.0017        0.4510        0.8440        0.3807      -98.9795      -98.9795
   353        0.0032        0.4510        0.8440        0.3807      -98.9795      -98.9795
   354        0.0102        0.4510        0.8478        0.3824      -98.9795      -98.9795
   355        0.0022        0.4510        0.8478        0.3824      -98.9795      -98.9795
   356        0.0021        0.4510        0.8478        0.3824      -98.9795      -98.9795
   357        0.0001        0.4510        0.8478        0.3824      -98.9795      -98.9795
   358        0.0062        0.4510        0.8485        0.3827      -98.9795      -98.9795
   359        0.0108        0.4510        0.8527        0.3846      -98.9795      -98.9795
   360        0.0030        0.4510        0.8527        0.3846      -98.9795      -98.9795
   361        0.0013        0.4510        0.8527        0.3846      -98.9795      -98.9795
   362        0.0005        0.4510        0.8527        0.3846      -98.9795      -98.9795
   363        0.0003        0.4510        0.8527        0.3846      -98.9795      -98.9795
   364        0.0003        0.4510        0.8527        0.3846      -98.9795      -98.9795
   365        0.0009        0.4510        0.8527        0.3846      -98.9795      -98.9795
   366        0.0008        0.4510        0.8527        0.3846      -98.9795      -98.9795
   367        0.0002        0.4510        0.8527        0.3846      -98.9795      -98.9795
   368        0.0082        0.4510        0.8548        0.3855      -98.9795      -98.9795
   369        0.0006        0.4510        0.8548        0.3855      -98.9795      -98.9795
   370        0.0010        0.4510        0.8548        0.3855      -98.9795      -98.9795
   371        0.0032        0.4510        0.8548        0.3855      -98.9795      -98.9795
   372        0.0006        0.4510        0.8548        0.3855      -98.9795      -98.9795
   373        0.0010        0.4510        0.8548        0.3855      -98.9795      -98.9795
   374        0.0019        0.4510        0.8548        0.3855      -98.9795      -98.9795
   375        0.0082        0.4510        0.8568        0.3864      -98.9795      -98.9795
   376        0.0016        0.4510        0.8568        0.3864      -98.9795      -98.9795
   377        0.0015        0.4510        0.8568        0.3864      -98.9795      -98.9795
   378        0.0011        0.4510        0.8568        0.3864      -98.9795      -98.9795
   379        0.0078        0.4510        0.8585        0.3872      -98.9795      -98.9795
   380        0.0002        0.4510        0.8585        0.3872      -98.9795      -98.9795
   381        0.0007        0.4510        0.8585        0.3872      -98.9795      -98.9795
