 ******************************************
        Entropy-based Gully erosion        
              model - V 0.2                
                                           
        TUB - Institut fur Okologie        
          UFC - PPGEA - Hidrosed           
                                           
            Pedro Alencar, 2020            
                                           
 ******************************************
  
The number of Manning of the channel is....        0.0400
The declivity of the hillslope is..........        0.0590
The critical shear stress is...............        3.5000
The rill erodibility coefficient is........        0.0210
The soil Bulk density is...................     1700.0000
The porosity of the soil is................        0.3580
The depth of the nonerodible layer is......        0.3070
The soil cohesion is.......................      600.0000
The internal friction angle is.............       24.0000
The threshold for wall erosion is..........        0.0000
The number of rainfall events is...........           927
  
  event   discharge(m3)    depth (m)    width (m)     area (m2)    lambda_wall    lambda_bed
    34        0.0009        0.3070        0.4625        0.1420      -98.9795      -98.9795
    35        0.0065        0.3070        0.4760        0.1461      -98.9795      -98.9795
    36        0.0046        0.3070        0.4828        0.1482      -98.9795      -98.9795
    37        0.0033        0.3070        0.4859        0.1492      -98.9795      -98.9795
    38        0.0015        0.3070        0.4859        0.1492      -98.9795      -98.9795
    39        0.0020        0.3070        0.4864        0.1493      -98.9795      -98.9795
    40        0.0004        0.3070        0.4864        0.1493      -98.9795      -98.9795
    41        0.0066        0.3070        0.4990        0.1532      -98.9795      -98.9795
    42        0.0049        0.3070        0.5058        0.1553      -98.9795      -98.9795
    43        0.0070        0.3070        0.5186        0.1592      -98.9795      -98.9795
    44        0.0020        0.3070        0.5188        0.1593      -98.9795      -98.9795
    45        0.0008        0.3070        0.5188        0.1593      -98.9795      -98.9795
    46        0.0116        0.3070        0.5465        0.1678      -77.1619      -98.9795
    47        0.0008        0.3070        0.5465        0.1678      -98.9795      -98.9795
    48        0.0008        0.3070        0.5465        0.1678      -98.9795      -98.9795
    49        0.0033        0.3070        0.5485        0.1684      -98.9795      -98.9795
    50        0.0060        0.3070        0.5566        0.1709      -98.9795      -98.9795
    51        0.0013        0.3070        0.5566        0.1709      -98.9795      -98.9795
    52        0.0009        0.3070        0.5566        0.1709      -98.9795      -98.9795
    53        0.0010        0.3070        0.5566        0.1709      -98.9795      -98.9795
    54        0.0039        0.3070        0.5597        0.1718      -98.9795      -98.9795
    55        0.0015        0.3070        0.5597        0.1718      -98.9795      -98.9795
    56        0.0026        0.3070        0.5604        0.1720      -98.9795      -98.9795
    57        0.0049        0.3070        0.5655        0.1736      -98.9795      -98.9795
    58        0.0004        0.3070        0.5655        0.1736      -98.9795      -98.9795
    59        0.0007        0.3070        0.5655        0.1736      -98.9795      -98.9795
    60        0.0018        0.3070        0.5655        0.1736      -98.9795      -98.9795
    61        0.0001        0.3070        0.5655        0.1736      -98.9795      -98.9795
    62        0.0006        0.3070        0.5655        0.1736      -98.9795      -98.9795
    63        0.0009        0.3070        0.5655        0.1736      -98.9795      -98.9795
    64        0.0010        0.3070        0.5655        0.1736      -98.9795      -98.9795
    65        0.0025        0.3070        0.5660        0.1738      -98.9795      -98.9795
    66        0.0012        0.3070        0.5660        0.1738      -98.9795      -98.9795
    67        0.0034        0.3070        0.5680        0.1744      -98.9795      -98.9795
    68        0.0003        0.3070        0.5680        0.1744      -98.9795      -98.9795
    69        0.0001        0.3070        0.5680        0.1744      -98.9795      -98.9795
    70        0.0059        0.3070        0.5752        0.1766      -98.9795      -98.9795
    71        0.0013        0.3070        0.5752        0.1766      -98.9795      -98.9795
    72        0.0004        0.3070        0.5752        0.1766      -98.9795      -98.9795
    73        0.0005        0.3070        0.5752        0.1766      -98.9795      -98.9795
    74        0.0007        0.3070        0.5752        0.1766      -98.9795      -98.9795
    75        0.0046        0.3070        0.5793        0.1779      -98.9795      -98.9795
    76        0.0011        0.3070        0.5793        0.1779      -98.9795      -98.9795
    77        0.0009        0.3070        0.5793        0.1779      -98.9795      -98.9795
    78        0.0039        0.3070        0.5820        0.1787      -98.9795      -98.9795
    79        0.0041        0.3070        0.5850        0.1796      -98.9795      -98.9795
    80        0.0041        0.3070        0.5879        0.1805      -98.9795      -98.9795
    81        0.0050        0.3070        0.5926        0.1819      -98.9795      -98.9795
    82        0.0065        0.3070        0.6005        0.1843      -98.9795      -98.9795
    83        0.0004        0.3070        0.6005        0.1843      -98.9795      -98.9795
    84        0.0021        0.3070        0.6005        0.1843      -98.9795      -98.9795
    85        0.0031        0.3070        0.6016        0.1847      -98.9795      -98.9795
    86        0.0033        0.3070        0.6029        0.1851      -98.9795      -98.9795
    87        0.0013        0.3070        0.6029        0.1851      -98.9795      -98.9795
    88        0.0005        0.3070        0.6029        0.1851      -98.9795      -98.9795
    89        0.0010        0.3070        0.6029        0.1851      -98.9795      -98.9795
    90        0.0005        0.3070        0.6029        0.1851      -98.9795      -98.9795
    91        0.0119        0.3070        0.6249        0.1918      -98.9795      -98.9795
    92        0.0003        0.3070        0.6249        0.1918      -98.9795      -98.9795
    93        0.0001        0.3070        0.6249        0.1918      -98.9795      -98.9795
    94        0.0008        0.3070        0.6249        0.1918      -98.9795      -98.9795
    95        0.0005        0.3070        0.6249        0.1918      -98.9795      -98.9795
    96        0.0004        0.3070        0.6249        0.1918      -98.9795      -98.9795
    97        0.0027        0.3070        0.6252        0.1919      -98.9795      -98.9795
    98        0.0028        0.3070        0.6257        0.1921      -98.9795      -98.9795
    99        0.0006        0.3070        0.6257        0.1921      -98.9795      -98.9795
   100        0.0111        0.3070        0.6439        0.1977      -98.9795      -98.9795
   101        0.0041        0.3070        0.6460        0.1983      -98.9795      -98.9795
   102        0.0024        0.3070        0.6460        0.1983      -98.9795      -98.9795
   103        0.0014        0.3070        0.6460        0.1983      -98.9795      -98.9795
   104        0.0014        0.3070        0.6460        0.1983      -98.9795      -98.9795
   105        0.0009        0.3070        0.6460        0.1983      -98.9795      -98.9795
   106        0.0033        0.3070        0.6469        0.1986      -98.9795      -98.9795
   107        0.0006        0.3070        0.6469        0.1986      -98.9795      -98.9795
   108        0.0139        0.3070        0.6716        0.2062      -98.9795      -98.9795
   109        0.0048        0.3070        0.6744        0.2070      -98.9795      -98.9795
   110        0.0162        0.3070        0.7035        0.2160      -98.9795      -98.9795
   111        0.0010        0.3070        0.7035        0.2160      -98.9795      -98.9795
   112        0.0060        0.3070        0.7077        0.2173      -98.9795      -98.9795
   113        0.0015        0.3070        0.7077        0.2173      -98.9795      -98.9795
   114        0.0067        0.3070        0.7130        0.2189      -98.9795      -98.9795
   115        0.0002        0.3070        0.7130        0.2189      -98.9795      -98.9795
   116        0.0013        0.3070        0.7130        0.2189      -98.9795      -98.9795
   117        0.0039        0.3070        0.7141        0.2192      -98.9795      -98.9795
   118        0.0002        0.3070        0.7141        0.2192      -98.9795      -98.9795
   119        0.0004        0.3070        0.7141        0.2192      -98.9795      -98.9795
   120        0.0050        0.3070        0.7166        0.2200      -98.9795      -98.9795
   121        0.0024        0.3070        0.7166        0.2200      -98.9795      -98.9795
   122        0.0033        0.3070        0.7169        0.2201      -98.9795      -98.9795
   123        0.0014        0.3070        0.7169        0.2201      -98.9795      -98.9795
   124        0.0017        0.3070        0.7169        0.2201      -98.9795      -98.9795
   125        0.0026        0.3070        0.7169        0.2201      -98.9795      -98.9795
   126        0.0024        0.3070        0.7169        0.2201      -98.9795      -98.9795
   127        0.0033        0.3070        0.7173        0.2202      -98.9795      -98.9795
   128        0.0041        0.3070        0.7186        0.2206      -98.9795      -98.9795
   129        0.0015        0.3070        0.7186        0.2206      -98.9795      -98.9795
   130        0.0055        0.3070        0.7217        0.2216      -98.9795      -98.9795
   131        0.0011        0.3070        0.7217        0.2216      -98.9795      -98.9795
   132        0.0004        0.3070        0.7217        0.2216      -98.9795      -98.9795
   133        0.0033        0.3070        0.7221        0.2217      -98.9795      -98.9795
   134        0.0021        0.3070        0.7221        0.2217      -98.9795      -98.9795
   135        0.0050        0.3070        0.7245        0.2224      -98.9795      -98.9795
   136        0.0006        0.3070        0.7245        0.2224      -98.9795      -98.9795
   137        0.0014        0.3070        0.7245        0.2224      -98.9795      -98.9795
   138        0.0018        0.3070        0.7245        0.2224      -98.9795      -98.9795
   139        0.0011        0.3070        0.7245        0.2224      -98.9795      -98.9795
   140        0.0089        0.3070        0.7334        0.2252      -98.9795      -98.9795
   141        0.0161        0.3070        0.7580        0.2327      -98.9795      -98.9795
   142        0.0007        0.3070        0.7580        0.2327      -98.9795      -98.9795
   143        0.0007        0.3070        0.7580        0.2327      -98.9795      -98.9795
   144        0.0005        0.3070        0.7580        0.2327      -98.9795      -98.9795
   145        0.0007        0.3070        0.7580        0.2327      -98.9795      -98.9795
   146        0.0003        0.3070        0.7580        0.2327      -98.9795      -98.9795
   147        0.0002        0.3070        0.7580        0.2327      -98.9795      -98.9795
   148        0.0012        0.3070        0.7580        0.2327      -98.9795      -98.9795
   149        0.0001        0.3070        0.7580        0.2327      -98.9795      -98.9795
   150        0.0001        0.3070        0.7580        0.2327      -98.9795      -98.9795
   151        0.0039        0.3070        0.7587        0.2329      -98.9795      -98.9795
   152        0.0085        0.3070        0.7660        0.2352      -98.9795      -98.9795
   153        0.0014        0.3070        0.7660        0.2352      -98.9795      -98.9795
   154        0.0167        0.3070        0.7900        0.2425      -98.9795      -98.9795
   155        0.0151        0.3070        0.8091        0.2484      -98.9795      -98.9795
   156        0.0100        0.3070        0.8177        0.2510      -98.9795      -98.9795
   157        0.0011        0.3070        0.8177        0.2510      -98.9795      -98.9795
   158        0.0029        0.3070        0.8177        0.2510      -98.9795      -98.9795
   159        0.0008        0.3070        0.8177        0.2510      -98.9795      -98.9795
   160        0.0109        0.3070        0.8275        0.2541      -98.9795      -98.9795
   161        0.0031        0.3070        0.8275        0.2541      -98.9795      -98.9795
   162        0.0049        0.3070        0.8287        0.2544      -98.9795      -98.9795
   163        0.0031        0.3070        0.8287        0.2544      -98.9795      -98.9795
   164        0.0002        0.3070        0.8287        0.2544      -98.9795      -98.9795
   165        0.0064        0.3070        0.8316        0.2553      -98.9795      -98.9795
   166        0.0001        0.3070        0.8316        0.2553      -98.9795      -98.9795
   167        0.0060        0.3070        0.8340        0.2560      -98.9795      -98.9795
   168        0.0067        0.3070        0.8372        0.2570      -98.9795      -98.9795
   169        0.0021        0.3070        0.8372        0.2570      -98.9795      -98.9795
   170        0.0120        0.3070        0.8484        0.2605      -98.9795      -98.9795
   171        0.0005        0.3070        0.8484        0.2605      -98.9795      -98.9795
   172        0.0003        0.3070        0.8484        0.2605      -98.9795      -98.9795
   173        0.0020        0.3070        0.8484        0.2605      -98.9795      -98.9795
   174        0.0009        0.3070        0.8484        0.2605      -98.9795      -98.9795
   175        0.0005        0.3070        0.8484        0.2605      -98.9795      -98.9795
   176        0.0002        0.3070        0.8484        0.2605      -98.9795      -98.9795
   177        0.0008        0.3070        0.8484        0.2605      -98.9795      -98.9795
   178        0.0012        0.3070        0.8484        0.2605      -98.9795      -98.9795
   179        0.0014        0.3070        0.8484        0.2605      -98.9795      -98.9795
   180        0.0007        0.3070        0.8484        0.2605      -98.9795      -98.9795
   181        0.0011        0.3070        0.8484        0.2605      -98.9795      -98.9795
   182        0.0010        0.3070        0.8484        0.2605      -98.9795      -98.9795
   183        0.0060        0.3070        0.8506        0.2611      -98.9795      -98.9795
   184        0.0016        0.3070        0.8506        0.2611      -98.9795      -98.9795
   185        0.0004        0.3070        0.8506        0.2611      -98.9795      -98.9795
   186        0.0003        0.3070        0.8506        0.2611      -98.9795      -98.9795
   187        0.0004        0.3070        0.8506        0.2611      -98.9795      -98.9795
   188        0.0151        0.3070        0.8669        0.2661      -98.9795      -98.9795
   189        0.0007        0.3070        0.8669        0.2661      -98.9795      -98.9795
   190        0.0001        0.3070        0.8669        0.2661      -98.9795      -98.9795
   191        0.0018        0.3070        0.8669        0.2661      -98.9795      -98.9795
   192        0.0007        0.3070        0.8669        0.2661      -98.9795      -98.9795
   193        0.0186        0.3070        0.8893        0.2730      -98.9795      -98.9795
   194        0.0037        0.3070        0.8893        0.2730      -98.9795      -98.9795
   195        0.0046        0.3070        0.8898        0.2732      -98.9795      -98.9795
   196        0.0018        0.3070        0.8898        0.2732      -98.9795      -98.9795
   197        0.0013        0.3070        0.8898        0.2732      -98.9795      -98.9795
   198        0.0014        0.3070        0.8898        0.2732      -98.9795      -98.9795
   199        0.0005        0.3070        0.8898        0.2732      -98.9795      -98.9795
   200        0.0023        0.3070        0.8898        0.2732      -98.9795      -98.9795
   201        0.0117        0.3070        0.8990        0.2760      -98.9795      -98.9795
   202        0.0068        0.3070        0.9016        0.2768      -98.9795      -98.9795
   203        0.0006        0.3070        0.9016        0.2768      -98.9795      -98.9795
   204        0.0008        0.3070        0.9016        0.2768      -98.9795      -98.9795
   205        0.0017        0.3070        0.9016        0.2768      -98.9795      -98.9795
   206        0.0014        0.3070        0.9016        0.2768      -98.9795      -98.9795
   207        0.0088        0.3070        0.9065        0.2783      -98.9795      -98.9795
   208        0.0001        0.3070        0.9065        0.2783      -98.9795      -98.9795
   209        0.0057        0.3070        0.9078        0.2787      -98.9795      -98.9795
   210        0.0012        0.3070        0.9078        0.2787      -98.9795      -98.9795
   211        0.0002        0.3070        0.9078        0.2787      -98.9795      -98.9795
   212        0.0062        0.3070        0.9096        0.2793      -98.9795      -98.9795
   213        0.0020        0.3070        0.9096        0.2793      -98.9795      -98.9795
   214        0.0006        0.3070        0.9096        0.2793      -98.9795      -98.9795
   215        0.0002        0.3070        0.9096        0.2793      -98.9795      -98.9795
   216        0.0001        0.3070        0.9096        0.2793      -98.9795      -98.9795
   217        0.0022        0.3070        0.9096        0.2793      -98.9795      -98.9795
   218        0.0020        0.3070        0.9096        0.2793      -98.9795      -98.9795
   219        0.0017        0.3070        0.9096        0.2793      -98.9795      -98.9795
   220        0.0023        0.3070        0.9096        0.2793      -98.9795      -98.9795
   221        0.0015        0.3070        0.9096        0.2793      -98.9795      -98.9795
   222        0.0002        0.3070        0.9096        0.2793      -98.9795      -98.9795
   223        0.0114        0.3070        0.9179        0.2818      -98.9795      -98.9795
   224        0.0014        0.3070        0.9179        0.2818      -98.9795      -98.9795
   225        0.0005        0.3070        0.9179        0.2818      -98.9795      -98.9795
   226        0.0037        0.3070        0.9179        0.2818      -98.9795      -98.9795
   227        0.0016        0.3070        0.9179        0.2818      -98.9795      -98.9795
   228        0.0129        0.3070        0.9282        0.2850      -98.9795      -98.9795
   229        0.0016        0.3070        0.9282        0.2850      -98.9795      -98.9795
   230        0.0002        0.3070        0.9282        0.2850      -98.9795      -98.9795
   231        0.0008        0.3070        0.9282        0.2850      -98.9795      -98.9795
   232        0.0003        0.3070        0.9282        0.2850      -98.9795      -98.9795
   233        0.0006        0.3070        0.9282        0.2850      -98.9795      -98.9795
   234        0.0001        0.3070        0.9282        0.2850      -98.9795      -98.9795
   235        0.0155        0.3070        0.9424        0.2893      -98.9795      -98.9795
   236        0.0030        0.3070        0.9424        0.2893      -98.9795      -98.9795
   237        0.0015        0.3070        0.9424        0.2893      -98.9795      -98.9795
   238        0.0061        0.3070        0.9438        0.2897      -98.9795      -98.9795
   239        0.0008        0.3070        0.9438        0.2897      -98.9795      -98.9795
   240        0.0006        0.3070        0.9438        0.2897      -98.9795      -98.9795
   241        0.0004        0.3070        0.9438        0.2897      -98.9795      -98.9795
   242        0.0027        0.3070        0.9438        0.2897      -98.9795      -98.9795
   243        0.0044        0.3070        0.9438        0.2898      -98.9795      -98.9795
   244        0.0009        0.3070        0.9438        0.2898      -98.9795      -98.9795
   245        0.0027        0.3070        0.9438        0.2898      -98.9795      -98.9795
   246        0.0003        0.3070        0.9438        0.2898      -98.9795      -98.9795
   247        0.0004        0.3070        0.9438        0.2898      -98.9795      -98.9795
   248        0.0027        0.3070        0.9438        0.2898      -98.9795      -98.9795
   249        0.0001        0.3070        0.9438        0.2898      -98.9795      -98.9795
   250        0.0022        0.3070        0.9438        0.2898      -98.9795      -98.9795
   251        0.0019        0.3070        0.9438        0.2898      -98.9795      -98.9795
   252        0.0206        0.3070        0.9662        0.2966      -98.9795      -98.9795
   253        0.0166        0.3070        0.9808        0.3011      -98.9795      -98.9795
   254        0.0124        0.3070        0.9889        0.3036      -98.9795      -98.9795
   255        0.0021        0.3070        0.9889        0.3036      -98.9795      -98.9795
   256        0.0024        0.3070        0.9889        0.3036      -98.9795      -98.9795
   257        0.0010        0.3070        0.9889        0.3036      -98.9795      -98.9795
   258        0.0012        0.3070        0.9889        0.3036      -98.9795      -98.9795
   259        0.0037        0.3070        0.9889        0.3036      -98.9795      -98.9795
   260        0.0003        0.3070        0.9889        0.3036      -98.9795      -98.9795
   261        0.0014        0.3070        0.9889        0.3036      -98.9795      -98.9795
   262        0.0002        0.3070        0.9889        0.3036      -98.9795      -98.9795
   263        0.0032        0.3070        0.9889        0.3036      -98.9795      -98.9795
   264        0.0018        0.3070        0.9889        0.3036      -98.9795      -98.9795
   265        0.0017        0.3070        0.9889        0.3036      -98.9795      -98.9795
   266        0.0062        0.3070        0.9901        0.3040      -98.9795      -98.9795
   267        0.0008        0.3070        0.9901        0.3040      -98.9795      -98.9795
   268        0.0013        0.3070        0.9901        0.3040      -98.9795      -98.9795
   269        0.0054        0.3070        0.9906        0.3041      -98.9795      -98.9795
   270        0.0034        0.3070        0.9906        0.3041      -98.9795      -98.9795
   271        0.0072        0.3070        0.9926        0.3047      -98.9795      -98.9795
   272        0.0032        0.3070        0.9926        0.3047      -98.9795      -98.9795
   273        0.0007        0.3070        0.9926        0.3047      -98.9795      -98.9795
   274        0.0004        0.3070        0.9926        0.3047      -98.9795      -98.9795
   275        0.0008        0.3070        0.9926        0.3047      -98.9795      -98.9795
   276        0.0020        0.3070        0.9926        0.3047      -98.9795      -98.9795
   277        0.0062        0.3070        0.9938        0.3051      -98.9795      -98.9795
   278        0.0016        0.3070        0.9938        0.3051      -98.9795      -98.9795
   279        0.0141        0.3070        1.0039        0.3082      -98.9795      -98.9795
   280        0.0072        0.3070        1.0058        0.3088      -98.9795      -98.9795
   281        0.0001        0.3070        1.0058        0.3088      -98.9795      -98.9795
   282        0.0005        0.3070        1.0058        0.3088      -98.9795      -98.9795
   283        0.0001        0.3070        1.0058        0.3088      -98.9795      -98.9795
   284        0.0243        0.3070        1.0316        0.3167      -98.9795      -98.9795
   285        0.0032        0.3070        1.0316        0.3167      -98.9795      -98.9795
   286        0.0002        0.3070        1.0316        0.3167      -98.9795      -98.9795
   287        0.0045        0.3070        1.0316        0.3167      -98.9795      -98.9795
   288        0.0057        0.3070        1.0321        0.3169      -98.9795      -98.9795
   289        0.0001        0.3070        1.0321        0.3169      -98.9795      -98.9795
   290        0.0050        0.3070        1.0322        0.3169      -98.9795      -98.9795
   291        0.0020        0.3070        1.0322        0.3169      -98.9795      -98.9795
   292        0.0006        0.3070        1.0322        0.3169      -98.9795      -98.9795
   293        0.0015        0.3070        1.0322        0.3169      -98.9795      -98.9795
   294        0.0001        0.3070        1.0322        0.3169      -98.9795      -98.9795
   295        0.0002        0.3070        1.0322        0.3169      -98.9795      -98.9795
   296        0.0101        0.3070        1.0367        0.3183      -98.9795      -98.9795
   297        0.0033        0.3070        1.0367        0.3183      -98.9795      -98.9795
   298        0.0017        0.3070        1.0367        0.3183      -98.9795      -98.9795
   299        0.0085        0.3070        1.0395        0.3191      -98.9795      -98.9795
   300        0.0021        0.3070        1.0395        0.3191      -98.9795      -98.9795
   301        0.0043        0.3070        1.0395        0.3191      -98.9795      -98.9795
   302        0.0006        0.3070        1.0395        0.3191      -98.9795      -98.9795
   303        0.0003        0.3070        1.0395        0.3191      -98.9795      -98.9795
   304        0.0027        0.3070        1.0395        0.3191      -98.9795      -98.9795
   305        0.0026        0.3070        1.0395        0.3191      -98.9795      -98.9795
   306        0.0030        0.3070        1.0395        0.3191      -98.9795      -98.9795
   307        0.0024        0.3070        1.0395        0.3191      -98.9795      -98.9795
   308        0.0009        0.3070        1.0395        0.3191      -98.9795      -98.9795
   309        0.0004        0.3070        1.0395        0.3191      -98.9795      -98.9795
   310        0.0050        0.3070        1.0395        0.3191      -98.9795      -98.9795
   311        0.0075        0.3070        1.0414        0.3197      -98.9795      -98.9795
   312        0.0011        0.3070        1.0414        0.3197      -98.9795      -98.9795
   313        0.0003        0.3070        1.0414        0.3197      -98.9795      -98.9795
   314        0.0002        0.3070        1.0414        0.3197      -98.9795      -98.9795
   315        0.0006        0.3070        1.0414        0.3197      -98.9795      -98.9795
   316        0.0046        0.3070        1.0414        0.3197      -98.9795      -98.9795
   317        0.0008        0.3070        1.0414        0.3197      -98.9795      -98.9795
   318        0.0015        0.3070        1.0414        0.3197      -98.9795      -98.9795
   319        0.0006        0.3070        1.0414        0.3197      -98.9795      -98.9795
   320        0.0004        0.3070        1.0414        0.3197      -98.9795      -98.9795
   321        0.0029        0.3070        1.0414        0.3197      -98.9795      -98.9795
   322        0.0042        0.3070        1.0414        0.3197      -98.9795      -98.9795
   323        0.0008        0.3070        1.0414        0.3197      -98.9795      -98.9795
   324        0.0003        0.3070        1.0414        0.3197      -98.9795      -98.9795
   325        0.0116        0.3070        1.0473        0.3215      -98.9795      -98.9795
   326        0.0006        0.3070        1.0473        0.3215      -98.9795      -98.9795
   327        0.0006        0.3070        1.0473        0.3215      -98.9795      -98.9795
   328        0.0010        0.3070        1.0473        0.3215      -98.9795      -98.9795
   329        0.0010        0.3070        1.0473        0.3215      -98.9795      -98.9795
   330        0.0002        0.3070        1.0473        0.3215      -98.9795      -98.9795
   331        0.0031        0.3070        1.0473        0.3215      -98.9795      -98.9795
   332        0.0085        0.3070        1.0500        0.3224      -98.9795      -98.9795
   333        0.0080        0.3070        1.0522        0.3230      -98.9795      -98.9795
   334        0.0001        0.3070        1.0522        0.3230      -98.9795      -98.9795
   335        0.0030        0.3070        1.0522        0.3230      -98.9795      -98.9795
   336        0.0100        0.3070        1.0563        0.3243      -98.9795      -98.9795
   337        0.0049        0.3070        1.0563        0.3243      -98.9795      -98.9795
   338        0.0099        0.3070        1.0603        0.3255      -98.9795      -98.9795
   339        0.0037        0.3070        1.0603        0.3255      -98.9795      -98.9795
   340        0.0019        0.3070        1.0603        0.3255      -98.9795      -98.9795
   341        0.0016        0.3070        1.0603        0.3255      -98.9795      -98.9795
   342        0.0054        0.3070        1.0605        0.3256      -98.9795      -98.9795
   343        0.0055        0.3070        1.0607        0.3256      -98.9795      -98.9795
   344        0.0012        0.3070        1.0607        0.3256      -98.9795      -98.9795
   345        0.0094        0.3070        1.0641        0.3267      -98.9795      -98.9795
   346        0.0051        0.3070        1.0641        0.3267      -98.9795      -98.9795
   347        0.0008        0.3070        1.0641        0.3267      -98.9795      -98.9795
   348        0.0017        0.3070        1.0641        0.3267      -98.9795      -98.9795
   349        0.0002        0.3070        1.0641        0.3267      -98.9795      -98.9795
   350        0.0004        0.3070        1.0641        0.3267      -98.9795      -98.9795
   351        0.0013        0.3070        1.0641        0.3267      -98.9795      -98.9795
   352        0.0018        0.3070        1.0641        0.3267      -98.9795      -98.9795
   353        0.0033        0.3070        1.0641        0.3267      -98.9795      -98.9795
   354        0.0105        0.3070        1.0685        0.3280      -98.9795      -98.9795
   355        0.0023        0.3070        1.0685        0.3280      -98.9795      -98.9795
   356        0.0021        0.3070        1.0685        0.3280      -98.9795      -98.9795
   357        0.0002        0.3070        1.0685        0.3280      -98.9795      -98.9795
   358        0.0064        0.3070        1.0694        0.3283      -98.9795      -98.9795
   359        0.0112        0.3070        1.0745        0.3299      -98.9795      -98.9795
   360        0.0031        0.3070        1.0745        0.3299      -98.9795      -98.9795
   361        0.0013        0.3070        1.0745        0.3299      -98.9795      -98.9795
   362        0.0005        0.3070        1.0745        0.3299      -98.9795      -98.9795
   363        0.0003        0.3070        1.0745        0.3299      -98.9795      -98.9795
   364        0.0003        0.3070        1.0745        0.3299      -98.9795      -98.9795
   365        0.0009        0.3070        1.0745        0.3299      -98.9795      -98.9795
   366        0.0008        0.3070        1.0745        0.3299      -98.9795      -98.9795
   367        0.0002        0.3070        1.0745        0.3299      -98.9795      -98.9795
   368        0.0085        0.3070        1.0769        0.3306      -98.9795      -98.9795
   369        0.0007        0.3070        1.0769        0.3306      -98.9795      -98.9795
   370        0.0011        0.3070        1.0769        0.3306      -98.9795      -98.9795
   371        0.0033        0.3070        1.0769        0.3306      -98.9795      -98.9795
   372        0.0007        0.3070        1.0769        0.3306      -98.9795      -98.9795
   373        0.0011        0.3070        1.0769        0.3306      -98.9795      -98.9795
   374        0.0019        0.3070        1.0769        0.3306      -98.9795      -98.9795
   375        0.0085        0.3070        1.0793        0.3313      -98.9795      -98.9795
   376        0.0016        0.3070        1.0793        0.3313      -98.9795      -98.9795
   377        0.0015        0.3070        1.0793        0.3313      -98.9795      -98.9795
   378        0.0012        0.3070        1.0793        0.3313      -98.9795      -98.9795
   379        0.0080        0.3070        1.0813        0.3319      -98.9795      -98.9795
   380        0.0003        0.3070        1.0813        0.3319      -98.9795      -98.9795
   381        0.0008        0.3070        1.0813        0.3319      -98.9795      -98.9795
