 ******************************************
        Entropy-based Gully erosion        
              model - V 0.2                
                                           
        TUB - Institut fur Okologie        
          UFC - PPGEA - Hidrosed           
                                           
            Pedro Alencar, 2020            
                                           
 ******************************************
  
The number of Manning of the channel is....        0.0400
The declivity of the hillslope is..........        0.1280
The critical shear stress is...............        3.5000
The rill erodibility coefficient is........        0.0210
The soil Bulk density is...................     1700.0000
The porosity of the soil is................        0.3580
The depth of the nonerodible layer is......        0.3560
The soil cohesion is.......................      600.0000
The internal friction angle is.............       24.0000
The threshold for wall erosion is..........        0.0000
The number of rainfall events is...........           820
  
  event   discharge(m3)    depth (m)    width (m)     area (m2)    lambda_wall    lambda_bed
    95        0.0004        0.3560        0.2676        0.0953      -98.9795      -98.9795
    96        0.0002        0.3560        0.2676        0.0953      -98.9795      -98.9795
    97        0.0002        0.3560        0.2676        0.0953      -98.9795      -98.9795
    98        0.0002        0.3560        0.2676        0.0953      -98.9795      -98.9795
    99        0.0006        0.3560        0.2682        0.0955      -98.9795      -98.9795
   100        0.0001        0.3560        0.2682        0.0955      -98.9795      -98.9795
   101        0.0024        0.3560        0.2787        0.0992      -98.9795      -98.9795
   102        0.0008        0.3560        0.2799        0.0996      -98.9795      -98.9795
   103        0.0028        0.3560        0.2923        0.1041      -98.9795      -98.9795
   104        0.0002        0.3560        0.2923        0.1041      -98.9795      -98.9795
   105        0.0010        0.3560        0.2940        0.1047      -98.9795      -98.9795
   106        0.0003        0.3560        0.2940        0.1047      -98.9795      -98.9795
   107        0.0012        0.3560        0.2966        0.1056      -98.9795      -98.9795
   108        0.0002        0.3560        0.2966        0.1056      -98.9795      -98.9795
   109        0.0007        0.3560        0.2972        0.1058      -98.9795      -98.9795
   110        0.0001        0.3560        0.2972        0.1058      -98.9795      -98.9795
   111        0.0009        0.3560        0.2985        0.1063      -98.9795      -98.9795
   112        0.0004        0.3560        0.2985        0.1063      -98.9795      -98.9795
   113        0.0006        0.3560        0.2988        0.1064      -98.9795      -98.9795
   114        0.0002        0.3560        0.2988        0.1064      -98.9795      -98.9795
   115        0.0003        0.3560        0.2988        0.1064      -98.9795      -98.9795
   116        0.0004        0.3560        0.2988        0.1064      -98.9795      -98.9795
   117        0.0004        0.3560        0.2988        0.1064      -98.9795      -98.9795
   118        0.0006        0.3560        0.2991        0.1065      -98.9795      -98.9795
   119        0.0007        0.3560        0.2997        0.1067      -98.9795      -98.9795
   120        0.0003        0.3560        0.2997        0.1067      -98.9795      -98.9795
   121        0.0009        0.3560        0.3010        0.1071      -98.9795      -98.9795
   122        0.0002        0.3560        0.3010        0.1071      -98.9795      -98.9795
   123        0.0001        0.3560        0.3010        0.1071      -98.9795      -98.9795
   124        0.0006        0.3560        0.3013        0.1072      -98.9795      -98.9795
   125        0.0004        0.3560        0.3013        0.1072      -98.9795      -98.9795
   126        0.0009        0.3560        0.3025        0.1077      -98.9795      -98.9795
   127        0.0001        0.3560        0.3025        0.1077      -98.9795      -98.9795
   128        0.0002        0.3560        0.3025        0.1077      -98.9795      -98.9795
   129        0.0003        0.3560        0.3025        0.1077      -98.9795      -98.9795
   130        0.0002        0.3560        0.3025        0.1077      -98.9795      -98.9795
   131        0.0015        0.3560        0.3062        0.1090      -98.9795      -98.9795
   132        0.0028        0.3560        0.3167        0.1128      -98.9795      -98.9795
   133        0.0001        0.3560        0.3167        0.1128      -98.9795      -98.9795
   134        0.0001        0.3560        0.3167        0.1128      -98.9795      -98.9795
   135        0.0001        0.3560        0.3167        0.1128      -98.9795      -98.9795
   136        0.0001        0.3560        0.3167        0.1128      -98.9795      -98.9795
   137        0.0002        0.3560        0.3167        0.1128      -98.9795      -98.9795
   138        0.0007        0.3560        0.3172        0.1129      -98.9795      -98.9795
   139        0.0015        0.3560        0.3205        0.1141      -98.9795      -98.9795
   140        0.0002        0.3560        0.3205        0.1141      -98.9795      -98.9795
   141        0.0029        0.3560        0.3307        0.1177      -98.9795      -98.9795
   142        0.0026        0.3560        0.3387        0.1206      -98.9795      -98.9795
   143        0.0017        0.3560        0.3423        0.1219      -98.9795      -98.9795
   144        0.0002        0.3560        0.3423        0.1219      -98.9795      -98.9795
   145        0.0005        0.3560        0.3423        0.1219      -98.9795      -98.9795
   146        0.0001        0.3560        0.3423        0.1219      -98.9795      -98.9795
   147        0.0019        0.3560        0.3466        0.1234      -98.9795      -98.9795
   148        0.0005        0.3560        0.3466        0.1234      -98.9795      -98.9795
   149        0.0008        0.3560        0.3471        0.1236      -98.9795      -98.9795
   150        0.0005        0.3560        0.3471        0.1236      -98.9795      -98.9795
   151        0.0011        0.3560        0.3484        0.1240      -98.9795      -98.9795
   152        0.0010        0.3560        0.3494        0.1244      -98.9795      -98.9795
   153        0.0012        0.3560        0.3509        0.1249      -98.9795      -98.9795
   154        0.0004        0.3560        0.3509        0.1249      -98.9795      -98.9795
   155        0.0021        0.3560        0.3558        0.1267      -98.9795      -98.9795
   156        0.0001        0.3560        0.3558        0.1267      -98.9795      -98.9795
   157        0.0003        0.3560        0.3558        0.1267      -98.9795      -98.9795
   158        0.0002        0.3560        0.3558        0.1267      -98.9795      -98.9795
   159        0.0001        0.3560        0.3558        0.1267      -98.9795      -98.9795
   160        0.0001        0.3560        0.3558        0.1267      -98.9795      -98.9795
   161        0.0002        0.3560        0.3558        0.1267      -98.9795      -98.9795
   162        0.0002        0.3560        0.3558        0.1267      -98.9795      -98.9795
   163        0.0001        0.3560        0.3558        0.1267      -98.9795      -98.9795
   164        0.0002        0.3560        0.3558        0.1267      -98.9795      -98.9795
   165        0.0002        0.3560        0.3558        0.1267      -98.9795      -98.9795
   166        0.0010        0.3560        0.3567        0.1270      -98.9795      -98.9795
   167        0.0003        0.3560        0.3567        0.1270      -98.9795      -98.9795
   168        0.0001        0.3560        0.3567        0.1270      -98.9795      -98.9795
   169        0.0001        0.3560        0.3567        0.1270      -98.9795      -98.9795
   170        0.0026        0.3560        0.3636        0.1295      -98.9795      -98.9795
   171        0.0001        0.3560        0.3636        0.1295      -98.9795      -98.9795
   172        0.0003        0.3560        0.3636        0.1295      -98.9795      -98.9795
   173        0.0001        0.3560        0.3636        0.1295      -98.9795      -98.9795
   174        0.0032        0.3560        0.3730        0.1328      -98.9795      -98.9795
   175        0.0006        0.3560        0.3730        0.1328      -98.9795      -98.9795
   176        0.0008        0.3560        0.3733        0.1329      -98.9795      -98.9795
   177        0.0003        0.3560        0.3733        0.1329      -98.9795      -98.9795
   178        0.0002        0.3560        0.3733        0.1329      -98.9795      -98.9795
   179        0.0002        0.3560        0.3733        0.1329      -98.9795      -98.9795
   180        0.0001        0.3560        0.3733        0.1329      -98.9795      -98.9795
   181        0.0004        0.3560        0.3733        0.1329      -98.9795      -98.9795
   182        0.0020        0.3560        0.3772        0.1343      -98.9795      -98.9795
   183        0.0012        0.3560        0.3784        0.1347      -98.9795      -98.9795
   184        0.0001        0.3560        0.3784        0.1347      -98.9795      -98.9795
   185        0.0001        0.3560        0.3784        0.1347      -98.9795      -98.9795
   186        0.0003        0.3560        0.3784        0.1347      -98.9795      -98.9795
   187        0.0002        0.3560        0.3784        0.1347      -98.9795      -98.9795
   188        0.0015        0.3560        0.3805        0.1355      -98.9795      -98.9795
   189        0.0010        0.3560        0.3812        0.1357      -98.9795      -98.9795
   190        0.0002        0.3560        0.3812        0.1357      -98.9795      -98.9795
   191        0.0011        0.3560        0.3821        0.1360      -98.9795      -98.9795
   192        0.0003        0.3560        0.3821        0.1360      -98.9795      -98.9795
   193        0.0001        0.3560        0.3821        0.1360      -98.9795      -98.9795
   194        0.0004        0.3560        0.3821        0.1360      -98.9795      -98.9795
   195        0.0003        0.3560        0.3821        0.1360      -98.9795      -98.9795
   196        0.0003        0.3560        0.3821        0.1360      -98.9795      -98.9795
   197        0.0004        0.3560        0.3821        0.1360      -98.9795      -98.9795
   198        0.0002        0.3560        0.3821        0.1360      -98.9795      -98.9795
   199        0.0019        0.3560        0.3854        0.1372      -98.9795      -98.9795
   200        0.0002        0.3560        0.3854        0.1372      -98.9795      -98.9795
   201        0.0001        0.3560        0.3854        0.1372      -98.9795      -98.9795
   202        0.0006        0.3560        0.3854        0.1372      -98.9795      -98.9795
   203        0.0003        0.3560        0.3854        0.1372      -98.9795      -98.9795
   204        0.0022        0.3560        0.3897        0.1387      -98.9795      -98.9795
   205        0.0003        0.3560        0.3897        0.1387      -98.9795      -98.9795
   206        0.0001        0.3560        0.3897        0.1387      -98.9795      -98.9795
   207        0.0001        0.3560        0.3897        0.1387      -98.9795      -98.9795
   208        0.0027        0.3560        0.3958        0.1409      -98.9795      -98.9795
   209        0.0005        0.3560        0.3958        0.1409      -98.9795      -98.9795
   210        0.0003        0.3560        0.3958        0.1409      -98.9795      -98.9795
   211        0.0010        0.3560        0.3964        0.1411      -98.9795      -98.9795
   212        0.0001        0.3560        0.3964        0.1411      -98.9795      -98.9795
   213        0.0001        0.3560        0.3964        0.1411      -98.9795      -98.9795
   214        0.0001        0.3560        0.3964        0.1411      -98.9795      -98.9795
   215        0.0005        0.3560        0.3964        0.1411      -98.9795      -98.9795
   216        0.0008        0.3560        0.3965        0.1412      -98.9795      -98.9795
   217        0.0001        0.3560        0.3965        0.1412      -98.9795      -98.9795
   218        0.0005        0.3560        0.3965        0.1412      -98.9795      -98.9795
   219        0.0001        0.3560        0.3965        0.1412      -98.9795      -98.9795
   220        0.0001        0.3560        0.3965        0.1412      -98.9795      -98.9795
   221        0.0005        0.3560        0.3965        0.1412      -98.9795      -98.9795
   222        0.0004        0.3560        0.3965        0.1412      -98.9795      -98.9795
   223        0.0003        0.3560        0.3965        0.1412      -98.9795      -98.9795
   224        0.0035        0.3560        0.4057        0.1444      -98.9795      -98.9795
   225        0.0028        0.3560        0.4117        0.1465      -98.9795      -98.9795
   226        0.0021        0.3560        0.4150        0.1477      -98.9795      -98.9795
   227        0.0004        0.3560        0.4150        0.1477      -98.9795      -98.9795
   228        0.0004        0.3560        0.4150        0.1477      -98.9795      -98.9795
   229        0.0002        0.3560        0.4150        0.1477      -98.9795      -98.9795
   230        0.0002        0.3560        0.4150        0.1477      -98.9795      -98.9795
   231        0.0006        0.3560        0.4150        0.1477      -98.9795      -98.9795
   232        0.0001        0.3560        0.4150        0.1477      -98.9795      -98.9795
   233        0.0002        0.3560        0.4150        0.1477      -98.9795      -98.9795
   234        0.0005        0.3560        0.4150        0.1477      -98.9795      -98.9795
   235        0.0003        0.3560        0.4150        0.1477      -98.9795      -98.9795
   236        0.0003        0.3560        0.4150        0.1477      -98.9795      -98.9795
   237        0.0011        0.3560        0.4156        0.1480      -98.9795      -98.9795
   238        0.0001        0.3560        0.4156        0.1480      -98.9795      -98.9795
   239        0.0002        0.3560        0.4156        0.1480      -98.9795      -98.9795
   240        0.0009        0.3560        0.4159        0.1481      -98.9795      -98.9795
   241        0.0006        0.3560        0.4159        0.1481      -98.9795      -98.9795
   242        0.0012        0.3560        0.4167        0.1483      -98.9795      -98.9795
   243        0.0005        0.3560        0.4167        0.1483      -98.9795      -98.9795
   244        0.0001        0.3560        0.4167        0.1483      -98.9795      -98.9795
   245        0.0001        0.3560        0.4167        0.1483      -98.9795      -98.9795
   246        0.0001        0.3560        0.4167        0.1483      -98.9795      -98.9795
   247        0.0003        0.3560        0.4167        0.1483      -98.9795      -98.9795
   248        0.0011        0.3560        0.4173        0.1486      -98.9795      -98.9795
   249        0.0003        0.3560        0.4173        0.1486      -98.9795      -98.9795
   250        0.0024        0.3560        0.4215        0.1501      -98.9795      -98.9795
   251        0.0012        0.3560        0.4223        0.1503      -98.9795      -98.9795
   252        0.0001        0.3560        0.4223        0.1503      -98.9795      -98.9795
   253        0.0042        0.3560        0.4332        0.1542      -98.9795      -98.9795
   254        0.0006        0.3560        0.4332        0.1542      -98.9795      -98.9795
   255        0.0008        0.3560        0.4332        0.1542      -98.9795      -98.9795
   256        0.0010        0.3560        0.4335        0.1543      -98.9795      -98.9795
   257        0.0009        0.3560        0.4337        0.1544      -98.9795      -98.9795
   258        0.0003        0.3560        0.4337        0.1544      -98.9795      -98.9795
   259        0.0001        0.3560        0.4337        0.1544      -98.9795      -98.9795
   260        0.0003        0.3560        0.4337        0.1544      -98.9795      -98.9795
   261        0.0017        0.3560        0.4355        0.1551      -98.9795      -98.9795
   262        0.0006        0.3560        0.4355        0.1551      -98.9795      -98.9795
   263        0.0003        0.3560        0.4355        0.1551      -98.9795      -98.9795
   264        0.0014        0.3560        0.4366        0.1554      -98.9795      -98.9795
   265        0.0004        0.3560        0.4366        0.1554      -98.9795      -98.9795
   266        0.0007        0.3560        0.4366        0.1554      -98.9795      -98.9795
   267        0.0001        0.3560        0.4366        0.1554      -98.9795      -98.9795
   268        0.0001        0.3560        0.4366        0.1554      -98.9795      -98.9795
   269        0.0005        0.3560        0.4366        0.1554      -98.9795      -98.9795
   270        0.0004        0.3560        0.4366        0.1554      -98.9795      -98.9795
   271        0.0005        0.3560        0.4366        0.1554      -98.9795      -98.9795
   272        0.0004        0.3560        0.4366        0.1554      -98.9795      -98.9795
   273        0.0002        0.3560        0.4366        0.1554      -98.9795      -98.9795
   274        0.0001        0.3560        0.4366        0.1554      -98.9795      -98.9795
   275        0.0009        0.3560        0.4368        0.1555      -98.9795      -98.9795
   276        0.0013        0.3560        0.4377        0.1558      -98.9795      -98.9795
   277        0.0002        0.3560        0.4377        0.1558      -98.9795      -98.9795
   278        0.0001        0.3560        0.4377        0.1558      -98.9795      -98.9795
   279        0.0008        0.3560        0.4377        0.1558      -98.9795      -98.9795
   280        0.0001        0.3560        0.4377        0.1558      -98.9795      -98.9795
   281        0.0003        0.3560        0.4377        0.1558      -98.9795      -98.9795
   282        0.0001        0.3560        0.4377        0.1558      -98.9795      -98.9795
   283        0.0001        0.3560        0.4377        0.1558      -98.9795      -98.9795
   284        0.0005        0.3560        0.4377        0.1558      -98.9795      -98.9795
   285        0.0007        0.3560        0.4377        0.1558      -98.9795      -98.9795
   286        0.0001        0.3560        0.4377        0.1558      -98.9795      -98.9795
   287        0.0001        0.3560        0.4377        0.1558      -98.9795      -98.9795
   288        0.0020        0.3560        0.4402        0.1567      -98.9795      -98.9795
   289        0.0001        0.3560        0.4402        0.1567      -98.9795      -98.9795
   290        0.0001        0.3560        0.4402        0.1567      -98.9795      -98.9795
   291        0.0002        0.3560        0.4402        0.1567      -98.9795      -98.9795
   292        0.0002        0.3560        0.4402        0.1567      -98.9795      -98.9795
   293        0.0005        0.3560        0.4402        0.1567      -98.9795      -98.9795
   294        0.0015        0.3560        0.4415        0.1572      -98.9795      -98.9795
   295        0.0014        0.3560        0.4426        0.1576      -98.9795      -98.9795
   296        0.0005        0.3560        0.4426        0.1576      -98.9795      -98.9795
   297        0.0017        0.3560        0.4443        0.1582      -98.9795      -98.9795
   298        0.0008        0.3560        0.4443        0.1582      -98.9795      -98.9795
   299        0.0017        0.3560        0.4460        0.1588      -98.9795      -98.9795
   300        0.0006        0.3560        0.4460        0.1588      -98.9795      -98.9795
   301        0.0003        0.3560        0.4460        0.1588      -98.9795      -98.9795
   302        0.0003        0.3560        0.4460        0.1588      -98.9795      -98.9795
   303        0.0009        0.3560        0.4461        0.1588      -98.9795      -98.9795
   304        0.0009        0.3560        0.4462        0.1588      -98.9795      -98.9795
   305        0.0002        0.3560        0.4462        0.1588      -98.9795      -98.9795
   306        0.0016        0.3560        0.4477        0.1594      -98.9795      -98.9795
   307        0.0009        0.3560        0.4477        0.1594      -98.9795      -98.9795
   308        0.0001        0.3560        0.4477        0.1594      -98.9795      -98.9795
   309        0.0003        0.3560        0.4477        0.1594      -98.9795      -98.9795
   310        0.0001        0.3560        0.4477        0.1594      -98.9795      -98.9795
   311        0.0002        0.3560        0.4477        0.1594      -98.9795      -98.9795
   312        0.0003        0.3560        0.4477        0.1594      -98.9795      -98.9795
   313        0.0006        0.3560        0.4477        0.1594      -98.9795      -98.9795
   314        0.0018        0.3560        0.4497        0.1601      -98.9795      -98.9795
   315        0.0004        0.3560        0.4497        0.1601      -98.9795      -98.9795
   316        0.0004        0.3560        0.4497        0.1601      -98.9795      -98.9795
   317        0.0011        0.3560        0.4501        0.1602      -98.9795      -98.9795
   318        0.0019        0.3560        0.4522        0.1610      -98.9795      -98.9795
   319        0.0005        0.3560        0.4522        0.1610      -98.9795      -98.9795
   320        0.0002        0.3560        0.4522        0.1610      -98.9795      -98.9795
   321        0.0001        0.3560        0.4522        0.1610      -98.9795      -98.9795
   322        0.0001        0.3560        0.4522        0.1610      -98.9795      -98.9795
   323        0.0001        0.3560        0.4522        0.1610      -98.9795      -98.9795
   324        0.0002        0.3560        0.4522        0.1610      -98.9795      -98.9795
   325        0.0001        0.3560        0.4522        0.1610      -98.9795      -98.9795
   326        0.0015        0.3560        0.4534        0.1614      -98.9795      -98.9795
   327        0.0001        0.3560        0.4534        0.1614      -98.9795      -98.9795
   328        0.0002        0.3560        0.4534        0.1614      -98.9795      -98.9795
   329        0.0006        0.3560        0.4534        0.1614      -98.9795      -98.9795
   330        0.0001        0.3560        0.4534        0.1614      -98.9795      -98.9795
   331        0.0002        0.3560        0.4534        0.1614      -98.9795      -98.9795
   332        0.0003        0.3560        0.4534        0.1614      -98.9795      -98.9795
   333        0.0015        0.3560        0.4545        0.1618      -98.9795      -98.9795
   334        0.0003        0.3560        0.4545        0.1618      -98.9795      -98.9795
   335        0.0003        0.3560        0.4545        0.1618      -98.9795      -98.9795
   336        0.0002        0.3560        0.4545        0.1618      -98.9795      -98.9795
   337        0.0014        0.3560        0.4554        0.1621      -98.9795      -98.9795
   338        0.0001        0.3560        0.4554        0.1621      -98.9795      -98.9795
   339        0.0011        0.3560        0.4558        0.1623      -98.9795      -98.9795
   340        0.0001        0.3560        0.4558        0.1623      -98.9795      -98.9795
   341        0.0006        0.3560        0.4558        0.1623      -98.9795      -98.9795
   342        0.0007        0.3560        0.4558        0.1623      -98.9795      -98.9795
   343        0.0006        0.3560        0.4558        0.1623      -98.9795      -98.9795
   344        0.0003        0.3560        0.4558        0.1623      -98.9795      -98.9795
   345        0.0019        0.3560        0.4579        0.1630      -98.9795      -98.9795
   346        0.0007        0.3560        0.4579        0.1630      -98.9795      -98.9795
   347        0.0002        0.3560        0.4579        0.1630      -98.9795      -98.9795
   348        0.0027        0.3560        0.4621        0.1645      -98.9795      -98.9795
   349        0.0007        0.3560        0.4621        0.1645      -98.9795      -98.9795
   350        0.0009        0.3560        0.4621        0.1645      -98.9795      -98.9795
   351        0.0006        0.3560        0.4621        0.1645      -98.9795      -98.9795
   352        0.0009        0.3560        0.4621        0.1645      -98.9795      -98.9795
   353        0.0006        0.3560        0.4621        0.1645      -98.9795      -98.9795
   354        0.0001        0.3560        0.4621        0.1645      -98.9795      -98.9795
   355        0.0001        0.3560        0.4621        0.1645      -98.9795      -98.9795
   356        0.0008        0.3560        0.4621        0.1645      -98.9795      -98.9795
   357        0.0011        0.3560        0.4625        0.1646      -98.9795      -98.9795
   358        0.0003        0.3560        0.4625        0.1646      -98.9795      -98.9795
   359        0.0011        0.3560        0.4628        0.1648      -98.9795      -98.9795
   360        0.0006        0.3560        0.4628        0.1648      -98.9795      -98.9795
   361        0.0002        0.3560        0.4628        0.1648      -98.9795      -98.9795
   362        0.0001        0.3560        0.4628        0.1648      -98.9795      -98.9795
   363        0.0002        0.3560        0.4628        0.1648      -98.9795      -98.9795
   364        0.0013        0.3560        0.4635        0.1650      -98.9795      -98.9795
   365        0.0011        0.3560        0.4638        0.1651      -98.9795      -98.9795
   366        0.0002        0.3560        0.4638        0.1651      -98.9795      -98.9795
   367        0.0003        0.3560        0.4638        0.1651      -98.9795      -98.9795
   368        0.0002        0.3560        0.4638        0.1651      -98.9795      -98.9795
   369        0.0009        0.3560        0.4638        0.1651      -98.9795      -98.9795
   370        0.0003        0.3560        0.4638        0.1651      -98.9795      -98.9795
   371        0.0003        0.3560        0.4638        0.1651      -98.9795      -98.9795
   372        0.0001        0.3560        0.4638        0.1651      -98.9795      -98.9795
   373        0.0001        0.3560        0.4638        0.1651      -98.9795      -98.9795
   374        0.0007        0.3560        0.4638        0.1651      -98.9795      -98.9795
   375        0.0006        0.3560        0.4638        0.1651      -98.9795      -98.9795
   376        0.0001        0.3560        0.4638        0.1651      -98.9795      -98.9795
   377        0.0012        0.3560        0.4643        0.1653      -98.9795      -98.9795
   378        0.0021        0.3560        0.4667        0.1662      -98.9795      -98.9795
   379        0.0001        0.3560        0.4667        0.1662      -98.9795      -98.9795
   380        0.0012        0.3560        0.4672        0.1663      -98.9795      -98.9795
