 ******************************************
        Entropy-based Gully erosion        
              model - V 0.2                
                                           
        TUB - Institut fur Okologie        
          UFC - PPGEA - Hidrosed           
                                           
            Pedro Alencar, 2020            
                                           
 ******************************************
  
The number of Manning of the channel is....        0.0400
The declivity of the hillslope is..........        0.0930
The critical shear stress is...............        3.5000
The rill erodibility coefficient is........        0.0210
The soil Bulk density is...................     1700.0000
The porosity of the soil is................        0.3410
The depth of the nonerodible layer is......        0.7460
The soil cohesion is.......................      600.0000
The internal friction angle is.............       24.0000
The threshold for wall erosion is..........        0.0000
The number of rainfall events is...........           947
  
  event   discharge(m3)    depth (m)    width (m)     area (m2)    lambda_wall    lambda_bed
   343        0.0109        0.7460        1.0525        0.7851      -98.9795      -98.9795
   344        0.0001        0.7460        1.0525        0.7851      -98.9795      -98.9795
   345        0.0041        0.7460        1.0526        0.7852      -98.9795      -98.9795
   346        0.0136        0.7460        1.0572        0.7887      -98.9795      -98.9795
   347        0.0066        0.7460        1.0582        0.7894      -98.9795      -98.9795
   348        0.0135        0.7460        1.0627        0.7927      -98.9795      -98.9795
   349        0.0051        0.7460        1.0631        0.7931      -98.9795      -98.9795
   350        0.0026        0.7460        1.0631        0.7931      -98.9795      -98.9795
   351        0.0021        0.7460        1.0631        0.7931      -98.9795      -98.9795
   352        0.0073        0.7460        1.0643        0.7940      -98.9795      -98.9795
   353        0.0075        0.7460        1.0656        0.7949      -98.9795      -98.9795
   354        0.0016        0.7460        1.0656        0.7949      -98.9795      -98.9795
   355        0.0129        0.7460        1.0697        0.7980      -98.9795      -98.9795
   356        0.0070        0.7460        1.0708        0.7988      -98.9795      -98.9795
   357        0.0011        0.7460        1.0708        0.7988      -98.9795      -98.9795
   358        0.0023        0.7460        1.0708        0.7988      -98.9795      -98.9795
   359        0.0003        0.7460        1.0708        0.7988      -98.9795      -98.9795
   360        0.0005        0.7460        1.0708        0.7988      -98.9795      -98.9795
   361        0.0017        0.7460        1.0708        0.7988      -98.9795      -98.9795
   362        0.0024        0.7460        1.0708        0.7988      -98.9795      -98.9795
   363        0.0045        0.7460        1.0710        0.7989      -98.9795      -98.9795
   364        0.0143        0.7460        1.0758        0.8026      -98.9795      -98.9795
   365        0.0031        0.7460        1.0758        0.8026      -98.9795      -98.9795
   366        0.0029        0.7460        1.0758        0.8026      -98.9795      -98.9795
   367        0.0001        0.7460        1.0758        0.8026      -98.9795      -98.9795
   368        0.0002        0.7460        1.0758        0.8026      -98.9795      -98.9795
   369        0.0087        0.7460        1.0776        0.8039      -98.9795      -98.9795
   370        0.0152        0.7460        1.0829        0.8079      -98.9795      -98.9795
   371        0.0042        0.7460        1.0831        0.8080      -98.9795      -98.9795
   372        0.0018        0.7460        1.0831        0.8080      -98.9795      -98.9795
   373        0.0007        0.7460        1.0831        0.8080      -98.9795      -98.9795
   374        0.0004        0.7460        1.0831        0.8080      -98.9795      -98.9795
   375        0.0004        0.7460        1.0831        0.8080      -98.9795      -98.9795
   376        0.0012        0.7460        1.0831        0.8080      -98.9795      -98.9795
   377        0.0011        0.7460        1.0831        0.8080      -98.9795      -98.9795
   378        0.0003        0.7460        1.0831        0.8080      -98.9795      -98.9795
   379        0.0115        0.7460        1.0862        0.8103      -98.9795      -98.9795
   380        0.0009        0.7460        1.0862        0.8103      -98.9795      -98.9795
   381        0.0014        0.7460        1.0862        0.8103      -98.9795      -98.9795
   382        0.0045        0.7460        1.0864        0.8104      -98.9795      -98.9795
   383        0.0009        0.7460        1.0864        0.8104      -98.9795      -98.9795
   384        0.0014        0.7460        1.0864        0.8104      -98.9795      -98.9795
   385        0.0026        0.7460        1.0864        0.8104      -98.9795      -98.9795
   386        0.0116        0.7460        1.0895        0.8128      -98.9795      -98.9795
   387        0.0022        0.7460        1.0895        0.8128      -98.9795      -98.9795
   388        0.0021        0.7460        1.0895        0.8128      -98.9795      -98.9795
   389        0.0016        0.7460        1.0895        0.8128      -98.9795      -98.9795
   390        0.0109        0.7460        1.0923        0.8149      -98.9795      -98.9795
   391        0.0003        0.7460        1.0923        0.8149      -98.9795      -98.9795
   392        0.0010        0.7460        1.0923        0.8149      -98.9795      -98.9795
   393        0.0088        0.7460        1.0941        0.8162      -98.9795      -98.9795
   394        0.0006        0.7460        1.0941        0.8162      -98.9795      -98.9795
   395        0.0045        0.7460        1.0943        0.8163      -98.9795      -98.9795
   396        0.0003        0.7460        1.0943        0.8163      -98.9795      -98.9795
   397        0.0057        0.7460        1.0948        0.8167      -98.9795      -98.9795
   398        0.0044        0.7460        1.0949        0.8168      -98.9795      -98.9795
   399        0.0023        0.7460        1.0949        0.8168      -98.9795      -98.9795
   400        0.0153        0.7460        1.1001        0.8207      -98.9795      -98.9795
   401        0.0057        0.7460        1.1007        0.8211      -98.9795      -98.9795
   402        0.0016        0.7460        1.1007        0.8211      -98.9795      -98.9795
   403        0.0211        0.7460        1.1096        0.8278      -98.9795      -98.9795
   404        0.0052        0.7460        1.1099        0.8280      -98.9795      -98.9795
   405        0.0074        0.7460        1.1110        0.8288      -98.9795      -98.9795
   406        0.0048        0.7460        1.1113        0.8290      -98.9795      -98.9795
   407        0.0068        0.7460        1.1121        0.8297      -98.9795      -98.9795
   408        0.0047        0.7460        1.1123        0.8298      -98.9795      -98.9795
   409        0.0005        0.7460        1.1123        0.8298      -98.9795      -98.9795
   410        0.0012        0.7460        1.1123        0.8298      -98.9795      -98.9795
   411        0.0067        0.7460        1.1132        0.8304      -98.9795      -98.9795
   412        0.0087        0.7460        1.1148        0.8316      -98.9795      -98.9795
   413        0.0021        0.7460        1.1148        0.8316      -98.9795      -98.9795
   414        0.0087        0.7460        1.1164        0.8328      -98.9795      -98.9795
   415        0.0050        0.7460        1.1167        0.8330      -98.9795      -98.9795
   416        0.0018        0.7460        1.1167        0.8330      -98.9795      -98.9795
   417        0.0006        0.7460        1.1167        0.8330      -98.9795      -98.9795
   418        0.0018        0.7460        1.1167        0.8330      -98.9795      -98.9795
   419        0.0101        0.7460        1.1189        0.8347      -98.9795      -98.9795
   420        0.0004        0.7460        1.1189        0.8347      -98.9795      -98.9795
   421        0.0087        0.7460        1.1205        0.8359      -98.9795      -98.9795
   422        0.0014        0.7460        1.1205        0.8359      -98.9795      -98.9795
   423        0.0022        0.7460        1.1205        0.8359      -98.9795      -98.9795
   424        0.0001        0.7460        1.1205        0.8359      -98.9795      -98.9795
   425        0.0016        0.7460        1.1205        0.8359      -98.9795      -98.9795
   426        0.0071        0.7460        1.1214        0.8366      -98.9795      -98.9795
   427        0.0023        0.7460        1.1214        0.8366      -98.9795      -98.9795
   428        0.0025        0.7460        1.1214        0.8366      -98.9795      -98.9795
   429        0.0006        0.7460        1.1214        0.8366      -98.9795      -98.9795
   430        0.0007        0.7460        1.1214        0.8366      -98.9795      -98.9795
   431        0.0054        0.7460        1.1218        0.8369      -98.9795      -98.9795
   432        0.0048        0.7460        1.1220        0.8370      -98.9795      -98.9795
   433        0.0009        0.7460        1.1220        0.8370      -98.9795      -98.9795
   434        0.0095        0.7460        1.1240        0.8385      -98.9795      -98.9795
   435        0.0165        0.7460        1.1296        0.8427      -98.9795      -98.9795
   436        0.0006        0.7460        1.1296        0.8427      -98.9795      -98.9795
   437        0.0099        0.7460        1.1316        0.8442      -98.9795      -98.9795
   438        0.0047        0.7460        1.1318        0.8443      -98.9795      -98.9795
   439        0.0031        0.7460        1.1318        0.8443      -98.9795      -98.9795
   440        0.0026        0.7460        1.1318        0.8443      -98.9795      -98.9795
   441        0.0011        0.7460        1.1318        0.8443      -98.9795      -98.9795
   442        0.0024        0.7460        1.1318        0.8443      -98.9795      -98.9795
   443        0.0063        0.7460        1.1324        0.8448      -98.9795      -98.9795
   444        0.0003        0.7460        1.1324        0.8448      -98.9795      -98.9795
   445        0.0115        0.7460        1.1352        0.8469      -98.9795      -98.9795
   446        0.0245        0.7460        1.1460        0.8549      -98.9795      -98.9795
   447        0.0006        0.7460        1.1460        0.8549      -98.9795      -98.9795
   448        0.0006        0.7460        1.1460        0.8549      -98.9795      -98.9795
   449        0.0041        0.7460        1.1460        0.8549      -98.9795      -98.9795
   450        0.0086        0.7460        1.1474        0.8560      -98.9795      -98.9795
   451        0.0018        0.7460        1.1474        0.8560      -98.9795      -98.9795
   452        0.0018        0.7460        1.1474        0.8560      -98.9795      -98.9795
   453        0.0003        0.7460        1.1474        0.8560      -98.9795      -98.9795
   454        0.0007        0.7460        1.1474        0.8560      -98.9795      -98.9795
   455        0.0027        0.7460        1.1474        0.8560      -98.9795      -98.9795
   456        0.0006        0.7460        1.1474        0.8560      -98.9795      -98.9795
   457        0.0030        0.7460        1.1474        0.8560      -98.9795      -98.9795
   458        0.0004        0.7460        1.1474        0.8560      -98.9795      -98.9795
   459        0.0002        0.7460        1.1474        0.8560      -98.9795      -98.9795
   460        0.0122        0.7460        1.1504        0.8582      -98.9795      -98.9795
   461        0.0001        0.7460        1.1504        0.8582      -98.9795      -98.9795
   462        0.0002        0.7460        1.1504        0.8582      -98.9795      -98.9795
   463        0.0082        0.7460        1.1517        0.8592      -98.9795      -98.9795
   464        0.0083        0.7460        1.1530        0.8601      -98.9795      -98.9795
   465        0.0083        0.7460        1.1543        0.8611      -98.9795      -98.9795
   466        0.0009        0.7460        1.1543        0.8611      -98.9795      -98.9795
   467        0.0016        0.7460        1.1543        0.8611      -98.9795      -98.9795
   468        0.0010        0.7460        1.1543        0.8611      -98.9795      -98.9795
   469        0.0032        0.7460        1.1543        0.8611      -98.9795      -98.9795
   470        0.0023        0.7460        1.1543        0.8611      -98.9795      -98.9795
   471        0.0050        0.7460        1.1545        0.8613      -98.9795      -98.9795
   472        0.0006        0.7460        1.1545        0.8613      -98.9795      -98.9795
   473        0.0028        0.7460        1.1545        0.8613      -98.9795      -98.9795
   474        0.0105        0.7460        1.1567        0.8629      -98.9795      -98.9795
   475        0.0110        0.7460        1.1591        0.8647      -98.9795      -98.9795
   476        0.0107        0.7460        1.1614        0.8664      -98.9795      -98.9795
   477        0.0072        0.7460        1.1623        0.8671      -98.9795      -98.9795
   478        0.0038        0.7460        1.1623        0.8671      -98.9795      -98.9795
   479        0.0063        0.7460        1.1628        0.8675      -98.9795      -98.9795
   480        0.0073        0.7460        1.1637        0.8682      -98.9795      -98.9795
   481        0.0030        0.7460        1.1637        0.8682      -98.9795      -98.9795
   482        0.0014        0.7460        1.1637        0.8682      -98.9795      -98.9795
   483        0.0010        0.7460        1.1637        0.8682      -98.9795      -98.9795
   484        0.0128        0.7460        1.1670        0.8706      -98.9795      -98.9795
   485        0.0040        0.7460        1.1670        0.8706      -98.9795      -98.9795
   486        0.0040        0.7460        1.1670        0.8706      -98.9795      -98.9795
   487        0.0035        0.7460        1.1670        0.8706      -98.9795      -98.9795
   488        0.0001        0.7460        1.1670        0.8706      -98.9795      -98.9795
   489        0.0011        0.7460        1.1670        0.8706      -98.9795      -98.9795
   490        0.0057        0.7460        1.1673        0.8708      -98.9795      -98.9795
   491        0.0011        0.7460        1.1673        0.8708      -98.9795      -98.9795
   492        0.0006        0.7460        1.1673        0.8708      -98.9795      -98.9795
   493        0.0004        0.7460        1.1673        0.8708      -98.9795      -98.9795
   494        0.0014        0.7460        1.1673        0.8708      -98.9795      -98.9795
   495        0.0008        0.7460        1.1673        0.8708      -98.9795      -98.9795
   496        0.0014        0.7460        1.1673        0.8708      -98.9795      -98.9795
   497        0.0058        0.7460        1.1678        0.8711      -98.9795      -98.9795
   498        0.0001        0.7460        1.1678        0.8711      -98.9795      -98.9795
   499        0.0111        0.7460        1.1702        0.8729      -98.9795      -98.9795
   500        0.0044        0.7460        1.1702        0.8730      -98.9795      -98.9795
   501        0.0012        0.7460        1.1702        0.8730      -98.9795      -98.9795
   502        0.0021        0.7460        1.1702        0.8730      -98.9795      -98.9795
   503        0.0055        0.7460        1.1705        0.8732      -98.9795      -98.9795
   504        0.0002        0.7460        1.1705        0.8732      -98.9795      -98.9795
   505        0.0001        0.7460        1.1705        0.8732      -98.9795      -98.9795
   506        0.0014        0.7460        1.1705        0.8732      -98.9795      -98.9795
   507        0.0018        0.7460        1.1705        0.8732      -98.9795      -98.9795
   508        0.0044        0.7460        1.1705        0.8732      -98.9795      -98.9795
   509        0.0060        0.7460        1.1710        0.8736      -98.9795      -98.9795
   510        0.0011        0.7460        1.1710        0.8736      -98.9795      -98.9795
   511        0.0016        0.7460        1.1710        0.8736      -98.9795      -98.9795
   512        0.0009        0.7460        1.1710        0.8736      -98.9795      -98.9795
   513        0.0009        0.7460        1.1710        0.8736      -98.9795      -98.9795
   514        0.0079        0.7460        1.1721        0.8744      -98.9795      -98.9795
   515        0.0035        0.7460        1.1721        0.8744      -98.9795      -98.9795
   516        0.0176        0.7460        1.1778        0.8786      -98.9795      -98.9795
   517        0.0095        0.7460        1.1795        0.8799      -98.9795      -98.9795
   518        0.0108        0.7460        1.1817        0.8815      -98.9795      -98.9795
   519        0.0011        0.7460        1.1817        0.8815      -98.9795      -98.9795
   520        0.0059        0.7460        1.1821        0.8818      -98.9795      -98.9795
   521        0.0092        0.7460        1.1836        0.8830      -98.9795      -98.9795
   522        0.0015        0.7460        1.1836        0.8830      -98.9795      -98.9795
   523        0.0006        0.7460        1.1836        0.8830      -98.9795      -98.9795
   524        0.0018        0.7460        1.1836        0.8830      -98.9795      -98.9795
   525        0.0024        0.7460        1.1836        0.8830      -98.9795      -98.9795
   526        0.0002        0.7460        1.1836        0.8830      -98.9795      -98.9795
   527        0.0008        0.7460        1.1836        0.8830      -98.9795      -98.9795
   528        0.0002        0.7460        1.1836        0.8830      -98.9795      -98.9795
   529        0.0002        0.7460        1.1836        0.8830      -98.9795      -98.9795
   530        0.0074        0.7460        1.1845        0.8836      -98.9795      -98.9795
   531        0.0018        0.7460        1.1845        0.8836      -98.9795      -98.9795
   532        0.0024        0.7460        1.1845        0.8836      -98.9795      -98.9795
   533        0.0007        0.7460        1.1845        0.8836      -98.9795      -98.9795
   534        0.0001        0.7460        1.1845        0.8836      -98.9795      -98.9795
   535        0.0001        0.7460        1.1845        0.8836      -98.9795      -98.9795
   536        0.0039        0.7460        1.1845        0.8836      -98.9795      -98.9795
   537        0.0019        0.7460        1.1845        0.8836      -98.9795      -98.9795
   538        0.0001        0.7460        1.1845        0.8836      -98.9795      -98.9795
   539        0.0073        0.7460        1.1853        0.8843      -98.9795      -98.9795
   540        0.0104        0.7460        1.1873        0.8858      -98.9795      -98.9795
   541        0.0030        0.7460        1.1873        0.8858      -98.9795      -98.9795
   542        0.0005        0.7460        1.1873        0.8858      -98.9795      -98.9795
   543        0.0006        0.7460        1.1873        0.8858      -98.9795      -98.9795
   544        0.0031        0.7460        1.1873        0.8858      -98.9795      -98.9795
   545        0.0040        0.7460        1.1873        0.8858      -98.9795      -98.9795
   546        0.0021        0.7460        1.1873        0.8858      -98.9795      -98.9795
   547        0.0057        0.7460        1.1877        0.8860      -98.9795      -98.9795
   548        0.0024        0.7460        1.1877        0.8860      -98.9795      -98.9795
   549        0.0010        0.7460        1.1877        0.8860      -98.9795      -98.9795
   550        0.0009        0.7460        1.1877        0.8860      -98.9795      -98.9795
   551        0.0009        0.7460        1.1877        0.8860      -98.9795      -98.9795
   552        0.0001        0.7460        1.1877        0.8860      -98.9795      -98.9795
   553        0.0001        0.7460        1.1877        0.8860      -98.9795      -98.9795
   554        0.0109        0.7460        1.1899        0.8877      -98.9795      -98.9795
   555        0.0118        0.7460        1.1925        0.8896      -98.9795      -98.9795
   556        0.0021        0.7460        1.1925        0.8896      -98.9795      -98.9795
   557        0.0020        0.7460        1.1925        0.8896      -98.9795      -98.9795
   558        0.0017        0.7460        1.1925        0.8896      -98.9795      -98.9795
   559        0.0034        0.7460        1.1925        0.8896      -98.9795      -98.9795
   560        0.0095        0.7460        1.1941        0.8908      -98.9795      -98.9795
   561        0.0027        0.7460        1.1941        0.8908      -98.9795      -98.9795
   562        0.0014        0.7460        1.1941        0.8908      -98.9795      -98.9795
   563        0.0030        0.7460        1.1941        0.8908      -98.9795      -98.9795
   564        0.0030        0.7460        1.1941        0.8908      -98.9795      -98.9795
   565        0.0097        0.7460        1.1958        0.8920      -98.9795      -98.9795
   566        0.0022        0.7460        1.1958        0.8920      -98.9795      -98.9795
   567        0.0002        0.7460        1.1958        0.8920      -98.9795      -98.9795
   568        0.0004        0.7460        1.1958        0.8920      -98.9795      -98.9795
   569        0.0021        0.7460        1.1958        0.8920      -98.9795      -98.9795
   570        0.0011        0.7460        1.1958        0.8920      -98.9795      -98.9795
   571        0.0004        0.7460        1.1958        0.8920      -98.9795      -98.9795
   572        0.0003        0.7460        1.1958        0.8920      -98.9795      -98.9795
   573        0.0005        0.7460        1.1958        0.8920      -98.9795      -98.9795
   574        0.0030        0.7460        1.1958        0.8920      -98.9795      -98.9795
   575        0.0001        0.7460        1.1958        0.8920      -98.9795      -98.9795
   576        0.0022        0.7460        1.1958        0.8920      -98.9795      -98.9795
   577        0.0206        0.7460        1.2030        0.8974      -98.9795      -98.9795
   578        0.0018        0.7460        1.2030        0.8974      -98.9795      -98.9795
   579        0.0041        0.7460        1.2030        0.8974      -98.9795      -98.9795
   580        0.0108        0.7460        1.2051        0.8990      -98.9795      -98.9795
   581        0.0099        0.7460        1.2068        0.9003      -98.9795      -98.9795
   582        0.0004        0.7460        1.2068        0.9003      -98.9795      -98.9795
   583        0.0065        0.7460        1.2073        0.9006      -98.9795      -98.9795
   584        0.0075        0.7460        1.2081        0.9013      -98.9795      -98.9795
   585        0.0060        0.7460        1.2085        0.9016      -98.9795      -98.9795
   586        0.0217        0.7460        1.2162        0.9073      -98.9795      -98.9795
   587        0.0020        0.7460        1.2162        0.9073      -98.9795      -98.9795
   588        0.0006        0.7460        1.2162        0.9073      -98.9795      -98.9795
   589        0.0010        0.7460        1.2162        0.9073      -98.9795      -98.9795
   590        0.0097        0.7460        1.2178        0.9085      -98.9795      -98.9795
   591        0.0106        0.7460        1.2197        0.9099      -98.9795      -98.9795
   592        0.0063        0.7460        1.2202        0.9103      -98.9795      -98.9795
   593        0.0042        0.7460        1.2202        0.9103      -98.9795      -98.9795
   594        0.0243        0.7460        1.2293        0.9171      -98.9795      -98.9795
   595        0.0018        0.7460        1.2293        0.9171      -98.9795      -98.9795
   596        0.0017        0.7460        1.2293        0.9171      -98.9795      -98.9795
   597        0.0021        0.7460        1.2293        0.9171      -98.9795      -98.9795
   598        0.0017        0.7460        1.2293        0.9171      -98.9795      -98.9795
   599        0.0040        0.7460        1.2293        0.9171      -98.9795      -98.9795
   600        0.0031        0.7460        1.2293        0.9171      -98.9795      -98.9795
   601        0.0003        0.7460        1.2293        0.9171      -98.9795      -98.9795
   602        0.0018        0.7460        1.2293        0.9171      -98.9795      -98.9795
   603        0.0011        0.7460        1.2293        0.9171      -98.9795      -98.9795
   604        0.0015        0.7460        1.2293        0.9171      -98.9795      -98.9795
   605        0.0023        0.7460        1.2293        0.9171      -98.9795      -98.9795
   606        0.0048        0.7460        1.2293        0.9171      -98.9795      -98.9795
   607        0.0016        0.7460        1.2293        0.9171      -98.9795      -98.9795
   608        0.0053        0.7460        1.2295        0.9172      -98.9795      -98.9795
   609        0.0076        0.7460        1.2303        0.9178      -98.9795      -98.9795
   610        0.0074        0.7460        1.2311        0.9184      -98.9795      -98.9795
   611        0.0027        0.7460        1.2311        0.9184      -98.9795      -98.9795
   612        0.0008        0.7460        1.2311        0.9184      -98.9795      -98.9795
   613        0.0038        0.7460        1.2311        0.9184      -98.9795      -98.9795
   614        0.0008        0.7460        1.2311        0.9184      -98.9795      -98.9795
   615        0.0090        0.7460        1.2323        0.9193      -98.9795      -98.9795
   616        0.0072        0.7460        1.2330        0.9198      -98.9795      -98.9795
   617        0.0022        0.7460        1.2330        0.9198      -98.9795      -98.9795
   618        0.0032        0.7460        1.2330        0.9198      -98.9795      -98.9795
   619        0.0008        0.7460        1.2330        0.9198      -98.9795      -98.9795
   620        0.0029        0.7460        1.2330        0.9198      -98.9795      -98.9795
   621        0.0041        0.7460        1.2330        0.9198      -98.9795      -98.9795
   622        0.0051        0.7460        1.2331        0.9199      -98.9795      -98.9795
   623        0.0037        0.7460        1.2331        0.9199      -98.9795      -98.9795
   624        0.0042        0.7460        1.2331        0.9199      -98.9795      -98.9795
   625        0.0032        0.7460        1.2331        0.9199      -98.9795      -98.9795
   626        0.0016        0.7460        1.2331        0.9199      -98.9795      -98.9795
   627        0.0065        0.7460        1.2336        0.9203      -98.9795      -98.9795
   628        0.0024        0.7460        1.2336        0.9203      -98.9795      -98.9795
   629        0.0021        0.7460        1.2336        0.9203      -98.9795      -98.9795
   630        0.0086        0.7460        1.2347        0.9211      -98.9795      -98.9795
   631        0.0042        0.7460        1.2347        0.9211      -98.9795      -98.9795
   632        0.0024        0.7460        1.2347        0.9211      -98.9795      -98.9795
   633        0.0006        0.7460        1.2347        0.9211      -98.9795      -98.9795
   634        0.0006        0.7460        1.2347        0.9211      -98.9795      -98.9795
   635        0.0149        0.7460        1.2385        0.9239      -98.9795      -98.9795
   636        0.0003        0.7460        1.2385        0.9239      -98.9795      -98.9795
   637        0.0028        0.7460        1.2385        0.9239      -98.9795      -98.9795
   638        0.0009        0.7460        1.2385        0.9239      -98.9795      -98.9795
   639        0.0015        0.7460        1.2385        0.9239      -98.9795      -98.9795
   640        0.0007        0.7460        1.2385        0.9239      -98.9795      -98.9795
   641        0.0024        0.7460        1.2385        0.9239      -98.9795      -98.9795
   642        0.0007        0.7460        1.2385        0.9239      -98.9795      -98.9795
   643        0.0024        0.7460        1.2385        0.9239      -98.9795      -98.9795
   644        0.0007        0.7460        1.2385        0.9239      -98.9795      -98.9795
   645        0.0008        0.7460        1.2385        0.9239      -98.9795      -98.9795
   646        0.0004        0.7460        1.2385        0.9239      -98.9795      -98.9795
   647        0.0001        0.7460        1.2385        0.9239      -98.9795      -98.9795
   648        0.0002        0.7460        1.2385        0.9239      -98.9795      -98.9795
   649        0.0028        0.7460        1.2385        0.9239      -98.9795      -98.9795
   650        0.0015        0.7460        1.2385        0.9239      -98.9795      -98.9795
   651        0.0007        0.7460        1.2385        0.9239      -98.9795      -98.9795
   652        0.0006        0.7460        1.2385        0.9239      -98.9795      -98.9795
   653        0.0018        0.7460        1.2385        0.9239      -98.9795      -98.9795
   654        0.0013        0.7460        1.2385        0.9239      -98.9795      -98.9795
   655        0.0020        0.7460        1.2385        0.9239      -98.9795      -98.9795
   656        0.0081        0.7460        1.2394        0.9246      -98.9795      -98.9795
   657        0.0014        0.7460        1.2394        0.9246      -98.9795      -98.9795
   658        0.0012        0.7460        1.2394        0.9246      -98.9795      -98.9795
   659        0.0003        0.7460        1.2394        0.9246      -98.9795      -98.9795
   660        0.0022        0.7460        1.2394        0.9246      -98.9795      -98.9795
   661        0.0034        0.7460        1.2394        0.9246      -98.9795      -98.9795
   662        0.0028        0.7460        1.2394        0.9246      -98.9795      -98.9795
   663        0.0031        0.7460        1.2394        0.9246      -98.9795      -98.9795
   664        0.0001        0.7460        1.2394        0.9246      -98.9795      -98.9795
   665        0.0006        0.7460        1.2394        0.9246      -98.9795      -98.9795
   666        0.0006        0.7460        1.2394        0.9246      -98.9795      -98.9795
   667        0.0013        0.7460        1.2394        0.9246      -98.9795      -98.9795
   668        0.0005        0.7460        1.2394        0.9246      -98.9795      -98.9795
   669        0.0070        0.7460        1.2400        0.9251      -98.9795      -98.9795
   670        0.0002        0.7460        1.2400        0.9251      -98.9795      -98.9795
   671        0.0005        0.7460        1.2400        0.9251      -98.9795      -98.9795
   672        0.0081        0.7460        1.2410        0.9258      -98.9795      -98.9795
   673        0.0037        0.7460        1.2410        0.9258      -98.9795      -98.9795
   674        0.0010        0.7460        1.2410        0.9258      -98.9795      -98.9795
   675        0.0001        0.7460        1.2410        0.9258      -98.9795      -98.9795
   676        0.0106        0.7460        1.2428        0.9271      -98.9795      -98.9795
   677        0.0071        0.7460        1.2434        0.9276      -98.9795      -98.9795
   678        0.0023        0.7460        1.2434        0.9276      -98.9795      -98.9795
   679        0.0041        0.7460        1.2434        0.9276      -98.9795      -98.9795
   680        0.0049        0.7460        1.2435        0.9276      -98.9795      -98.9795
   681        0.0018        0.7460        1.2435        0.9276      -98.9795      -98.9795
   682        0.0011        0.7460        1.2435        0.9276      -98.9795      -98.9795
   683        0.0016        0.7460        1.2435        0.9276      -98.9795      -98.9795
   684        0.0073        0.7460        1.2442        0.9281      -98.9795      -98.9795
   685        0.0042        0.7460        1.2442        0.9281      -98.9795      -98.9795
   686        0.0128        0.7460        1.2469        0.9302      -98.9795      -98.9795
   687        0.0021        0.7460        1.2469        0.9302      -98.9795      -98.9795
   688        0.0002        0.7460        1.2469        0.9302      -98.9795      -98.9795
   689        0.0162        0.7460        1.2512        0.9334      -98.9795      -98.9795
   690        0.0010        0.7460        1.2512        0.9334      -98.9795      -98.9795
   691        0.0037        0.7460        1.2512        0.9334      -98.9795      -98.9795
   692        0.0009        0.7460        1.2512        0.9334      -98.9795      -98.9795
   693        0.0009        0.7460        1.2512        0.9334      -98.9795      -98.9795
   694        0.0044        0.7460        1.2512        0.9334      -98.9795      -98.9795
   695        0.0080        0.7460        1.2520        0.9340      -98.9795      -98.9795
   696        0.0043        0.7460        1.2520        0.9340      -98.9795      -98.9795
   697        0.0009        0.7460        1.2520        0.9340      -98.9795      -98.9795
   698        0.0021        0.7460        1.2520        0.9340      -98.9795      -98.9795
   699        0.0001        0.7460        1.2520        0.9340      -98.9795      -98.9795
   700        0.0106        0.7460        1.2538        0.9353      -98.9795      -98.9795
   701        0.0005        0.7460        1.2538        0.9353      -98.9795      -98.9795
   702        0.0048        0.7460        1.2538        0.9354      -98.9795      -98.9795
   703        0.0008        0.7460        1.2538        0.9354      -98.9795      -98.9795
   704        0.0040        0.7460        1.2538        0.9354      -98.9795      -98.9795
   705        0.0026        0.7460        1.2538        0.9354      -98.9795      -98.9795
   706        0.0007        0.7460        1.2538        0.9354      -98.9795      -98.9795
   707        0.0016        0.7460        1.2538        0.9354      -98.9795      -98.9795
   708        0.0071        0.7460        1.2544        0.9358      -98.9795      -98.9795
   709        0.0006        0.7460        1.2544        0.9358      -98.9795      -98.9795
   710        0.0005        0.7460        1.2544        0.9358      -98.9795      -98.9795
   711        0.0016        0.7460        1.2544        0.9358      -98.9795      -98.9795
   712        0.0037        0.7460        1.2544        0.9358      -98.9795      -98.9795
   713        0.0001        0.7460        1.2544        0.9358      -98.9795      -98.9795
   714        0.0012        0.7460        1.2544        0.9358      -98.9795      -98.9795
   715        0.0019        0.7460        1.2544        0.9358      -98.9795      -98.9795
   716        0.0222        0.7460        1.2618        0.9413      -98.9795      -98.9795
   717        0.0009        0.7460        1.2618        0.9413      -98.9795      -98.9795
   718        0.0047        0.7460        1.2618        0.9413      -98.9795      -98.9795
   719        0.0168        0.7460        1.2663        0.9446      -98.9795      -98.9795
   720        0.0011        0.7460        1.2663        0.9446      -98.9795      -98.9795
   721        0.0001        0.7460        1.2663        0.9446      -98.9795      -98.9795
   722        0.0006        0.7460        1.2663        0.9446      -98.9795      -98.9795
   723        0.0322        0.7460        1.2796        0.9546      -98.9795      -98.9795
   724        0.0012        0.7460        1.2796        0.9546      -98.9795      -98.9795
   725        0.0030        0.7460        1.2796        0.9546      -98.9795      -98.9795
   726        0.0012        0.7460        1.2796        0.9546      -98.9795      -98.9795
   727        0.0009        0.7460        1.2796        0.9546      -98.9795      -98.9795
   728        0.0045        0.7460        1.2796        0.9546      -98.9795      -98.9795
   729        0.0073        0.7460        1.2802        0.9550      -98.9795      -98.9795
   730        0.0020        0.7460        1.2802        0.9550      -98.9795      -98.9795
   731        0.0002        0.7460        1.2802        0.9550      -98.9795      -98.9795
   732        0.0001        0.7460        1.2802        0.9550      -98.9795      -98.9795
