0.0016	30
0.0157	30
0.0198	30
0.0028	30
0.0157	30
0.0018	30
0.0004	30
0.0002	30
0.0018	30
0.0124	30
0.003	30
0.0249	30
0.0004	30
0.0008	30
0.005	30
0.0262	30
0.0077	30
0.0052	30
0.0245	30
0.013	30
0.006	30
0.0245	30
0.0044	30
0.0022	30
0.0106	30
0.0036	30
0.0253	30
0.032	30
0.0219	30
0.0012	30
0.0045	30
0.0016	30
0.0022	30
0.0008	30
0.0029	30
0.0219	30
0.0157	30
0.0112	30
0.005	30
0.0068	30
0.0015	30
0.0223	30
0.0166	30
0.0236	30
0.0068	30
0.0028	30
0.0393	30
0.0028	30
0.0028	30
0.0112	30
0.0201	30
0.0001	30
0.0044	30
0.0029	30
0.0035	30
0.013	30
0.0052	30
0.0087	30
0.0166	30
0.0015	30
0.0024	30
0.0062	30
0.0004	30
0.002	30
0.0029	30
0.0035	30
0.0086	30
0.0042	30
0.0115	30
0.001	30
0.0001	30
0.0002	30
0.0199	30
0.0042	30
0.0015	30
0.0018	30
0.0025	30
0.0157	30
0.0036	30
0.003	30
0.013	30
0.0139	30
0.0139	30
0.0169	30
0.0219	30
0.0015	30
0.0071	30
0.0103	30
0.0112	30
0.0045	30
0.0018	30
0.0033	30
0.0017	30
0.0401	30
0.0011	30
0.0002	30
0.0028	30
0.0016	30
0.0001	30
0.0001	30
0.0013	30
0.009	30
0.0094	30
0.0019	30
0.0375	30
0.0139	30
0.0082	30
0.0047	30
0.0046	30
0.0001	30
0.003	30
0.0112	30
0.0021	30
0.0469	30
0.0162	30
0.0546	30
0.0032	30
0.0203	30
0.0052	30
0.0227	30
0.0005	30
0.0001	30
0.0044	30
0.0133	30
0.0005	30
0.0001	30
0.0013	30
0.0168	30
0.0082	30
0.0112	30
0.0046	30
0.0057	30
0.0087	30
0.008	30
0.0112	30
0.0139	30
0.0052	30
0.0186	30
0.0038	30
0.0013	30
0.0112	30
0.0071	30
0.0168	30
0.002	30
0.0047	30
0.006	30
0.0001	30
0.0038	30
0.03	30
0.0543	30
0.0024	30
0.0023	30
0.0016	30
0.0023	30
0.0009	30
