 ******************************************
        Entropy-based Gully erosion        
              model - V 0.2                
                                           
        TUB - Institut fur Okologie        
          UFC - PPGEA - Hidrosed           
                                           
            Pedro Alencar, 2020            
                                           
 ******************************************
  
The number of Manning of the channel is....        0.0400
The declivity of the hillslope is..........        0.1190
The critical shear stress is...............        3.5000
The rill erodibility coefficient is........        0.0210
The soil Bulk density is...................     1700.0000
The porosity of the soil is................        0.3580
The depth of the nonerodible layer is......        0.5210
The soil cohesion is.......................      600.0000
The internal friction angle is.............       24.0000
The threshold for wall erosion is..........        0.0000
The number of rainfall events is...........           962
  
  event   discharge(m3)    depth (m)    width (m)     area (m2)    lambda_wall    lambda_bed
    49        0.0020        0.5210        0.8493        0.4425      -98.9795      -98.9795
    50        0.0079        0.5210        0.8540        0.4450      -98.9795      -98.9795
    51        0.0142        0.5210        0.8668        0.4516      -98.9795      -98.9795
    52        0.0001        0.5210        0.8668        0.4516      -98.9795      -98.9795
    53        0.0031        0.5210        0.8672        0.4518      -98.9795      -98.9795
    54        0.0020        0.5210        0.8672        0.4518      -98.9795      -98.9795
    55        0.0025        0.5210        0.8673        0.4518      -98.9795      -98.9795
    56        0.0092        0.5210        0.8732        0.4549      -98.9795      -98.9795
    57        0.0036        0.5210        0.8739        0.4553      -98.9795      -98.9795
    58        0.0061        0.5210        0.8765        0.4567      -98.9795      -98.9795
    59        0.0117        0.5210        0.8853        0.4612      -98.9795      -98.9795
    60        0.0011        0.5210        0.8853        0.4612      -98.9795      -98.9795
    61        0.0017        0.5210        0.8853        0.4612      -98.9795      -98.9795
    62        0.0044        0.5210        0.8865        0.4619      -98.9795      -98.9795
    63        0.0003        0.5210        0.8865        0.4619      -98.9795      -98.9795
    64        0.0014        0.5210        0.8865        0.4619      -98.9795      -98.9795
    65        0.0020        0.5210        0.8865        0.4619      -98.9795      -98.9795
    66        0.0025        0.5210        0.8865        0.4619      -98.9795      -98.9795
    67        0.0060        0.5210        0.8890        0.4632      -98.9795      -98.9795
    68        0.0029        0.5210        0.8892        0.4633      -98.9795      -98.9795
    69        0.0081        0.5210        0.8937        0.4656      -98.9795      -98.9795
    70        0.0007        0.5210        0.8937        0.4656      -98.9795      -98.9795
    71        0.0001        0.5210        0.8937        0.4656      -98.9795      -98.9795
    72        0.0002        0.5210        0.8937        0.4656      -98.9795      -98.9795
    73        0.0140        0.5210        0.9050        0.4715      -98.9795      -98.9795
    74        0.0030        0.5210        0.9052        0.4716      -98.9795      -98.9795
    75        0.0011        0.5210        0.9052        0.4716      -98.9795      -98.9795
    76        0.0012        0.5210        0.9052        0.4716      -98.9795      -98.9795
    77        0.0018        0.5210        0.9052        0.4716      -98.9795      -98.9795
    78        0.0111        0.5210        0.9127        0.4755      -98.9795      -98.9795
    79        0.0025        0.5210        0.9127        0.4755      -98.9795      -98.9795
    80        0.0021        0.5210        0.9127        0.4755      -98.9795      -98.9795
    81        0.0092        0.5210        0.9180        0.4783      -98.9795      -98.9795
    82        0.0098        0.5210        0.9238        0.4813      -98.9795      -98.9795
    83        0.0098        0.5210        0.9295        0.4843      -98.9795      -98.9795
    84        0.0119        0.5210        0.9375        0.4884      -98.9795      -98.9795
    85        0.0154        0.5210        0.9495        0.4947      -98.9795      -98.9795
    86        0.0011        0.5210        0.9495        0.4947      -98.9795      -98.9795
    87        0.0050        0.5210        0.9508        0.4954      -98.9795      -98.9795
    88        0.0073        0.5210        0.9539        0.4970      -98.9795      -98.9795
    89        0.0079        0.5210        0.9574        0.4988      -98.9795      -98.9795
    90        0.0031        0.5210        0.9576        0.4989      -98.9795      -98.9795
    91        0.0013        0.5210        0.9576        0.4989      -98.9795      -98.9795
    92        0.0024        0.5210        0.9576        0.4989      -98.9795      -98.9795
    93        0.0012        0.5210        0.9576        0.4989      -98.9795      -98.9795
    94        0.0282        0.5210        0.9872        0.5144      -98.9795      -98.9795
    95        0.0007        0.5210        0.9872        0.5144      -98.9795      -98.9795
    96        0.0001        0.5210        0.9872        0.5144      -98.9795      -98.9795
    97        0.0020        0.5210        0.9872        0.5144      -98.9795      -98.9795
    98        0.0011        0.5210        0.9872        0.5144      -98.9795      -98.9795
    99        0.0001        0.5210        0.9872        0.5144      -98.9795      -98.9795
   100        0.0001        0.5210        0.9872        0.5144      -98.9795      -98.9795
   101        0.0009        0.5210        0.9872        0.5144      -98.9795      -98.9795
   102        0.0063        0.5210        0.9892        0.5154      -98.9795      -98.9795
   103        0.0067        0.5210        0.9915        0.5166      -98.9795      -98.9795
   104        0.0013        0.5210        0.9915        0.5166      -98.9795      -98.9795
   105        0.0265        0.5210        1.0168        0.5298      -98.9795      -98.9795
   106        0.0098        0.5210        1.0214        0.5322      -98.9795      -98.9795
   107        0.0058        0.5210        1.0229        0.5329      -98.9795      -98.9795
   108        0.0033        0.5210        1.0230        0.5330      -98.9795      -98.9795
   109        0.0032        0.5210        1.0231        0.5331      -98.9795      -98.9795
   110        0.0001        0.5210        1.0231        0.5331      -98.9795      -98.9795
   111        0.0021        0.5210        1.0231        0.5331      -98.9795      -98.9795
   112        0.0079        0.5210        1.0261        0.5346      -98.9795      -98.9795
   113        0.0015        0.5210        1.0261        0.5346      -98.9795      -98.9795
   114        0.0331        0.5210        1.0593        0.5519      -98.9795      -98.9795
   115        0.0114        0.5210        1.0648        0.5548      -98.9795      -98.9795
   116        0.0385        0.5210        1.1038        0.5751      -98.9795      -98.9795
   117        0.0023        0.5210        1.1038        0.5751      -98.9795      -98.9795
   118        0.0143        0.5210        1.1112        0.5790      -98.9795      -98.9795
   119        0.0036        0.5210        1.1113        0.5790      -98.9795      -98.9795
   120        0.0160        0.5210        1.1203        0.5837      -98.9795      -98.9795
   121        0.0004        0.5210        1.1203        0.5837      -98.9795      -98.9795
   122        0.0001        0.5210        1.1203        0.5837      -98.9795      -98.9795
   123        0.0031        0.5210        1.1203        0.5837      -98.9795      -98.9795
   124        0.0094        0.5210        1.1236        0.5854      -98.9795      -98.9795
   125        0.0004        0.5210        1.1236        0.5854      -98.9795      -98.9795
   126        0.0001        0.5210        1.1236        0.5854      -98.9795      -98.9795
   127        0.0009        0.5210        1.1236        0.5854      -98.9795      -98.9795
   128        0.0119        0.5210        1.1288        0.5881      -98.9795      -98.9795
   129        0.0058        0.5210        1.1298        0.5886      -98.9795      -98.9795
   130        0.0079        0.5210        1.1320        0.5898      -98.9795      -98.9795
   131        0.0033        0.5210        1.1320        0.5898      -98.9795      -98.9795
   132        0.0040        0.5210        1.1323        0.5899      -98.9795      -98.9795
   133        0.0061        0.5210        1.1334        0.5905      -98.9795      -98.9795
   134        0.0056        0.5210        1.1344        0.5910      -98.9795      -98.9795
   135        0.0079        0.5210        1.1366        0.5922      -98.9795      -98.9795
   136        0.0098        0.5210        1.1400        0.5940      -98.9795      -98.9795
   137        0.0036        0.5210        1.1401        0.5940      -98.9795      -98.9795
   138        0.0131        0.5210        1.1460        0.5971      -98.9795      -98.9795
   139        0.0027        0.5210        1.1460        0.5971      -98.9795      -98.9795
   140        0.0009        0.5210        1.1460        0.5971      -98.9795      -98.9795
   141        0.0079        0.5210        1.1482        0.5982      -98.9795      -98.9795
   142        0.0050        0.5210        1.1488        0.5985      -98.9795      -98.9795
   143        0.0119        0.5210        1.1537        0.6011      -98.9795      -98.9795
   144        0.0014        0.5210        1.1537        0.6011      -98.9795      -98.9795
   145        0.0033        0.5210        1.1537        0.6011      -98.9795      -98.9795
   146        0.0042        0.5210        1.1539        0.6012      -98.9795      -98.9795
   147        0.0001        0.5210        1.1539        0.6012      -98.9795      -98.9795
   148        0.0027        0.5210        1.1539        0.6012      -98.9795      -98.9795
   149        0.0211        0.5210        1.1671        0.6080      -98.9795      -98.9795
   150        0.0383        0.5210        1.1997        0.6251      -98.9795      -98.9795
   151        0.0017        0.5210        1.1997        0.6251      -98.9795      -98.9795
   152        0.0016        0.5210        1.1997        0.6251      -98.9795      -98.9795
   153        0.0011        0.5210        1.1997        0.6251      -98.9795      -98.9795
   154        0.0016        0.5210        1.1997        0.6251      -98.9795      -98.9795
   155        0.0006        0.5210        1.1997        0.6251      -98.9795      -98.9795
   156        0.0004        0.5210        1.1997        0.6251      -98.9795      -98.9795
   157        0.0028        0.5210        1.1997        0.6251      -98.9795      -98.9795
   158        0.0002        0.5210        1.1997        0.6251      -98.9795      -98.9795
   159        0.0002        0.5210        1.1997        0.6251      -98.9795      -98.9795
   160        0.0094        0.5210        1.2025        0.6265      -98.9795      -98.9795
   161        0.0202        0.5210        1.2137        0.6323      -98.9795      -98.9795
   162        0.0032        0.5210        1.2137        0.6323      -98.9795      -98.9795
   163        0.0398        0.5210        1.2459        0.6491      -98.9795      -98.9795
   164        0.0359        0.5210        1.2721        0.6627      -98.9795      -98.9795
   165        0.0237        0.5210        1.2851        0.6695      -98.9795      -98.9795
   166        0.0025        0.5210        1.2851        0.6695      -98.9795      -98.9795
   167        0.0069        0.5210        1.2861        0.6700      -98.9795      -98.9795
   168        0.0020        0.5210        1.2861        0.6700      -98.9795      -98.9795
   169        0.0260        0.5210        1.3008        0.6777      -98.9795      -98.9795
   170        0.0073        0.5210        1.3020        0.6783      -98.9795      -98.9795
   171        0.0118        0.5210        1.3055        0.6802      -98.9795      -98.9795
   172        0.0073        0.5210        1.3067        0.6808      -98.9795      -98.9795
   173        0.0005        0.5210        1.3067        0.6808      -98.9795      -98.9795
   174        0.0001        0.5210        1.3067        0.6808      -98.9795      -98.9795
   175        0.0152        0.5210        1.3123        0.6837      -98.9795      -98.9795
   176        0.0002        0.5210        1.3123        0.6837      -98.9795      -98.9795
   177        0.0143        0.5210        1.3173        0.6863      -98.9795      -98.9795
   178        0.0160        0.5210        1.3234        0.6895      -98.9795      -98.9795
   179        0.0051        0.5210        1.3237        0.6896      -98.9795      -98.9795
   180        0.0287        0.5210        1.3400        0.6982      -98.9795      -98.9795
   181        0.0012        0.5210        1.3400        0.6982      -98.9795      -98.9795
   182        0.0006        0.5210        1.3400        0.6982      -98.9795      -98.9795
   183        0.0048        0.5210        1.3402        0.6982      -98.9795      -98.9795
   184        0.0022        0.5210        1.3402        0.6982      -98.9795      -98.9795
   185        0.0012        0.5210        1.3402        0.6982      -98.9795      -98.9795
   186        0.0004        0.5210        1.3402        0.6982      -98.9795      -98.9795
   187        0.0020        0.5210        1.3402        0.6982      -98.9795      -98.9795
   188        0.0028        0.5210        1.3402        0.6982      -98.9795      -98.9795
   189        0.0034        0.5210        1.3402        0.6982      -98.9795      -98.9795
   190        0.0017        0.5210        1.3402        0.6982      -98.9795      -98.9795
   191        0.0025        0.5210        1.3402        0.6982      -98.9795      -98.9795
   192        0.0023        0.5210        1.3402        0.6982      -98.9795      -98.9795
   193        0.0144        0.5210        1.3450        0.7007      -98.9795      -98.9795
   194        0.0038        0.5210        1.3450        0.7007      -98.9795      -98.9795
   195        0.0009        0.5210        1.3450        0.7007      -98.9795      -98.9795
   196        0.0006        0.5210        1.3450        0.7007      -98.9795      -98.9795
   197        0.0009        0.5210        1.3450        0.7007      -98.9795      -98.9795
   198        0.0358        0.5210        1.3675        0.7125      -98.9795      -98.9795
   199        0.0016        0.5210        1.3675        0.7125      -98.9795      -98.9795
   200        0.0002        0.5210        1.3675        0.7125      -98.9795      -98.9795
   201        0.0043        0.5210        1.3675        0.7125      -98.9795      -98.9795
   202        0.0017        0.5210        1.3675        0.7125      -98.9795      -98.9795
   203        0.0442        0.5210        1.3977        0.7282      -98.9795      -98.9795
   204        0.0088        0.5210        1.3991        0.7289      -98.9795      -98.9795
   205        0.0109        0.5210        1.4016        0.7302      -98.9795      -98.9795
   206        0.0042        0.5210        1.4016        0.7302      -98.9795      -98.9795
   207        0.0032        0.5210        1.4016        0.7302      -98.9795      -98.9795
   208        0.0032        0.5210        1.4016        0.7302      -98.9795      -98.9795
   209        0.0012        0.5210        1.4016        0.7302      -98.9795      -98.9795
   210        0.0054        0.5210        1.4018        0.7303      -98.9795      -98.9795
   211        0.0001        0.5210        1.4018        0.7303      -98.9795      -98.9795
   212        0.0277        0.5210        1.4155        0.7375      -98.9795      -98.9795
   213        0.0161        0.5210        1.4207        0.7402      -98.9795      -98.9795
   214        0.0013        0.5210        1.4207        0.7402      -98.9795      -98.9795
   215        0.0020        0.5210        1.4207        0.7402      -98.9795      -98.9795
   216        0.0040        0.5210        1.4207        0.7402      -98.9795      -98.9795
   217        0.0032        0.5210        1.4207        0.7402      -98.9795      -98.9795
   218        0.0210        0.5210        1.4290        0.7445      -98.9795      -98.9795
   219        0.0001        0.5210        1.4290        0.7445      -98.9795      -98.9795
   220        0.0136        0.5210        1.4327        0.7464      -98.9795      -98.9795
   221        0.0029        0.5210        1.4327        0.7464      -98.9795      -98.9795
   222        0.0004        0.5210        1.4327        0.7464      -98.9795      -98.9795
   223        0.0001        0.5210        1.4327        0.7464      -98.9795      -98.9795
   224        0.0147        0.5210        1.4369        0.7486      -98.9795      -98.9795
   225        0.0047        0.5210        1.4369        0.7486      -98.9795      -98.9795
   226        0.0014        0.5210        1.4369        0.7486      -98.9795      -98.9795
   227        0.0005        0.5210        1.4369        0.7486      -98.9795      -98.9795
   228        0.0004        0.5210        1.4369        0.7486      -98.9795      -98.9795
   229        0.0052        0.5210        1.4370        0.7487      -98.9795      -98.9795
   230        0.0047        0.5210        1.4370        0.7487      -98.9795      -98.9795
   231        0.0040        0.5210        1.4370        0.7487      -98.9795      -98.9795
   232        0.0055        0.5210        1.4372        0.7488      -98.9795      -98.9795
   233        0.0035        0.5210        1.4372        0.7488      -98.9795      -98.9795
   234        0.0005        0.5210        1.4372        0.7488      -98.9795      -98.9795
   235        0.0270        0.5210        1.4497        0.7553      -98.9795      -98.9795
   236        0.0032        0.5210        1.4497        0.7553      -98.9795      -98.9795
   237        0.0012        0.5210        1.4497        0.7553      -98.9795      -98.9795
   238        0.0089        0.5210        1.4510        0.7560      -98.9795      -98.9795
   239        0.0037        0.5210        1.4510        0.7560      -98.9795      -98.9795
   240        0.0306        0.5210        1.4661        0.7638      -98.9795      -98.9795
   241        0.0038        0.5210        1.4661        0.7638      -98.9795      -98.9795
   242        0.0005        0.5210        1.4661        0.7638      -98.9795      -98.9795
   243        0.0019        0.5210        1.4661        0.7638      -98.9795      -98.9795
   244        0.0006        0.5210        1.4661        0.7638      -98.9795      -98.9795
   245        0.0014        0.5210        1.4661        0.7638      -98.9795      -98.9795
   246        0.0002        0.5210        1.4661        0.7638      -98.9795      -98.9795
   247        0.0369        0.5210        1.4859        0.7742      -98.9795      -98.9795
   248        0.0072        0.5210        1.4866        0.7745      -98.9795      -98.9795
   249        0.0036        0.5210        1.4866        0.7745      -98.9795      -98.9795
   250        0.0144        0.5210        1.4903        0.7764      -98.9795      -98.9795
   251        0.0018        0.5210        1.4903        0.7764      -98.9795      -98.9795
   252        0.0013        0.5210        1.4903        0.7764      -98.9795      -98.9795
   253        0.0009        0.5210        1.4903        0.7764      -98.9795      -98.9795
   254        0.0063        0.5210        1.4906        0.7766      -98.9795      -98.9795
   255        0.0104        0.5210        1.4924        0.7775      -98.9795      -98.9795
   256        0.0021        0.5210        1.4924        0.7775      -98.9795      -98.9795
   257        0.0064        0.5210        1.4927        0.7777      -98.9795      -98.9795
   258        0.0007        0.5210        1.4927        0.7777      -98.9795      -98.9795
   259        0.0009        0.5210        1.4927        0.7777      -98.9795      -98.9795
   260        0.0065        0.5210        1.4931        0.7779      -98.9795      -98.9795
   261        0.0002        0.5210        1.4931        0.7779      -98.9795      -98.9795
   262        0.0053        0.5210        1.4932        0.7779      -98.9795      -98.9795
   263        0.0044        0.5210        1.4932        0.7779      -98.9795      -98.9795
   264        0.0490        0.5210        1.5231        0.7935      -98.9795      -98.9795
   265        0.0394        0.5210        1.5435        0.8042      -98.9795      -98.9795
   266        0.0294        0.5210        1.5559        0.8106      -98.9795      -98.9795
   267        0.0049        0.5210        1.5559        0.8106      -98.9795      -98.9795
   268        0.0056        0.5210        1.5559        0.8106      -98.9795      -98.9795
   269        0.0001        0.5210        1.5559        0.8106      -98.9795      -98.9795
   270        0.0023        0.5210        1.5559        0.8106      -98.9795      -98.9795
   271        0.0028        0.5210        1.5559        0.8106      -98.9795      -98.9795
   272        0.0088        0.5210        1.5569        0.8112      -98.9795      -98.9795
   273        0.0008        0.5210        1.5569        0.8112      -98.9795      -98.9795
   274        0.0032        0.5210        1.5569        0.8112      -98.9795      -98.9795
   275        0.0004        0.5210        1.5569        0.8112      -98.9795      -98.9795
   276        0.0076        0.5210        1.5575        0.8115      -98.9795      -98.9795
   277        0.0044        0.5210        1.5575        0.8115      -98.9795      -98.9795
   278        0.0042        0.5210        1.5575        0.8115      -98.9795      -98.9795
   279        0.0147        0.5210        1.5609        0.8132      -98.9795      -98.9795
   280        0.0018        0.5210        1.5609        0.8132      -98.9795      -98.9795
   281        0.0030        0.5210        1.5609        0.8132      -98.9795      -98.9795
   282        0.0129        0.5210        1.5635        0.8146      -98.9795      -98.9795
   283        0.0080        0.5210        1.5642        0.8149      -98.9795      -98.9795
   284        0.0172        0.5210        1.5688        0.8173      -98.9795      -98.9795
   285        0.0076        0.5210        1.5694        0.8176      -98.9795      -98.9795
   286        0.0016        0.5210        1.5694        0.8176      -98.9795      -98.9795
   287        0.0011        0.5210        1.5694        0.8176      -98.9795      -98.9795
   288        0.0020        0.5210        1.5694        0.8176      -98.9795      -98.9795
   289        0.0048        0.5210        1.5694        0.8176      -98.9795      -98.9795
   290        0.0147        0.5210        1.5727        0.8194      -98.9795      -98.9795
   291        0.0038        0.5210        1.5727        0.8194      -98.9795      -98.9795
   292        0.0336        0.5210        1.5875        0.8271      -98.9795      -98.9795
   293        0.0172        0.5210        1.5920        0.8294      -98.9795      -98.9795
   294        0.0003        0.5210        1.5920        0.8294      -98.9795      -98.9795
   295        0.0012        0.5210        1.5920        0.8294      -98.9795      -98.9795
   296        0.0001        0.5210        1.5920        0.8294      -98.9795      -98.9795
   297        0.0001        0.5210        1.5920        0.8294      -98.9795      -98.9795
   298        0.0579        0.5210        1.6261        0.8472      -98.9795      -98.9795
   299        0.0077        0.5210        1.6266        0.8475      -98.9795      -98.9795
   300        0.0004        0.5210        1.6266        0.8475      -98.9795      -98.9795
   301        0.0107        0.5210        1.6280        0.8482      -98.9795      -98.9795
   302        0.0136        0.5210        1.6306        0.8495      -98.9795      -98.9795
   303        0.0001        0.5210        1.6306        0.8495      -98.9795      -98.9795
   304        0.0002        0.5210        1.6306        0.8495      -98.9795      -98.9795
   305        0.0119        0.5210        1.6325        0.8505      -98.9795      -98.9795
   306        0.0048        0.5210        1.6325        0.8505      -98.9795      -98.9795
   307        0.0014        0.5210        1.6325        0.8505      -98.9795      -98.9795
   308        0.0036        0.5210        1.6325        0.8505      -98.9795      -98.9795
   309        0.0002        0.5210        1.6325        0.8505      -98.9795      -98.9795
   310        0.0006        0.5210        1.6325        0.8505      -98.9795      -98.9795
   311        0.0241        0.5210        1.6402        0.8546      -98.9795      -98.9795
   312        0.0079        0.5210        1.6407        0.8548      -98.9795      -98.9795
   313        0.0041        0.5210        1.6407        0.8548      -98.9795      -98.9795
   314        0.0201        0.5210        1.6462        0.8577      -98.9795      -98.9795
   315        0.0049        0.5210        1.6462        0.8577      -98.9795      -98.9795
   316        0.0103        0.5210        1.6475        0.8583      -98.9795      -98.9795
   317        0.0014        0.5210        1.6475        0.8583      -98.9795      -98.9795
   318        0.0007        0.5210        1.6475        0.8583      -98.9795      -98.9795
   319        0.0065        0.5210        1.6476        0.8584      -98.9795      -98.9795
   320        0.0061        0.5210        1.6477        0.8584      -98.9795      -98.9795
   321        0.0072        0.5210        1.6480        0.8586      -98.9795      -98.9795
   322        0.0057        0.5210        1.6480        0.8586      -98.9795      -98.9795
   323        0.0021        0.5210        1.6480        0.8586      -98.9795      -98.9795
   324        0.0008        0.5210        1.6480        0.8586      -98.9795      -98.9795
   325        0.0119        0.5210        1.6498        0.8595      -98.9795      -98.9795
   326        0.0180        0.5210        1.6542        0.8618      -98.9795      -98.9795
   327        0.0026        0.5210        1.6542        0.8618      -98.9795      -98.9795
   328        0.0006        0.5210        1.6542        0.8618      -98.9795      -98.9795
   329        0.0004        0.5210        1.6542        0.8618      -98.9795      -98.9795
   330        0.0013        0.5210        1.6542        0.8618      -98.9795      -98.9795
   331        0.0109        0.5210        1.6556        0.8626      -98.9795      -98.9795
   332        0.0018        0.5210        1.6556        0.8626      -98.9795      -98.9795
   333        0.0036        0.5210        1.6556        0.8626      -98.9795      -98.9795
   334        0.0015        0.5210        1.6556        0.8626      -98.9795      -98.9795
   335        0.0010        0.5210        1.6556        0.8626      -98.9795      -98.9795
   336        0.0069        0.5210        1.6558        0.8627      -98.9795      -98.9795
   337        0.0101        0.5210        1.6570        0.8633      -98.9795      -98.9795
   338        0.0020        0.5210        1.6570        0.8633      -98.9795      -98.9795
   339        0.0007        0.5210        1.6570        0.8633      -98.9795      -98.9795
   340        0.0277        0.5210        1.6666        0.8683      -98.9795      -98.9795
   341        0.0015        0.5210        1.6666        0.8683      -98.9795      -98.9795
   342        0.0015        0.5210        1.6666        0.8683      -98.9795      -98.9795
   343        0.0024        0.5210        1.6666        0.8683      -98.9795      -98.9795
   344        0.0001        0.5210        1.6666        0.8683      -98.9795      -98.9795
   345        0.0024        0.5210        1.6666        0.8683      -98.9795      -98.9795
   346        0.0005        0.5210        1.6666        0.8683      -98.9795      -98.9795
   347        0.0075        0.5210        1.6669        0.8685      -98.9795      -98.9795
   348        0.0202        0.5210        1.6723        0.8712      -98.9795      -98.9795
   349        0.0191        0.5210        1.6770        0.8737      -98.9795      -98.9795
   350        0.0002        0.5210        1.6770        0.8737      -98.9795      -98.9795
   351        0.0072        0.5210        1.6773        0.8739      -98.9795      -98.9795
   352        0.0238        0.5210        1.6844        0.8776      -98.9795      -98.9795
   353        0.0116        0.5210        1.6860        0.8784      -98.9795      -98.9795
   354        0.0236        0.5210        1.6929        0.8820      -98.9795      -98.9795
   355        0.0089        0.5210        1.6936        0.8824      -98.9795      -98.9795
   356        0.0046        0.5210        1.6936        0.8824      -98.9795      -98.9795
   357        0.0037        0.5210        1.6936        0.8824      -98.9795      -98.9795
   358        0.0128        0.5210        1.6956        0.8834      -98.9795      -98.9795
   359        0.0132        0.5210        1.6977        0.8845      -98.9795      -98.9795
   360        0.0027        0.5210        1.6977        0.8845      -98.9795      -98.9795
   361        0.0225        0.5210        1.7039        0.8878      -98.9795      -98.9795
   362        0.0123        0.5210        1.7057        0.8887      -98.9795      -98.9795
   363        0.0020        0.5210        1.7057        0.8887      -98.9795      -98.9795
   364        0.0040        0.5210        1.7057        0.8887      -98.9795      -98.9795
   365        0.0005        0.5210        1.7057        0.8887      -98.9795      -98.9795
   366        0.0009        0.5210        1.7057        0.8887      -98.9795      -98.9795
   367        0.0030        0.5210        1.7057        0.8887      -98.9795      -98.9795
   368        0.0042        0.5210        1.7057        0.8887      -98.9795      -98.9795
   369        0.0079        0.5210        1.7061        0.8889      -98.9795      -98.9795
   370        0.0250        0.5210        1.7136        0.8928      -98.9795      -98.9795
   371        0.0054        0.5210        1.7136        0.8928      -98.9795      -98.9795
   372        0.0051        0.5210        1.7136        0.8928      -98.9795      -98.9795
   373        0.0001        0.5210        1.7136        0.8928      -98.9795      -98.9795
   374        0.0004        0.5210        1.7136        0.8928      -98.9795      -98.9795
   375        0.0152        0.5210        1.7164        0.8942      -98.9795      -98.9795
   376        0.0266        0.5210        1.7246        0.8985      -98.9795      -98.9795
   377        0.0073        0.5210        1.7248        0.8986      -98.9795      -98.9795
   378        0.0031        0.5210        1.7248        0.8986      -98.9795      -98.9795
   379        0.0012        0.5210        1.7248        0.8986      -98.9795      -98.9795
   380        0.0007        0.5210        1.7248        0.8986      -98.9795      -98.9795
