 ******************************************
        Entropy-based Gully erosion        
              model - V 0.2                
                                           
        TUB - Institut fur Okologie        
          UFC - PPGEA - Hidrosed           
                                           
            Pedro Alencar, 2020            
                                           
 ******************************************
  
The number of Manning of the channel is....        0.0400
The declivity of the hillslope is..........        0.0500
The critical shear stress is...............        3.5000
The rill erodibility coefficient is........        0.0210
The soil Bulk density is...................     1700.0000
The porosity of the soil is................        0.3580
The depth of the nonerodible layer is......        0.8970
The soil cohesion is.......................      600.0000
The internal friction angle is.............       24.0000
The threshold for wall erosion is..........        0.0000
The number of rainfall events is...........           970
  
  event   discharge(m3)    depth (m)    width (m)     area (m2)    lambda_wall    lambda_bed
    81        0.0126        0.8970        0.7549        0.6772      -98.9795      -98.9795
    82        0.0134        0.8970        0.7602        0.6819      -98.9795      -98.9795
    83        0.0134        0.8970        0.7654        0.6865      -98.9795      -98.9795
    84        0.0164        0.8970        0.7726        0.6930      -98.9795      -98.9795
    85        0.0211        0.8970        0.7833        0.7026      -98.9795      -98.9795
    86        0.0015        0.8970        0.7833        0.7026      -98.9795      -98.9795
    87        0.0069        0.8970        0.7845        0.7037      -98.9795      -98.9795
    88        0.0100        0.8970        0.7872        0.7062      -98.9795      -98.9795
    89        0.0108        0.8970        0.7904        0.7090      -98.9795      -98.9795
    90        0.0043        0.8970        0.7906        0.7092      -98.9795      -98.9795
    91        0.0018        0.8970        0.7906        0.7092      -98.9795      -98.9795
    92        0.0032        0.8970        0.7906        0.7092      -98.9795      -98.9795
    93        0.0016        0.8970        0.7906        0.7092      -98.9795      -98.9795
    94        0.0387        0.8970        0.8156        0.7316      -33.3280      -51.5848
    95        0.0010        0.8970        0.8156        0.7316      -98.9795      -98.9795
    96        0.0002        0.8970        0.8156        0.7316      -98.9795      -98.9795
    97        0.0028        0.8970        0.8156        0.7316      -98.9795      -98.9795
    98        0.0015        0.8970        0.8156        0.7316      -98.9795      -98.9795
    99        0.0001        0.8970        0.8156        0.7316      -98.9795      -98.9795
   100        0.0001        0.8970        0.8156        0.7316      -98.9795      -98.9795
   101        0.0012        0.8970        0.8156        0.7316      -98.9795      -98.9795
   102        0.0087        0.8970        0.8175        0.7333      -98.9795      -98.9795
   103        0.0091        0.8970        0.8195        0.7351      -98.9795      -98.9795
   104        0.0018        0.8970        0.8195        0.7351      -98.9795      -98.9795
   105        0.0363        0.8970        0.8414        0.7547      -74.4058      -98.9795
   106        0.0134        0.8970        0.8455        0.7584      -98.9795      -98.9795
   107        0.0079        0.8970        0.8468        0.7596      -98.9795      -98.9795
   108        0.0045        0.8970        0.8469        0.7597      -98.9795      -98.9795
   109        0.0044        0.8970        0.8470        0.7597      -98.9795      -98.9795
   110        0.0001        0.8970        0.8470        0.7597      -98.9795      -98.9795
   111        0.0029        0.8970        0.8470        0.7597      -98.9795      -98.9795
   112        0.0108        0.8970        0.8496        0.7621      -98.9795      -98.9795
   113        0.0020        0.8970        0.8496        0.7621      -98.9795      -98.9795
   114        0.0454        0.8970        0.8778        0.7874      -37.4428      -65.3303
   115        0.0157        0.8970        0.8828        0.7919      -98.9795      -98.9795
   116        0.0528        0.8970        0.9154        0.8211      -31.5725      -46.6101
   117        0.0031        0.8970        0.9154        0.8211      -98.9795      -98.9795
   118        0.0197        0.8970        0.9223        0.8273      -98.9795      -98.9795
   119        0.0050        0.8970        0.9223        0.8273      -98.9795      -98.9795
   120        0.0220        0.8970        0.9305        0.8346      -98.9795      -98.9795
   121        0.0005        0.8970        0.9305        0.8346      -98.9795      -98.9795
   122        0.0001        0.8970        0.9305        0.8346      -98.9795      -98.9795
   123        0.0042        0.8970        0.9305        0.8346      -98.9795      -98.9795
   124        0.0128        0.8970        0.9334        0.8373      -98.9795      -98.9795
   125        0.0005        0.8970        0.9334        0.8373      -98.9795      -98.9795
   126        0.0001        0.8970        0.9334        0.8373      -98.9795      -98.9795
   127        0.0012        0.8970        0.9334        0.8373      -98.9795      -98.9795
   128        0.0163        0.8970        0.9381        0.8415      -98.9795      -98.9795
   129        0.0079        0.8970        0.9390        0.8423      -98.9795      -98.9795
   130        0.0108        0.8970        0.9410        0.8441      -98.9795      -98.9795
   131        0.0045        0.8970        0.9410        0.8441      -98.9795      -98.9795
   132        0.0055        0.8970        0.9411        0.8442      -98.9795      -98.9795
   133        0.0084        0.8970        0.9422        0.8451      -98.9795      -98.9795
   134        0.0077        0.8970        0.9430        0.8459      -98.9795      -98.9795
   135        0.0108        0.8970        0.9450        0.8476      -98.9795      -98.9795
   136        0.0134        0.8970        0.9481        0.8504      -98.9795      -98.9795
   137        0.0050        0.8970        0.9481        0.8505      -98.9795      -98.9795
   138        0.0180        0.8970        0.9535        0.8553      -98.9795      -98.9795
   139        0.0037        0.8970        0.9535        0.8553      -98.9795      -98.9795
   140        0.0012        0.8970        0.9535        0.8553      -98.9795      -98.9795
   141        0.0108        0.8970        0.9554        0.8570      -98.9795      -98.9795
   142        0.0069        0.8970        0.9559        0.8575      -98.9795      -98.9795
   143        0.0163        0.8970        0.9604        0.8614      -98.9795      -98.9795
   144        0.0020        0.8970        0.9604        0.8614      -98.9795      -98.9795
   145        0.0045        0.8970        0.9604        0.8614      -98.9795      -98.9795
   146        0.0058        0.8970        0.9606        0.8616      -98.9795      -98.9795
   147        0.0001        0.8970        0.9606        0.8616      -98.9795      -98.9795
   148        0.0037        0.8970        0.9606        0.8616      -98.9795      -98.9795
   149        0.0290        0.8970        0.9723        0.8722      -98.9795      -98.9795
   150        0.0525        0.8970        1.0007        0.8976      -98.9795      -98.9795
   151        0.0023        0.8970        1.0007        0.8976      -98.9795      -98.9795
   152        0.0022        0.8970        1.0007        0.8976      -98.9795      -98.9795
   153        0.0016        0.8970        1.0007        0.8976      -98.9795      -98.9795
   154        0.0022        0.8970        1.0007        0.8976      -98.9795      -98.9795
   155        0.0009        0.8970        1.0007        0.8976      -98.9795      -98.9795
   156        0.0006        0.8970        1.0007        0.8976      -98.9795      -98.9795
   157        0.0038        0.8970        1.0007        0.8976      -98.9795      -98.9795
   158        0.0003        0.8970        1.0007        0.8976      -98.9795      -98.9795
   159        0.0003        0.8970        1.0007        0.8976      -98.9795      -98.9795
   160        0.0128        0.8970        1.0031        0.8998      -98.9795      -98.9795
   161        0.0278        0.8970        1.0132        0.9089      -98.9795      -98.9795
   162        0.0044        0.8970        1.0132        0.9089      -98.9795      -98.9795
   163        0.0546        0.8970        1.0412        0.9340      -98.9795      -98.9795
   164        0.0492        0.8970        1.0642        0.9546      -98.9795      -98.9795
   165        0.0326        0.8970        1.0758        0.9650      -98.9795      -98.9795
   166        0.0001        0.8970        1.0758        0.9650      -98.9795      -98.9795
   167        0.0035        0.8970        1.0758        0.9650      -98.9795      -98.9795
   168        0.0095        0.8970        1.0767        0.9658      -98.9795      -98.9795
   169        0.0028        0.8970        1.0767        0.9658      -98.9795      -98.9795
   170        0.0357        0.8970        1.0899        0.9777      -98.9795      -98.9795
   171        0.0100        0.8970        1.0909        0.9785      -98.9795      -98.9795
   172        0.0162        0.8970        1.0941        0.9814      -98.9795      -98.9795
   173        0.0100        0.8970        1.0951        0.9823      -98.9795      -98.9795
   174        0.0007        0.8970        1.0951        0.9823      -98.9795      -98.9795
   175        0.0001        0.8970        1.0951        0.9823      -98.9795      -98.9795
   176        0.0208        0.8970        1.1001        0.9868      -98.9795      -98.9795
   177        0.0002        0.8970        1.1001        0.9868      -98.9795      -98.9795
   178        0.0196        0.8970        1.1046        0.9909      -98.9795      -98.9795
   179        0.0220        0.8970        1.1102        0.9958      -98.9795      -98.9795
   180        0.0069        0.8970        1.1103        0.9959      -98.9795      -98.9795
   181        0.0393        0.8970        1.1248        1.0089      -98.9795      -98.9795
   182        0.0016        0.8970        1.1248        1.0089      -98.9795      -98.9795
   183        0.0009        0.8970        1.1248        1.0089      -98.9795      -98.9795
   184        0.0066        0.8970        1.1248        1.0090      -98.9795      -98.9795
   185        0.0030        0.8970        1.1248        1.0090      -98.9795      -98.9795
   186        0.0016        0.8970        1.1248        1.0090      -98.9795      -98.9795
   187        0.0006        0.8970        1.1248        1.0090      -98.9795      -98.9795
   188        0.0001        0.8970        1.1248        1.0090      -98.9795      -98.9795
   189        0.0027        0.8970        1.1248        1.0090      -98.9795      -98.9795
   190        0.0038        0.8970        1.1248        1.0090      -98.9795      -98.9795
   191        0.0046        0.8970        1.1248        1.0090      -98.9795      -98.9795
   192        0.0023        0.8970        1.1248        1.0090      -98.9795      -98.9795
   193        0.0034        0.8970        1.1248        1.0090      -98.9795      -98.9795
   194        0.0032        0.8970        1.1248        1.0090      -98.9795      -98.9795
   195        0.0197        0.8970        1.1292        1.0128      -98.9795      -98.9795
   196        0.0052        0.8970        1.1292        1.0128      -98.9795      -98.9795
   197        0.0012        0.8970        1.1292        1.0128      -98.9795      -98.9795
   198        0.0009        0.8970        1.1292        1.0128      -98.9795      -98.9795
   199        0.0012        0.8970        1.1292        1.0128      -98.9795      -98.9795
   200        0.0492        0.8970        1.1490        1.0307      -98.9795      -98.9795
   201        0.0021        0.8970        1.1490        1.0307      -98.9795      -98.9795
   202        0.0003        0.8970        1.1490        1.0307      -98.9795      -98.9795
   203        0.0059        0.8970        1.1490        1.0307      -98.9795      -98.9795
   204        0.0023        0.8970        1.1490        1.0307      -98.9795      -98.9795
   205        0.0606        0.8970        1.1754        1.0543      -98.9795      -98.9795
   206        0.0121        0.8970        1.1767        1.0555      -98.9795      -98.9795
   207        0.0150        0.8970        1.1789        1.0574      -98.9795      -98.9795
   208        0.0058        0.8970        1.1789        1.0574      -98.9795      -98.9795
   209        0.0044        0.8970        1.1789        1.0574      -98.9795      -98.9795
   210        0.0044        0.8970        1.1789        1.0574      -98.9795      -98.9795
   211        0.0016        0.8970        1.1789        1.0574      -98.9795      -98.9795
   212        0.0074        0.8970        1.1790        1.0576      -98.9795      -98.9795
   213        0.0002        0.8970        1.1790        1.0576      -98.9795      -98.9795
   214        0.0381        0.8970        1.1913        1.0686      -98.9795      -98.9795
   215        0.0221        0.8970        1.1959        1.0728      -98.9795      -98.9795
   216        0.0018        0.8970        1.1959        1.0728      -98.9795      -98.9795
   217        0.0027        0.8970        1.1959        1.0728      -98.9795      -98.9795
   218        0.0056        0.8970        1.1959        1.0728      -98.9795      -98.9795
   219        0.0044        0.8970        1.1959        1.0728      -98.9795      -98.9795
   220        0.0288        0.8970        1.2034        1.0794      -98.9795      -98.9795
   221        0.0002        0.8970        1.2034        1.0794      -98.9795      -98.9795
   222        0.0187        0.8970        1.2067        1.0824      -98.9795      -98.9795
   223        0.0039        0.8970        1.2067        1.0824      -98.9795      -98.9795
   224        0.0005        0.8970        1.2067        1.0824      -98.9795      -98.9795
   225        0.0001        0.8970        1.2067        1.0824      -98.9795      -98.9795
   226        0.0202        0.8970        1.2105        1.0858      -98.9795      -98.9795
   227        0.0064        0.8970        1.2105        1.0858      -98.9795      -98.9795
   228        0.0020        0.8970        1.2105        1.0858      -98.9795      -98.9795
   229        0.0006        0.8970        1.2105        1.0858      -98.9795      -98.9795
   230        0.0001        0.8970        1.2105        1.0858      -98.9795      -98.9795
   231        0.0005        0.8970        1.2105        1.0858      -98.9795      -98.9795
   232        0.0071        0.8970        1.2105        1.0858      -98.9795      -98.9795
   233        0.0064        0.8970        1.2105        1.0858      -98.9795      -98.9795
   234        0.0055        0.8970        1.2105        1.0858      -98.9795      -98.9795
   235        0.0075        0.8970        1.2106        1.0859      -98.9795      -98.9795
   236        0.0048        0.8970        1.2106        1.0859      -98.9795      -98.9795
   237        0.0007        0.8970        1.2106        1.0859      -98.9795      -98.9795
   238        0.0371        0.8970        1.2218        1.0959      -98.9795      -98.9795
   239        0.0044        0.8970        1.2218        1.0959      -98.9795      -98.9795
   240        0.0016        0.8970        1.2218        1.0959      -98.9795      -98.9795
   241        0.0121        0.8970        1.2229        1.0969      -98.9795      -98.9795
   242        0.0051        0.8970        1.2229        1.0969      -98.9795      -98.9795
   243        0.0420        0.8970        1.2362        1.1089      -98.9795      -98.9795
   244        0.0052        0.8970        1.2362        1.1089      -98.9795      -98.9795
   245        0.0006        0.8970        1.2362        1.1089      -98.9795      -98.9795
   246        0.0026        0.8970        1.2362        1.1089      -98.9795      -98.9795
   247        0.0009        0.8970        1.2362        1.1089      -98.9795      -98.9795
   248        0.0019        0.8970        1.2362        1.1089      -98.9795      -98.9795
   249        0.0003        0.8970        1.2362        1.1089      -98.9795      -98.9795
   250        0.0507        0.8970        1.2539        1.1247      -98.9795      -98.9795
   251        0.0098        0.8970        1.2543        1.1251      -98.9795      -98.9795
   252        0.0049        0.8970        1.2543        1.1251      -98.9795      -98.9795
   253        0.0198        0.8970        1.2577        1.1281      -98.9795      -98.9795
   254        0.0025        0.8970        1.2577        1.1281      -98.9795      -98.9795
   255        0.0018        0.8970        1.2577        1.1281      -98.9795      -98.9795
   256        0.0012        0.8970        1.2577        1.1281      -98.9795      -98.9795
   257        0.0087        0.8970        1.2579        1.1283      -98.9795      -98.9795
   258        0.0143        0.8970        1.2595        1.1298      -98.9795      -98.9795
   259        0.0028        0.8970        1.2595        1.1298      -98.9795      -98.9795
   260        0.0088        0.8970        1.2597        1.1300      -98.9795      -98.9795
   261        0.0010        0.8970        1.2597        1.1300      -98.9795      -98.9795
   262        0.0012        0.8970        1.2597        1.1300      -98.9795      -98.9795
   263        0.0090        0.8970        1.2600        1.1302      -98.9795      -98.9795
   264        0.0003        0.8970        1.2600        1.1302      -98.9795      -98.9795
   265        0.0072        0.8970        1.2600        1.1302      -98.9795      -98.9795
   266        0.0060        0.8970        1.2600        1.1302      -98.9795      -98.9795
   267        0.0672        0.8970        1.2862        1.1537      -98.9795      -98.9795
   268        0.0541        0.8970        1.3043        1.1700      -98.9795      -98.9795
   269        0.0404        0.8970        1.3153        1.1799      -98.9795      -98.9795
   270        0.0067        0.8970        1.3153        1.1799      -98.9795      -98.9795
   271        0.0077        0.8970        1.3153        1.1799      -98.9795      -98.9795
   272        0.0001        0.8970        1.3153        1.1799      -98.9795      -98.9795
   273        0.0031        0.8970        1.3153        1.1799      -98.9795      -98.9795
   274        0.0038        0.8970        1.3153        1.1799      -98.9795      -98.9795
   275        0.0121        0.8970        1.3162        1.1806      -98.9795      -98.9795
   276        0.0011        0.8970        1.3162        1.1806      -98.9795      -98.9795
   277        0.0044        0.8970        1.3162        1.1806      -98.9795      -98.9795
   278        0.0006        0.8970        1.3162        1.1806      -98.9795      -98.9795
   279        0.0104        0.8970        1.3166        1.1810      -98.9795      -98.9795
   280        0.0060        0.8970        1.3166        1.1810      -98.9795      -98.9795
   281        0.0057        0.8970        1.3166        1.1810      -98.9795      -98.9795
   282        0.0201        0.8970        1.3196        1.1837      -98.9795      -98.9795
   283        0.0025        0.8970        1.3196        1.1837      -98.9795      -98.9795
   284        0.0041        0.8970        1.3196        1.1837      -98.9795      -98.9795
   285        0.0177        0.8970        1.3219        1.1857      -98.9795      -98.9795
   286        0.0110        0.8970        1.3225        1.1863      -98.9795      -98.9795
   287        0.0236        0.8970        1.3266        1.1899      -98.9795      -98.9795
   288        0.0104        0.8970        1.3270        1.1903      -98.9795      -98.9795
   289        0.0021        0.8970        1.3270        1.1903      -98.9795      -98.9795
   290        0.0015        0.8970        1.3270        1.1903      -98.9795      -98.9795
   291        0.0027        0.8970        1.3270        1.1903      -98.9795      -98.9795
   292        0.0066        0.8970        1.3270        1.1903      -98.9795      -98.9795
   293        0.0201        0.8970        1.3300        1.1930      -98.9795      -98.9795
   294        0.0052        0.8970        1.3300        1.1930      -98.9795      -98.9795
   295        0.0461        0.8970        1.3431        1.2048      -98.9795      -98.9795
   296        0.0237        0.8970        1.3471        1.2084      -98.9795      -98.9795
   297        0.0004        0.8970        1.3471        1.2084      -98.9795      -98.9795
   298        0.0016        0.8970        1.3471        1.2084      -98.9795      -98.9795
   299        0.0001        0.8970        1.3471        1.2084      -98.9795      -98.9795
   300        0.0002        0.8970        1.3471        1.2084      -98.9795      -98.9795
   301        0.0795        0.8970        1.3770        1.2352      -98.9795      -98.9795
   302        0.0105        0.8970        1.3774        1.2355      -98.9795      -98.9795
   303        0.0006        0.8970        1.3774        1.2355      -98.9795      -98.9795
   304        0.0147        0.8970        1.3786        1.2366      -98.9795      -98.9795
   305        0.0186        0.8970        1.3808        1.2386      -98.9795      -98.9795
   306        0.0001        0.8970        1.3808        1.2386      -98.9795      -98.9795
   307        0.0002        0.8970        1.3808        1.2386      -98.9795      -98.9795
   308        0.0163        0.8970        1.3824        1.2400      -98.9795      -98.9795
   309        0.0066        0.8970        1.3824        1.2400      -98.9795      -98.9795
   310        0.0019        0.8970        1.3824        1.2400      -98.9795      -98.9795
   311        0.0050        0.8970        1.3824        1.2400      -98.9795      -98.9795
   312        0.0002        0.8970        1.3824        1.2400      -98.9795      -98.9795
   313        0.0008        0.8970        1.3824        1.2400      -98.9795      -98.9795
   314        0.0331        0.8970        1.3894        1.2463      -98.9795      -98.9795
   315        0.0108        0.8970        1.3897        1.2466      -98.9795      -98.9795
   316        0.0056        0.8970        1.3897        1.2466      -98.9795      -98.9795
   317        0.0276        0.8970        1.3947        1.2510      -98.9795      -98.9795
   318        0.0067        0.8970        1.3947        1.2510      -98.9795      -98.9795
   319        0.0141        0.8970        1.3957        1.2520      -98.9795      -98.9795
   320        0.0019        0.8970        1.3957        1.2520      -98.9795      -98.9795
   321        0.0010        0.8970        1.3957        1.2520      -98.9795      -98.9795
   322        0.0090        0.8970        1.3958        1.2520      -98.9795      -98.9795
   323        0.0084        0.8970        1.3958        1.2520      -98.9795      -98.9795
   324        0.0098        0.8970        1.3960        1.2522      -98.9795      -98.9795
   325        0.0079        0.8970        1.3960        1.2522      -98.9795      -98.9795
   326        0.0029        0.8970        1.3960        1.2522      -98.9795      -98.9795
   327        0.0012        0.8970        1.3960        1.2522      -98.9795      -98.9795
   328        0.0163        0.8970        1.3975        1.2536      -98.9795      -98.9795
   329        0.0247        0.8970        1.4014        1.2571      -98.9795      -98.9795
   330        0.0036        0.8970        1.4014        1.2571      -98.9795      -98.9795
   331        0.0009        0.8970        1.4014        1.2571      -98.9795      -98.9795
   332        0.0005        0.8970        1.4014        1.2571      -98.9795      -98.9795
   333        0.0018        0.8970        1.4014        1.2571      -98.9795      -98.9795
   334        0.0150        0.8970        1.4027        1.2582      -98.9795      -98.9795
   335        0.0025        0.8970        1.4027        1.2582      -98.9795      -98.9795
   336        0.0049        0.8970        1.4027        1.2582      -98.9795      -98.9795
   337        0.0021        0.8970        1.4027        1.2582      -98.9795      -98.9795
   338        0.0014        0.8970        1.4027        1.2582      -98.9795      -98.9795
   339        0.0094        0.8970        1.4028        1.2583      -98.9795      -98.9795
   340        0.0138        0.8970        1.4037        1.2592      -98.9795      -98.9795
   341        0.0027        0.8970        1.4037        1.2592      -98.9795      -98.9795
   342        0.0010        0.8970        1.4037        1.2592      -98.9795      -98.9795
   343        0.0380        0.8970        1.4123        1.2668      -98.9795      -98.9795
   344        0.0021        0.8970        1.4123        1.2668      -98.9795      -98.9795
   345        0.0021        0.8970        1.4123        1.2668      -98.9795      -98.9795
   346        0.0033        0.8970        1.4123        1.2668      -98.9795      -98.9795
   347        0.0001        0.8970        1.4123        1.2668      -98.9795      -98.9795
   348        0.0033        0.8970        1.4123        1.2668      -98.9795      -98.9795
   349        0.0007        0.8970        1.4123        1.2668      -98.9795      -98.9795
   350        0.0103        0.8970        1.4125        1.2670      -98.9795      -98.9795
   351        0.0278        0.8970        1.4173        1.2713      -98.9795      -98.9795
   352        0.0261        0.8970        1.4215        1.2751      -98.9795      -98.9795
   353        0.0002        0.8970        1.4215        1.2751      -98.9795      -98.9795
   354        0.0099        0.8970        1.4217        1.2753      -98.9795      -98.9795
   355        0.0327        0.8970        1.4281        1.2810      -98.9795      -98.9795
   356        0.0159        0.8970        1.4294        1.2822      -98.9795      -98.9795
   357        0.0323        0.8970        1.4356        1.2877      -98.9795      -98.9795
   358        0.0122        0.8970        1.4361        1.2882      -98.9795      -98.9795
   359        0.0063        0.8970        1.4361        1.2882      -98.9795      -98.9795
   360        0.0051        0.8970        1.4361        1.2882      -98.9795      -98.9795
   361        0.0175        0.8970        1.4378        1.2897      -98.9795      -98.9795
   362        0.0180        0.8970        1.4396        1.2914      -98.9795      -98.9795
   363        0.0038        0.8970        1.4396        1.2914      -98.9795      -98.9795
   364        0.0308        0.8970        1.4452        1.2963      -98.9795      -98.9795
   365        0.0168        0.8970        1.4467        1.2977      -98.9795      -98.9795
   366        0.0028        0.8970        1.4467        1.2977      -98.9795      -98.9795
   367        0.0055        0.8970        1.4467        1.2977      -98.9795      -98.9795
   368        0.0001        0.8970        1.4467        1.2977      -98.9795      -98.9795
   369        0.0007        0.8970        1.4467        1.2977      -98.9795      -98.9795
   370        0.0013        0.8970        1.4467        1.2977      -98.9795      -98.9795
   371        0.0041        0.8970        1.4467        1.2977      -98.9795      -98.9795
   372        0.0058        0.8970        1.4467        1.2977      -98.9795      -98.9795
   373        0.0108        0.8970        1.4470        1.2979      -98.9795      -98.9795
   374        0.0343        0.8970        1.4536        1.3039      -98.9795      -98.9795
   375        0.0074        0.8970        1.4536        1.3039      -98.9795      -98.9795
   376        0.0069        0.8970        1.4536        1.3039      -98.9795      -98.9795
   377        0.0001        0.8970        1.4536        1.3039      -98.9795      -98.9795
   378        0.0005        0.8970        1.4536        1.3039      -98.9795      -98.9795
   379        0.0208        0.8970        1.4561        1.3061      -98.9795      -98.9795
   380        0.0364        0.8970        1.4634        1.3127      -98.9795      -98.9795
   381        0.0100        0.8970        1.4635        1.3128      -98.9795      -98.9795
