 ******************************************
        Entropy-based Gully erosion        
              model - V 0.2                
                                           
        TUB - Institut fur Okologie        
          UFC - PPGEA - Hidrosed           
                                           
            Pedro Alencar, 2020            
                                           
 ******************************************
  
The number of Manning of the channel is....        0.0400
The declivity of the hillslope is..........        0.0550
The critical shear stress is...............        3.5000
The rill erodibility coefficient is........        0.0210
The soil Bulk density is...................     1700.0000
The porosity of the soil is................        0.3580
The depth of the nonerodible layer is......        0.3060
The soil cohesion is.......................      600.0000
The internal friction angle is.............       24.0000
The threshold for wall erosion is..........        0.0000
The number of rainfall events is...........           962
  
  event   discharge(m3)    depth (m)    width (m)     area (m2)    lambda_wall    lambda_bed
    69        0.0079        0.3060        0.9054        0.2771      -98.9795      -98.9795
    70        0.0007        0.3060        0.9054        0.2771      -98.9795      -98.9795
    71        0.0001        0.3060        0.9054        0.2771      -98.9795      -98.9795
    72        0.0002        0.3060        0.9054        0.2771      -98.9795      -98.9795
    73        0.0136        0.3060        0.9166        0.2805      -98.9795      -98.9795
    74        0.0029        0.3060        0.9166        0.2805      -98.9795      -98.9795
    75        0.0010        0.3060        0.9166        0.2805      -98.9795      -98.9795
    76        0.0012        0.3060        0.9166        0.2805      -98.9795      -98.9795
    77        0.0017        0.3060        0.9166        0.2805      -98.9795      -98.9795
    78        0.0107        0.3060        0.9234        0.2826      -98.9795      -98.9795
    79        0.0025        0.3060        0.9234        0.2826      -98.9795      -98.9795
    80        0.0021        0.3060        0.9234        0.2826      -98.9795      -98.9795
    81        0.0089        0.3060        0.9277        0.2839      -98.9795      -98.9795
    82        0.0095        0.3060        0.9327        0.2854      -98.9795      -98.9795
    83        0.0095        0.3060        0.9376        0.2869      -98.9795      -98.9795
    84        0.0116        0.3060        0.9451        0.2892      -98.9795      -98.9795
    85        0.0150        0.3060        0.9573        0.2929      -98.9795      -98.9795
    86        0.0010        0.3060        0.9573        0.2929      -98.9795      -98.9795
    87        0.0049        0.3060        0.9575        0.2930      -98.9795      -98.9795
    88        0.0071        0.3060        0.9595        0.2936      -98.9795      -98.9795
    89        0.0077        0.3060        0.9621        0.2944      -98.9795      -98.9795
    90        0.0031        0.3060        0.9621        0.2944      -98.9795      -98.9795
    91        0.0013        0.3060        0.9621        0.2944      -98.9795      -98.9795
    92        0.0023        0.3060        0.9621        0.2944      -98.9795      -98.9795
    93        0.0012        0.3060        0.9621        0.2944      -98.9795      -98.9795
    94        0.0274        0.3060        0.9952        0.3045      -98.9795      -98.9795
    95        0.0007        0.3060        0.9952        0.3045      -98.9795      -98.9795
    96        0.0001        0.3060        0.9952        0.3045      -98.9795      -98.9795
    97        0.0019        0.3060        0.9952        0.3045      -98.9795      -98.9795
    98        0.0011        0.3060        0.9952        0.3045      -98.9795      -98.9795
    99        0.0001        0.3060        0.9952        0.3045      -98.9795      -98.9795
   100        0.0001        0.3060        0.9952        0.3045      -98.9795      -98.9795
   101        0.0009        0.3060        0.9952        0.3045      -98.9795      -98.9795
   102        0.0062        0.3060        0.9961        0.3048      -98.9795      -98.9795
   103        0.0065        0.3060        0.9972        0.3052      -98.9795      -98.9795
   104        0.0013        0.3060        0.9972        0.3052      -98.9795      -98.9795
   105        0.0257        0.3060        1.0250        0.3137      -98.9795      -98.9795
   106        0.0095        0.3060        1.0287        0.3148      -98.9795      -98.9795
   107        0.0056        0.3060        1.0290        0.3149      -98.9795      -98.9795
   108        0.0032        0.3060        1.0290        0.3149      -98.9795      -98.9795
   109        0.0032        0.3060        1.0290        0.3149      -98.9795      -98.9795
   110        0.0001        0.3060        1.0290        0.3149      -98.9795      -98.9795
   111        0.0021        0.3060        1.0290        0.3149      -98.9795      -98.9795
   112        0.0077        0.3060        1.0309        0.3154      -98.9795      -98.9795
   113        0.0014        0.3060        1.0309        0.3154      -98.9795      -98.9795
   114        0.0322        0.3060        1.0683        0.3269      -98.9795      -98.9795
   115        0.0111        0.3060        1.0730        0.3283      -98.9795      -98.9795
   116        0.0374        0.3060        1.1170        0.3418      -98.9795      -98.9795
   117        0.0022        0.3060        1.1170        0.3418      -98.9795      -98.9795
   118        0.0139        0.3060        1.1239        0.3439      -98.9795      -98.9795
   119        0.0035        0.3060        1.1239        0.3439      -98.9795      -98.9795
   120        0.0156        0.3060        1.1324        0.3465      -98.9795      -98.9795
   121        0.0004        0.3060        1.1324        0.3465      -98.9795      -98.9795
   122        0.0001        0.3060        1.1324        0.3465      -98.9795      -98.9795
   123        0.0030        0.3060        1.1324        0.3465      -98.9795      -98.9795
   124        0.0091        0.3060        1.1346        0.3472      -98.9795      -98.9795
   125        0.0004        0.3060        1.1346        0.3472      -98.9795      -98.9795
   126        0.0001        0.3060        1.1346        0.3472      -98.9795      -98.9795
   127        0.0009        0.3060        1.1346        0.3472      -98.9795      -98.9795
   128        0.0115        0.3060        1.1388        0.3485      -98.9795      -98.9795
   129        0.0056        0.3060        1.1388        0.3485      -98.9795      -98.9795
   130        0.0077        0.3060        1.1399        0.3488      -98.9795      -98.9795
   131        0.0032        0.3060        1.1399        0.3488      -98.9795      -98.9795
   132        0.0039        0.3060        1.1399        0.3488      -98.9795      -98.9795
   133        0.0059        0.3060        1.1399        0.3488      -98.9795      -98.9795
   134        0.0055        0.3060        1.1399        0.3488      -98.9795      -98.9795
   135        0.0077        0.3060        1.1410        0.3491      -98.9795      -98.9795
   136        0.0095        0.3060        1.1434        0.3499      -98.9795      -98.9795
   137        0.0035        0.3060        1.1434        0.3499      -98.9795      -98.9795
   138        0.0128        0.3060        1.1487        0.3515      -98.9795      -98.9795
   139        0.0026        0.3060        1.1487        0.3515      -98.9795      -98.9795
   140        0.0009        0.3060        1.1487        0.3515      -98.9795      -98.9795
   141        0.0077        0.3060        1.1497        0.3518      -98.9795      -98.9795
   142        0.0049        0.3060        1.1497        0.3518      -98.9795      -98.9795
   143        0.0115        0.3060        1.1537        0.3530      -98.9795      -98.9795
   144        0.0014        0.3060        1.1537        0.3530      -98.9795      -98.9795
   145        0.0032        0.3060        1.1537        0.3530      -98.9795      -98.9795
   146        0.0041        0.3060        1.1537        0.3530      -98.9795      -98.9795
   147        0.0001        0.3060        1.1537        0.3530      -98.9795      -98.9795
   148        0.0026        0.3060        1.1537        0.3530      -98.9795      -98.9795
   149        0.0205        0.3060        1.1674        0.3572      -98.9795      -98.9795
   150        0.0372        0.3060        1.2045        0.3686      -98.9795      -98.9795
   151        0.0017        0.3060        1.2045        0.3686      -98.9795      -98.9795
   152        0.0016        0.3060        1.2045        0.3686      -98.9795      -98.9795
   153        0.0011        0.3060        1.2045        0.3686      -98.9795      -98.9795
   154        0.0016        0.3060        1.2045        0.3686      -98.9795      -98.9795
   155        0.0006        0.3060        1.2045        0.3686      -98.9795      -98.9795
   156        0.0004        0.3060        1.2045        0.3686      -98.9795      -98.9795
   157        0.0027        0.3060        1.2045        0.3686      -98.9795      -98.9795
   158        0.0002        0.3060        1.2045        0.3686      -98.9795      -98.9795
   159        0.0002        0.3060        1.2045        0.3686      -98.9795      -98.9795
   160        0.0091        0.3060        1.2061        0.3691      -98.9795      -98.9795
   161        0.0197        0.3060        1.2176        0.3726      -98.9795      -98.9795
   162        0.0032        0.3060        1.2176        0.3726      -98.9795      -98.9795
   163        0.0386        0.3060        1.2538        0.3837      -98.9795      -98.9795
   164        0.0348        0.3060        1.2827        0.3925      -98.9795      -98.9795
   165        0.0231        0.3060        1.2960        0.3966      -98.9795      -98.9795
   166        0.0025        0.3060        1.2960        0.3966      -98.9795      -98.9795
   167        0.0067        0.3060        1.2960        0.3966      -98.9795      -98.9795
   168        0.0019        0.3060        1.2960        0.3966      -98.9795      -98.9795
   169        0.0253        0.3060        1.3115        0.4013      -98.9795      -98.9795
   170        0.0071        0.3060        1.3115        0.4013      -98.9795      -98.9795
   171        0.0114        0.3060        1.3138        0.4020      -98.9795      -98.9795
   172        0.0071        0.3060        1.3138        0.4020      -98.9795      -98.9795
   173        0.0005        0.3060        1.3138        0.4020      -98.9795      -98.9795
   174        0.0001        0.3060        1.3138        0.4020      -98.9795      -98.9795
   175        0.0147        0.3060        1.3186        0.4035      -98.9795      -98.9795
   176        0.0002        0.3060        1.3186        0.4035      -98.9795      -98.9795
   177        0.0139        0.3060        1.3227        0.4048      -98.9795      -98.9795
   178        0.0156        0.3060        1.3281        0.4064      -98.9795      -98.9795
   179        0.0049        0.3060        1.3281        0.4064      -98.9795      -98.9795
   180        0.0279        0.3060        1.3455        0.4117      -98.9795      -98.9795
   181        0.0012        0.3060        1.3455        0.4117      -98.9795      -98.9795
   182        0.0006        0.3060        1.3455        0.4117      -98.9795      -98.9795
   183        0.0047        0.3060        1.3455        0.4117      -98.9795      -98.9795
   184        0.0021        0.3060        1.3455        0.4117      -98.9795      -98.9795
   185        0.0012        0.3060        1.3455        0.4117      -98.9795      -98.9795
   186        0.0004        0.3060        1.3455        0.4117      -98.9795      -98.9795
   187        0.0019        0.3060        1.3455        0.4117      -98.9795      -98.9795
   188        0.0027        0.3060        1.3455        0.4117      -98.9795      -98.9795
   189        0.0033        0.3060        1.3455        0.4117      -98.9795      -98.9795
   190        0.0016        0.3060        1.3455        0.4117      -98.9795      -98.9795
   191        0.0024        0.3060        1.3455        0.4117      -98.9795      -98.9795
   192        0.0023        0.3060        1.3455        0.4117      -98.9795      -98.9795
   193        0.0140        0.3060        1.3494        0.4129      -98.9795      -98.9795
   194        0.0037        0.3060        1.3494        0.4129      -98.9795      -98.9795
   195        0.0009        0.3060        1.3494        0.4129      -98.9795      -98.9795
   196        0.0006        0.3060        1.3494        0.4129      -98.9795      -98.9795
   197        0.0009        0.3060        1.3494        0.4129      -98.9795      -98.9795
   198        0.0348        0.3060        1.3742        0.4205      -98.9795      -98.9795
   199        0.0015        0.3060        1.3742        0.4205      -98.9795      -98.9795
   200        0.0002        0.3060        1.3742        0.4205      -98.9795      -98.9795
   201        0.0042        0.3060        1.3742        0.4205      -98.9795      -98.9795
   202        0.0017        0.3060        1.3742        0.4205      -98.9795      -98.9795
   203        0.0429        0.3060        1.4080        0.4309      -98.9795      -98.9795
   204        0.0085        0.3060        1.4082        0.4309      -98.9795      -98.9795
   205        0.0106        0.3060        1.4094        0.4313      -98.9795      -98.9795
   206        0.0041        0.3060        1.4094        0.4313      -98.9795      -98.9795
   207        0.0031        0.3060        1.4094        0.4313      -98.9795      -98.9795
   208        0.0032        0.3060        1.4094        0.4313      -98.9795      -98.9795
   209        0.0011        0.3060        1.4094        0.4313      -98.9795      -98.9795
   210        0.0052        0.3060        1.4094        0.4313      -98.9795      -98.9795
   211        0.0001        0.3060        1.4094        0.4313      -98.9795      -98.9795
   212        0.0270        0.3060        1.4237        0.4357      -98.9795      -98.9795
   213        0.0157        0.3060        1.4281        0.4370      -98.9795      -98.9795
   214        0.0013        0.3060        1.4281        0.4370      -98.9795      -98.9795
   215        0.0019        0.3060        1.4281        0.4370      -98.9795      -98.9795
   216        0.0039        0.3060        1.4281        0.4370      -98.9795      -98.9795
   217        0.0031        0.3060        1.4281        0.4370      -98.9795      -98.9795
   218        0.0204        0.3060        1.4359        0.4394      -98.9795      -98.9795
   219        0.0001        0.3060        1.4359        0.4394      -98.9795      -98.9795
   220        0.0133        0.3060        1.4386        0.4402      -98.9795      -98.9795
   221        0.0028        0.3060        1.4386        0.4402      -98.9795      -98.9795
   222        0.0004        0.3060        1.4386        0.4402      -98.9795      -98.9795
   223        0.0001        0.3060        1.4386        0.4402      -98.9795      -98.9795
   224        0.0143        0.3060        1.4418        0.4412      -98.9795      -98.9795
   225        0.0046        0.3060        1.4418        0.4412      -98.9795      -98.9795
   226        0.0014        0.3060        1.4418        0.4412      -98.9795      -98.9795
   227        0.0005        0.3060        1.4418        0.4412      -98.9795      -98.9795
   228        0.0003        0.3060        1.4418        0.4412      -98.9795      -98.9795
   229        0.0050        0.3060        1.4418        0.4412      -98.9795      -98.9795
   230        0.0046        0.3060        1.4418        0.4412      -98.9795      -98.9795
   231        0.0039        0.3060        1.4418        0.4412      -98.9795      -98.9795
   232        0.0053        0.3060        1.4418        0.4412      -98.9795      -98.9795
   233        0.0034        0.3060        1.4418        0.4412      -98.9795      -98.9795
   234        0.0005        0.3060        1.4418        0.4412      -98.9795      -98.9795
   235        0.0263        0.3060        1.4547        0.4451      -98.9795      -98.9795
   236        0.0032        0.3060        1.4547        0.4451      -98.9795      -98.9795
   237        0.0012        0.3060        1.4547        0.4451      -98.9795      -98.9795
   238        0.0086        0.3060        1.4547        0.4451      -98.9795      -98.9795
   239        0.0036        0.3060        1.4547        0.4451      -98.9795      -98.9795
   240        0.0298        0.3060        1.4706        0.4500      -98.9795      -98.9795
   241        0.0037        0.3060        1.4706        0.4500      -98.9795      -98.9795
   242        0.0005        0.3060        1.4706        0.4500      -98.9795      -98.9795
   243        0.0018        0.3060        1.4706        0.4500      -98.9795      -98.9795
   244        0.0006        0.3060        1.4706        0.4500      -98.9795      -98.9795
   245        0.0013        0.3060        1.4706        0.4500      -98.9795      -98.9795
   246        0.0002        0.3060        1.4706        0.4500      -98.9795      -98.9795
   247        0.0359        0.3060        1.4923        0.4567      -98.9795      -98.9795
   248        0.0070        0.3060        1.4923        0.4567      -98.9795      -98.9795
   249        0.0035        0.3060        1.4923        0.4567      -98.9795      -98.9795
   250        0.0140        0.3060        1.4949        0.4575      -98.9795      -98.9795
   251        0.0018        0.3060        1.4949        0.4575      -98.9795      -98.9795
   252        0.0013        0.3060        1.4949        0.4575      -98.9795      -98.9795
   253        0.0009        0.3060        1.4949        0.4575      -98.9795      -98.9795
   254        0.0062        0.3060        1.4949        0.4575      -98.9795      -98.9795
   255        0.0101        0.3060        1.4955        0.4576      -98.9795      -98.9795
   256        0.0020        0.3060        1.4955        0.4576      -98.9795      -98.9795
   257        0.0062        0.3060        1.4955        0.4576      -98.9795      -98.9795
   258        0.0007        0.3060        1.4955        0.4576      -98.9795      -98.9795
   259        0.0009        0.3060        1.4955        0.4576      -98.9795      -98.9795
   260        0.0063        0.3060        1.4955        0.4576      -98.9795      -98.9795
   261        0.0002        0.3060        1.4955        0.4576      -98.9795      -98.9795
   262        0.0051        0.3060        1.4955        0.4576      -98.9795      -98.9795
   263        0.0043        0.3060        1.4955        0.4576      -98.9795      -98.9795
   264        0.0476        0.3060        1.5293        0.4680      -98.9795      -98.9795
   265        0.0383        0.3060        1.5516        0.4748      -98.9795      -98.9795
   266        0.0286        0.3060        1.5642        0.4786      -98.9795      -98.9795
   267        0.0047        0.3060        1.5642        0.4786      -98.9795      -98.9795
   268        0.0055        0.3060        1.5642        0.4786      -98.9795      -98.9795
   269        0.0001        0.3060        1.5642        0.4786      -98.9795      -98.9795
   270        0.0022        0.3060        1.5642        0.4786      -98.9795      -98.9795
   271        0.0027        0.3060        1.5642        0.4786      -98.9795      -98.9795
   272        0.0086        0.3060        1.5642        0.4786      -98.9795      -98.9795
   273        0.0008        0.3060        1.5642        0.4786      -98.9795      -98.9795
   274        0.0032        0.3060        1.5642        0.4786      -98.9795      -98.9795
   275        0.0004        0.3060        1.5642        0.4786      -98.9795      -98.9795
   276        0.0074        0.3060        1.5642        0.4786      -98.9795      -98.9795
   277        0.0042        0.3060        1.5642        0.4786      -98.9795      -98.9795
   278        0.0040        0.3060        1.5642        0.4786      -98.9795      -98.9795
   279        0.0143        0.3060        1.5665        0.4793      -98.9795      -98.9795
   280        0.0018        0.3060        1.5665        0.4793      -98.9795      -98.9795
   281        0.0029        0.3060        1.5665        0.4793      -98.9795      -98.9795
   282        0.0126        0.3060        1.5678        0.4798      -98.9795      -98.9795
   283        0.0078        0.3060        1.5678        0.4798      -98.9795      -98.9795
   284        0.0167        0.3060        1.5715        0.4809      -98.9795      -98.9795
   285        0.0074        0.3060        1.5715        0.4809      -98.9795      -98.9795
   286        0.0015        0.3060        1.5715        0.4809      -98.9795      -98.9795
   287        0.0010        0.3060        1.5715        0.4809      -98.9795      -98.9795
   288        0.0019        0.3060        1.5715        0.4809      -98.9795      -98.9795
   289        0.0047        0.3060        1.5715        0.4809      -98.9795      -98.9795
   290        0.0143        0.3060        1.5737        0.4816      -98.9795      -98.9795
   291        0.0037        0.3060        1.5737        0.4816      -98.9795      -98.9795
   292        0.0327        0.3060        1.5894        0.4864      -98.9795      -98.9795
   293        0.0168        0.3060        1.5929        0.4874      -98.9795      -98.9795
   294        0.0003        0.3060        1.5929        0.4874      -98.9795      -98.9795
   295        0.0011        0.3060        1.5929        0.4874      -98.9795      -98.9795
   296        0.0001        0.3060        1.5929        0.4874      -98.9795      -98.9795
   297        0.0001        0.3060        1.5929        0.4874      -98.9795      -98.9795
   298        0.0563        0.3060        1.6321        0.4994      -98.9795      -98.9795
   299        0.0074        0.3060        1.6321        0.4994      -98.9795      -98.9795
   300        0.0004        0.3060        1.6321        0.4994      -98.9795      -98.9795
   301        0.0104        0.3060        1.6322        0.4995      -98.9795      -98.9795
   302        0.0132        0.3060        1.6335        0.4999      -98.9795      -98.9795
   303        0.0001        0.3060        1.6335        0.4999      -98.9795      -98.9795
   304        0.0002        0.3060        1.6335        0.4999      -98.9795      -98.9795
   305        0.0115        0.3060        1.6341        0.5000      -98.9795      -98.9795
   306        0.0047        0.3060        1.6341        0.5000      -98.9795      -98.9795
   307        0.0014        0.3060        1.6341        0.5000      -98.9795      -98.9795
   308        0.0035        0.3060        1.6341        0.5000      -98.9795      -98.9795
   309        0.0002        0.3060        1.6341        0.5000      -98.9795      -98.9795
   310        0.0005        0.3060        1.6341        0.5000      -98.9795      -98.9795
   311        0.0235        0.3060        1.6414        0.5023      -98.9795      -98.9795
   312        0.0076        0.3060        1.6414        0.5023      -98.9795      -98.9795
   313        0.0040        0.3060        1.6414        0.5023      -98.9795      -98.9795
   314        0.0196        0.3060        1.6461        0.5037      -98.9795      -98.9795
   315        0.0047        0.3060        1.6461        0.5037      -98.9795      -98.9795
   316        0.0100        0.3060        1.6461        0.5037      -98.9795      -98.9795
   317        0.0014        0.3060        1.6461        0.5037      -98.9795      -98.9795
   318        0.0007        0.3060        1.6461        0.5037      -98.9795      -98.9795
   319        0.0063        0.3060        1.6461        0.5037      -98.9795      -98.9795
   320        0.0059        0.3060        1.6461        0.5037      -98.9795      -98.9795
   321        0.0070        0.3060        1.6461        0.5037      -98.9795      -98.9795
   322        0.0056        0.3060        1.6461        0.5037      -98.9795      -98.9795
   323        0.0020        0.3060        1.6461        0.5037      -98.9795      -98.9795
   324        0.0008        0.3060        1.6461        0.5037      -98.9795      -98.9795
   325        0.0115        0.3060        1.6467        0.5039      -98.9795      -98.9795
   326        0.0175        0.3060        1.6501        0.5049      -98.9795      -98.9795
   327        0.0026        0.3060        1.6501        0.5049      -98.9795      -98.9795
   328        0.0006        0.3060        1.6501        0.5049      -98.9795      -98.9795
   329        0.0004        0.3060        1.6501        0.5049      -98.9795      -98.9795
   330        0.0013        0.3060        1.6501        0.5049      -98.9795      -98.9795
   331        0.0106        0.3060        1.6503        0.5050      -98.9795      -98.9795
   332        0.0018        0.3060        1.6503        0.5050      -98.9795      -98.9795
   333        0.0035        0.3060        1.6503        0.5050      -98.9795      -98.9795
   334        0.0015        0.3060        1.6503        0.5050      -98.9795      -98.9795
   335        0.0010        0.3060        1.6503        0.5050      -98.9795      -98.9795
   336        0.0067        0.3060        1.6503        0.5050      -98.9795      -98.9795
   337        0.0098        0.3060        1.6503        0.5050      -98.9795      -98.9795
   338        0.0019        0.3060        1.6503        0.5050      -98.9795      -98.9795
   339        0.0007        0.3060        1.6503        0.5050      -98.9795      -98.9795
   340        0.0269        0.3060        1.6598        0.5079      -98.9795      -98.9795
   341        0.0015        0.3060        1.6598        0.5079      -98.9795      -98.9795
   342        0.0015        0.3060        1.6598        0.5079      -98.9795      -98.9795
   343        0.0023        0.3060        1.6598        0.5079      -98.9795      -98.9795
   344        0.0001        0.3060        1.6598        0.5079      -98.9795      -98.9795
   345        0.0023        0.3060        1.6598        0.5079      -98.9795      -98.9795
   346        0.0005        0.3060        1.6598        0.5079      -98.9795      -98.9795
   347        0.0073        0.3060        1.6598        0.5079      -98.9795      -98.9795
   348        0.0197        0.3060        1.6644        0.5093      -98.9795      -98.9795
   349        0.0185        0.3060        1.6682        0.5105      -98.9795      -98.9795
   350        0.0002        0.3060        1.6682        0.5105      -98.9795      -98.9795
   351        0.0070        0.3060        1.6682        0.5105      -98.9795      -98.9795
   352        0.0232        0.3060        1.6749        0.5125      -98.9795      -98.9795
   353        0.0113        0.3060        1.6753        0.5126      -98.9795      -98.9795
   354        0.0229        0.3060        1.6817        0.5146      -98.9795      -98.9795
   355        0.0087        0.3060        1.6817        0.5146      -98.9795      -98.9795
   356        0.0045        0.3060        1.6817        0.5146      -98.9795      -98.9795
   357        0.0036        0.3060        1.6817        0.5146      -98.9795      -98.9795
   358        0.0124        0.3060        1.6824        0.5148      -98.9795      -98.9795
   359        0.0128        0.3060        1.6834        0.5151      -98.9795      -98.9795
   360        0.0027        0.3060        1.6834        0.5151      -98.9795      -98.9795
   361        0.0218        0.3060        1.6890        0.5168      -98.9795      -98.9795
   362        0.0119        0.3060        1.6895        0.5170      -98.9795      -98.9795
   363        0.0019        0.3060        1.6895        0.5170      -98.9795      -98.9795
   364        0.0039        0.3060        1.6895        0.5170      -98.9795      -98.9795
   365        0.0005        0.3060        1.6895        0.5170      -98.9795      -98.9795
   366        0.0009        0.3060        1.6895        0.5170      -98.9795      -98.9795
   367        0.0029        0.3060        1.6895        0.5170      -98.9795      -98.9795
   368        0.0041        0.3060        1.6895        0.5170      -98.9795      -98.9795
   369        0.0077        0.3060        1.6895        0.5170      -98.9795      -98.9795
   370        0.0243        0.3060        1.6967        0.5192      -98.9795      -98.9795
   371        0.0053        0.3060        1.6967        0.5192      -98.9795      -98.9795
   372        0.0049        0.3060        1.6967        0.5192      -98.9795      -98.9795
   373        0.0001        0.3060        1.6967        0.5192      -98.9795      -98.9795
   374        0.0004        0.3060        1.6967        0.5192      -98.9795      -98.9795
   375        0.0147        0.3060        1.6983        0.5197      -98.9795      -98.9795
   376        0.0258        0.3060        1.7064        0.5222      -98.9795      -98.9795
   377        0.0071        0.3060        1.7064        0.5222      -98.9795      -98.9795
   378        0.0030        0.3060        1.7064        0.5222      -98.9795      -98.9795
   379        0.0012        0.3060        1.7064        0.5222      -98.9795      -98.9795
   380        0.0007        0.3060        1.7064        0.5222      -98.9795      -98.9795
   381        0.0008        0.3060        1.7064        0.5222      -98.9795      -98.9795
