 ******************************************
        Entropy-based Gully erosion        
              model - V 0.2                
                                           
        TUB - Institut fur Okologie        
          UFC - PPGEA - Hidrosed           
                                           
            Pedro Alencar, 2020            
                                           
 ******************************************
  
The number of Manning of the channel is....        0.0400
The declivity of the hillslope is..........        0.0500
The critical shear stress is...............        3.5000
The rill erodibility coefficient is........        0.0210
The soil Bulk density is...................     1700.0000
The porosity of the soil is................        0.3580
The depth of the nonerodible layer is......        0.8440
The soil cohesion is.......................      600.0000
The internal friction angle is.............       24.0000
The threshold for wall erosion is..........        0.0000
The number of rainfall events is...........           970
  
  event   discharge(m3)    depth (m)    width (m)     area (m2)    lambda_wall    lambda_bed
    32        0.0015        0.8440        0.5919        0.4995      -98.9795      -98.9795
    33        0.0020        0.8440        0.5919        0.4995      -98.9795      -98.9795
    34        0.0008        0.8440        0.5919        0.4995      -98.9795      -98.9795
    35        0.0028        0.8440        0.5920        0.4996      -98.9795      -98.9795
    36        0.0208        0.8440        0.6089        0.5139      -22.2825      -26.3247
    37        0.0149        0.8440        0.6191        0.5225      -98.9795      -98.9795
    38        0.0106        0.8440        0.6247        0.5273      -98.9795      -98.9795
    39        0.0048        0.8440        0.6258        0.5281      -98.9795      -98.9795
    40        0.0065        0.8440        0.6279        0.5300      -98.9795      -98.9795
    41        0.0014        0.8440        0.6279        0.5300      -98.9795      -98.9795
    42        0.0212        0.8440        0.6440        0.5435      -31.9809      -47.7271
    43        0.0157        0.8440        0.6540        0.5519      -98.9795      -98.9795
    44        0.0224        0.8440        0.6704        0.5658      -38.6904      -70.2042
    45        0.0065        0.8440        0.6721        0.5673      -98.9795      -98.9795
    46        0.0027        0.8440        0.6721        0.5673      -98.9795      -98.9795
    47        0.0373        0.8440        0.7033        0.5936      -14.8539      -14.9361
    48        0.0027        0.8440        0.7033        0.5936      -98.9795      -98.9795
    49        0.0027        0.8440        0.7033        0.5936      -98.9795      -98.9795
    50        0.0106        0.8440        0.7076        0.5972      -98.9795      -98.9795
    51        0.0191        0.8440        0.7190        0.6068      -98.9795      -98.9795
    52        0.0001        0.8440        0.7190        0.6068      -98.9795      -98.9795
    53        0.0041        0.8440        0.7193        0.6071      -98.9795      -98.9795
    54        0.0028        0.8440        0.7193        0.6071      -98.9795      -98.9795
    55        0.0033        0.8440        0.7193        0.6071      -98.9795      -98.9795
    56        0.0123        0.8440        0.7246        0.6116      -98.9795      -98.9795
    57        0.0049        0.8440        0.7252        0.6121      -98.9795      -98.9795
    58        0.0082        0.8440        0.7276        0.6141      -98.9795      -98.9795
    59        0.0157        0.8440        0.7355        0.6208      -98.9795      -98.9795
    60        0.0014        0.8440        0.7355        0.6208      -98.9795      -98.9795
    61        0.0023        0.8440        0.7355        0.6208      -98.9795      -98.9795
    62        0.0059        0.8440        0.7365        0.6216      -98.9795      -98.9795
    63        0.0004        0.8440        0.7365        0.6216      -98.9795      -98.9795
    64        0.0019        0.8440        0.7365        0.6216      -98.9795      -98.9795
    65        0.0028        0.8440        0.7365        0.6216      -98.9795      -98.9795
    66        0.0033        0.8440        0.7365        0.6216      -98.9795      -98.9795
    67        0.0081        0.8440        0.7388        0.6235      -98.9795      -98.9795
    68        0.0040        0.8440        0.7390        0.6237      -98.9795      -98.9795
    69        0.0109        0.8440        0.7430        0.6271      -98.9795      -98.9795
    70        0.0010        0.8440        0.7430        0.6271      -98.9795      -98.9795
    71        0.0001        0.8440        0.7430        0.6271      -98.9795      -98.9795
    72        0.0002        0.8440        0.7430        0.6271      -98.9795      -98.9795
    73        0.0188        0.8440        0.7532        0.6357      -98.9795      -98.9795
    74        0.0040        0.8440        0.7533        0.6358      -98.9795      -98.9795
    75        0.0014        0.8440        0.7533        0.6358      -98.9795      -98.9795
    76        0.0017        0.8440        0.7533        0.6358      -98.9795      -98.9795
    77        0.0024        0.8440        0.7533        0.6358      -98.9795      -98.9795
    78        0.0149        0.8440        0.7601        0.6415      -98.9795      -98.9795
    79        0.0034        0.8440        0.7601        0.6415      -98.9795      -98.9795
    80        0.0029        0.8440        0.7601        0.6415      -98.9795      -98.9795
    81        0.0123        0.8440        0.7648        0.6455      -98.9795      -98.9795
    82        0.0132        0.8440        0.7701        0.6499      -98.9795      -98.9795
    83        0.0132        0.8440        0.7753        0.6543      -98.9795      -98.9795
    84        0.0161        0.8440        0.7825        0.6605      -98.9795      -98.9795
    85        0.0208        0.8440        0.7934        0.6696      -98.9795      -98.9795
    86        0.0014        0.8440        0.7934        0.6696      -98.9795      -98.9795
    87        0.0067        0.8440        0.7945        0.6706      -98.9795      -98.9795
    88        0.0098        0.8440        0.7972        0.6729      -98.9795      -98.9795
    89        0.0106        0.8440        0.8004        0.6755      -98.9795      -98.9795
    90        0.0042        0.8440        0.8005        0.6756      -98.9795      -98.9795
    91        0.0017        0.8440        0.8005        0.6756      -98.9795      -98.9795
    92        0.0032        0.8440        0.8005        0.6756      -98.9795      -98.9795
    93        0.0016        0.8440        0.8005        0.6756      -98.9795      -98.9795
    94        0.0380        0.8440        0.8260        0.6972      -40.3989      -77.5402
    95        0.0010        0.8440        0.8260        0.6972      -98.9795      -98.9795
    96        0.0002        0.8440        0.8260        0.6972      -98.9795      -98.9795
    97        0.0027        0.8440        0.8260        0.6972      -98.9795      -98.9795
    98        0.0015        0.8440        0.8260        0.6972      -98.9795      -98.9795
    99        0.0001        0.8440        0.8260        0.6972      -98.9795      -98.9795
   100        0.0001        0.8440        0.8260        0.6972      -98.9795      -98.9795
   101        0.0012        0.8440        0.8260        0.6972      -98.9795      -98.9795
   102        0.0085        0.8440        0.8278        0.6987      -98.9795      -98.9795
   103        0.0090        0.8440        0.8299        0.7004      -98.9795      -98.9795
   104        0.0018        0.8440        0.8299        0.7004      -98.9795      -98.9795
   105        0.0356        0.8440        0.8521        0.7192      -98.9795      -98.9795
   106        0.0132        0.8440        0.8562        0.7227      -98.9795      -98.9795
   107        0.0078        0.8440        0.8575        0.7238      -98.9795      -98.9795
   108        0.0044        0.8440        0.8576        0.7238      -98.9795      -98.9795
   109        0.0044        0.8440        0.8576        0.7238      -98.9795      -98.9795
   110        0.0001        0.8440        0.8576        0.7238      -98.9795      -98.9795
   111        0.0028        0.8440        0.8576        0.7238      -98.9795      -98.9795
   112        0.0106        0.8440        0.8602        0.7260      -98.9795      -98.9795
   113        0.0020        0.8440        0.8602        0.7260      -98.9795      -98.9795
   114        0.0446        0.8440        0.8890        0.7503      -46.5740      -98.9795
   115        0.0154        0.8440        0.8940        0.7545      -98.9795      -98.9795
   116        0.0518        0.8440        0.9295        0.7845      -37.9895      -67.4191
   117        0.0030        0.8440        0.9295        0.7845      -98.9795      -98.9795
   118        0.0193        0.8440        0.9363        0.7902      -98.9795      -98.9795
   119        0.0049        0.8440        0.9363        0.7902      -98.9795      -98.9795
   120        0.0216        0.8440        0.9444        0.7971      -98.9795      -98.9795
   121        0.0005        0.8440        0.9444        0.7971      -98.9795      -98.9795
   122        0.0001        0.8440        0.9444        0.7971      -98.9795      -98.9795
   123        0.0041        0.8440        0.9444        0.7971      -98.9795      -98.9795
   124        0.0126        0.8440        0.9473        0.7995      -98.9795      -98.9795
   125        0.0005        0.8440        0.9473        0.7995      -98.9795      -98.9795
   126        0.0001        0.8440        0.9473        0.7995      -98.9795      -98.9795
   127        0.0012        0.8440        0.9473        0.7995      -98.9795      -98.9795
   128        0.0160        0.8440        0.9520        0.8035      -98.9795      -98.9795
   129        0.0078        0.8440        0.9528        0.8042      -98.9795      -98.9795
   130        0.0106        0.8440        0.9548        0.8058      -98.9795      -98.9795
   131        0.0044        0.8440        0.9548        0.8058      -98.9795      -98.9795
   132        0.0054        0.8440        0.9549        0.8059      -98.9795      -98.9795
   133        0.0082        0.8440        0.9559        0.8068      -98.9795      -98.9795
   134        0.0076        0.8440        0.9566        0.8074      -98.9795      -98.9795
   135        0.0106        0.8440        0.9586        0.8090      -98.9795      -98.9795
   136        0.0132        0.8440        0.9617        0.8116      -98.9795      -98.9795
   137        0.0049        0.8440        0.9617        0.8116      -98.9795      -98.9795
   138        0.0177        0.8440        0.9671        0.8162      -98.9795      -98.9795
   139        0.0036        0.8440        0.9671        0.8162      -98.9795      -98.9795
   140        0.0012        0.8440        0.9671        0.8162      -98.9795      -98.9795
   141        0.0106        0.8440        0.9689        0.8178      -98.9795      -98.9795
   142        0.0067        0.8440        0.9694        0.8182      -98.9795      -98.9795
   143        0.0160        0.8440        0.9738        0.8219      -98.9795      -98.9795
   144        0.0019        0.8440        0.9738        0.8219      -98.9795      -98.9795
   145        0.0044        0.8440        0.9738        0.8219      -98.9795      -98.9795
   146        0.0057        0.8440        0.9739        0.8220      -98.9795      -98.9795
   147        0.0001        0.8440        0.9739        0.8220      -98.9795      -98.9795
   148        0.0036        0.8440        0.9739        0.8220      -98.9795      -98.9795
   149        0.0284        0.8440        0.9857        0.8319      -98.9795      -98.9795
   150        0.0515        0.8440        1.0143        0.8561      -98.9795      -98.9795
   151        0.0023        0.8440        1.0143        0.8561      -98.9795      -98.9795
   152        0.0022        0.8440        1.0143        0.8561      -98.9795      -98.9795
   153        0.0015        0.8440        1.0143        0.8561      -98.9795      -98.9795
   154        0.0022        0.8440        1.0143        0.8561      -98.9795      -98.9795
   155        0.0009        0.8440        1.0143        0.8561      -98.9795      -98.9795
   156        0.0006        0.8440        1.0143        0.8561      -98.9795      -98.9795
   157        0.0037        0.8440        1.0143        0.8561      -98.9795      -98.9795
   158        0.0003        0.8440        1.0143        0.8561      -98.9795      -98.9795
   159        0.0003        0.8440        1.0143        0.8561      -98.9795      -98.9795
   160        0.0126        0.8440        1.0167        0.8581      -98.9795      -98.9795
   161        0.0273        0.8440        1.0269        0.8667      -98.9795      -98.9795
   162        0.0044        0.8440        1.0269        0.8667      -98.9795      -98.9795
   163        0.0536        0.8440        1.0552        0.8906      -98.9795      -98.9795
   164        0.0483        0.8440        1.0784        0.9102      -98.9795      -98.9795
   165        0.0320        0.8440        1.0901        0.9201      -98.9795      -98.9795
   166        0.0001        0.8440        1.0901        0.9201      -98.9795      -98.9795
   167        0.0034        0.8440        1.0901        0.9201      -98.9795      -98.9795
   168        0.0093        0.8440        1.0910        0.9208      -98.9795      -98.9795
   169        0.0027        0.8440        1.0910        0.9208      -98.9795      -98.9795
   170        0.0350        0.8440        1.1042        0.9319      -98.9795      -98.9795
   171        0.0098        0.8440        1.1051        0.9327      -98.9795      -98.9795
   172        0.0159        0.8440        1.1083        0.9354      -98.9795      -98.9795
   173        0.0098        0.8440        1.1092        0.9362      -98.9795      -98.9795
   174        0.0007        0.8440        1.1092        0.9362      -98.9795      -98.9795
   175        0.0001        0.8440        1.1092        0.9362      -98.9795      -98.9795
   176        0.0204        0.8440        1.1143        0.9404      -98.9795      -98.9795
   177        0.0002        0.8440        1.1143        0.9404      -98.9795      -98.9795
   178        0.0193        0.8440        1.1188        0.9442      -98.9795      -98.9795
   179        0.0216        0.8440        1.1243        0.9489      -98.9795      -98.9795
   180        0.0068        0.8440        1.1244        0.9490      -98.9795      -98.9795
   181        0.0386        0.8440        1.1390        0.9613      -98.9795      -98.9795
   182        0.0016        0.8440        1.1390        0.9613      -98.9795      -98.9795
   183        0.0008        0.8440        1.1390        0.9613      -98.9795      -98.9795
   184        0.0065        0.8440        1.1390        0.9613      -98.9795      -98.9795
   185        0.0029        0.8440        1.1390        0.9613      -98.9795      -98.9795
   186        0.0016        0.8440        1.1390        0.9613      -98.9795      -98.9795
   187        0.0006        0.8440        1.1390        0.9613      -98.9795      -98.9795
   188        0.0001        0.8440        1.1390        0.9613      -98.9795      -98.9795
   189        0.0027        0.8440        1.1390        0.9613      -98.9795      -98.9795
   190        0.0037        0.8440        1.1390        0.9613      -98.9795      -98.9795
   191        0.0045        0.8440        1.1390        0.9613      -98.9795      -98.9795
   192        0.0022        0.8440        1.1390        0.9613      -98.9795      -98.9795
   193        0.0034        0.8440        1.1390        0.9613      -98.9795      -98.9795
   194        0.0031        0.8440        1.1390        0.9613      -98.9795      -98.9795
   195        0.0193        0.8440        1.1433        0.9649      -98.9795      -98.9795
   196        0.0051        0.8440        1.1433        0.9649      -98.9795      -98.9795
   197        0.0012        0.8440        1.1433        0.9649      -98.9795      -98.9795
   198        0.0009        0.8440        1.1433        0.9649      -98.9795      -98.9795
   199        0.0012        0.8440        1.1433        0.9649      -98.9795      -98.9795
   200        0.0483        0.8440        1.1634        0.9819      -98.9795      -98.9795
   201        0.0021        0.8440        1.1634        0.9819      -98.9795      -98.9795
   202        0.0002        0.8440        1.1634        0.9819      -98.9795      -98.9795
   203        0.0058        0.8440        1.1634        0.9819      -98.9795      -98.9795
   204        0.0023        0.8440        1.1634        0.9819      -98.9795      -98.9795
   205        0.0595        0.8440        1.1900        1.0044      -98.9795      -98.9795
   206        0.0118        0.8440        1.1913        1.0054      -98.9795      -98.9795
   207        0.0147        0.8440        1.1934        1.0072      -98.9795      -98.9795
   208        0.0057        0.8440        1.1934        1.0072      -98.9795      -98.9795
   209        0.0043        0.8440        1.1934        1.0072      -98.9795      -98.9795
   210        0.0044        0.8440        1.1934        1.0072      -98.9795      -98.9795
   211        0.0016        0.8440        1.1934        1.0072      -98.9795      -98.9795
   212        0.0073        0.8440        1.1935        1.0073      -98.9795      -98.9795
   213        0.0002        0.8440        1.1935        1.0073      -98.9795      -98.9795
   214        0.0374        0.8440        1.2058        1.0177      -98.9795      -98.9795
   215        0.0217        0.8440        1.2105        1.0217      -98.9795      -98.9795
   216        0.0018        0.8440        1.2105        1.0217      -98.9795      -98.9795
   217        0.0027        0.8440        1.2105        1.0217      -98.9795      -98.9795
   218        0.0055        0.8440        1.2105        1.0217      -98.9795      -98.9795
   219        0.0044        0.8440        1.2105        1.0217      -98.9795      -98.9795
   220        0.0283        0.8440        1.2180        1.0280      -98.9795      -98.9795
   221        0.0002        0.8440        1.2180        1.0280      -98.9795      -98.9795
   222        0.0184        0.8440        1.2213        1.0307      -98.9795      -98.9795
   223        0.0038        0.8440        1.2213        1.0307      -98.9795      -98.9795
   224        0.0005        0.8440        1.2213        1.0307      -98.9795      -98.9795
   225        0.0001        0.8440        1.2213        1.0307      -98.9795      -98.9795
   226        0.0198        0.8440        1.2250        1.0339      -98.9795      -98.9795
   227        0.0063        0.8440        1.2250        1.0339      -98.9795      -98.9795
   228        0.0019        0.8440        1.2250        1.0339      -98.9795      -98.9795
   229        0.0006        0.8440        1.2250        1.0339      -98.9795      -98.9795
   230        0.0001        0.8440        1.2250        1.0339      -98.9795      -98.9795
   231        0.0005        0.8440        1.2250        1.0339      -98.9795      -98.9795
   232        0.0069        0.8440        1.2250        1.0339      -98.9795      -98.9795
   233        0.0063        0.8440        1.2250        1.0339      -98.9795      -98.9795
   234        0.0054        0.8440        1.2250        1.0339      -98.9795      -98.9795
   235        0.0074        0.8440        1.2251        1.0340      -98.9795      -98.9795
   236        0.0047        0.8440        1.2251        1.0340      -98.9795      -98.9795
   237        0.0007        0.8440        1.2251        1.0340      -98.9795      -98.9795
   238        0.0364        0.8440        1.2363        1.0434      -98.9795      -98.9795
   239        0.0044        0.8440        1.2363        1.0434      -98.9795      -98.9795
   240        0.0016        0.8440        1.2363        1.0434      -98.9795      -98.9795
   241        0.0119        0.8440        1.2374        1.0444      -98.9795      -98.9795
   242        0.0050        0.8440        1.2374        1.0444      -98.9795      -98.9795
   243        0.0413        0.8440        1.2509        1.0558      -98.9795      -98.9795
   244        0.0051        0.8440        1.2509        1.0558      -98.9795      -98.9795
   245        0.0006        0.8440        1.2509        1.0558      -98.9795      -98.9795
   246        0.0025        0.8440        1.2509        1.0558      -98.9795      -98.9795
   247        0.0009        0.8440        1.2509        1.0558      -98.9795      -98.9795
   248        0.0018        0.8440        1.2509        1.0558      -98.9795      -98.9795
   249        0.0003        0.8440        1.2509        1.0558      -98.9795      -98.9795
   250        0.0497        0.8440        1.2687        1.0708      -98.9795      -98.9795
   251        0.0096        0.8440        1.2691        1.0711      -98.9795      -98.9795
   252        0.0048        0.8440        1.2691        1.0711      -98.9795      -98.9795
   253        0.0194        0.8440        1.2724        1.0739      -98.9795      -98.9795
   254        0.0024        0.8440        1.2724        1.0739      -98.9795      -98.9795
   255        0.0018        0.8440        1.2724        1.0739      -98.9795      -98.9795
   256        0.0012        0.8440        1.2724        1.0739      -98.9795      -98.9795
   257        0.0085        0.8440        1.2725        1.0740      -98.9795      -98.9795
   258        0.0140        0.8440        1.2741        1.0753      -98.9795      -98.9795
   259        0.0028        0.8440        1.2741        1.0753      -98.9795      -98.9795
   260        0.0086        0.8440        1.2743        1.0755      -98.9795      -98.9795
   261        0.0010        0.8440        1.2743        1.0755      -98.9795      -98.9795
   262        0.0012        0.8440        1.2743        1.0755      -98.9795      -98.9795
   263        0.0088        0.8440        1.2745        1.0757      -98.9795      -98.9795
   264        0.0003        0.8440        1.2745        1.0757      -98.9795      -98.9795
   265        0.0071        0.8440        1.2745        1.0757      -98.9795      -98.9795
   266        0.0059        0.8440        1.2745        1.0757      -98.9795      -98.9795
   267        0.0660        0.8440        1.3010        1.0981      -98.9795      -98.9795
   268        0.0531        0.8440        1.3193        1.1135      -98.9795      -98.9795
   269        0.0396        0.8440        1.3304        1.1229      -98.9795      -98.9795
   270        0.0066        0.8440        1.3304        1.1229      -98.9795      -98.9795
   271        0.0076        0.8440        1.3304        1.1229      -98.9795      -98.9795
   272        0.0001        0.8440        1.3304        1.1229      -98.9795      -98.9795
   273        0.0030        0.8440        1.3304        1.1229      -98.9795      -98.9795
   274        0.0038        0.8440        1.3304        1.1229      -98.9795      -98.9795
   275        0.0119        0.8440        1.3312        1.1235      -98.9795      -98.9795
   276        0.0011        0.8440        1.3312        1.1235      -98.9795      -98.9795
   277        0.0044        0.8440        1.3312        1.1235      -98.9795      -98.9795
   278        0.0006        0.8440        1.3312        1.1235      -98.9795      -98.9795
   279        0.0102        0.8440        1.3316        1.1239      -98.9795      -98.9795
   280        0.0059        0.8440        1.3316        1.1239      -98.9795      -98.9795
   281        0.0056        0.8440        1.3316        1.1239      -98.9795      -98.9795
   282        0.0198        0.8440        1.3346        1.1264      -98.9795      -98.9795
   283        0.0024        0.8440        1.3346        1.1264      -98.9795      -98.9795
   284        0.0040        0.8440        1.3346        1.1264      -98.9795      -98.9795
   285        0.0174        0.8440        1.3369        1.1283      -98.9795      -98.9795
   286        0.0108        0.8440        1.3374        1.1288      -98.9795      -98.9795
   287        0.0231        0.8440        1.3415        1.1322      -98.9795      -98.9795
   288        0.0102        0.8440        1.3418        1.1325      -98.9795      -98.9795
   289        0.0021        0.8440        1.3418        1.1325      -98.9795      -98.9795
   290        0.0014        0.8440        1.3418        1.1325      -98.9795      -98.9795
   291        0.0027        0.8440        1.3418        1.1325      -98.9795      -98.9795
   292        0.0065        0.8440        1.3418        1.1325      -98.9795      -98.9795
   293        0.0198        0.8440        1.3448        1.1350      -98.9795      -98.9795
   294        0.0051        0.8440        1.3448        1.1350      -98.9795      -98.9795
   295        0.0453        0.8440        1.3581        1.1462      -98.9795      -98.9795
   296        0.0232        0.8440        1.3620        1.1496      -98.9795      -98.9795
   297        0.0004        0.8440        1.3620        1.1496      -98.9795      -98.9795
   298        0.0016        0.8440        1.3620        1.1496      -98.9795      -98.9795
   299        0.0001        0.8440        1.3620        1.1496      -98.9795      -98.9795
   300        0.0002        0.8440        1.3620        1.1496      -98.9795      -98.9795
   301        0.0780        0.8440        1.3923        1.1751      -98.9795      -98.9795
   302        0.0103        0.8440        1.3926        1.1754      -98.9795      -98.9795
   303        0.0006        0.8440        1.3926        1.1754      -98.9795      -98.9795
   304        0.0145        0.8440        1.3938        1.1764      -98.9795      -98.9795
   305        0.0183        0.8440        1.3960        1.1783      -98.9795      -98.9795
   306        0.0001        0.8440        1.3960        1.1783      -98.9795      -98.9795
   307        0.0002        0.8440        1.3960        1.1783      -98.9795      -98.9795
   308        0.0160        0.8440        1.3976        1.1796      -98.9795      -98.9795
   309        0.0065        0.8440        1.3976        1.1796      -98.9795      -98.9795
   310        0.0019        0.8440        1.3976        1.1796      -98.9795      -98.9795
   311        0.0049        0.8440        1.3976        1.1796      -98.9795      -98.9795
   312        0.0002        0.8440        1.3976        1.1796      -98.9795      -98.9795
   313        0.0007        0.8440        1.3976        1.1796      -98.9795      -98.9795
   314        0.0325        0.8440        1.4046        1.1855      -98.9795      -98.9795
   315        0.0106        0.8440        1.4049        1.1858      -98.9795      -98.9795
   316        0.0055        0.8440        1.4049        1.1858      -98.9795      -98.9795
   317        0.0271        0.8440        1.4098        1.1899      -98.9795      -98.9795
   318        0.0066        0.8440        1.4098        1.1899      -98.9795      -98.9795
   319        0.0138        0.8440        1.4108        1.1907      -98.9795      -98.9795
   320        0.0019        0.8440        1.4108        1.1907      -98.9795      -98.9795
   321        0.0010        0.8440        1.4108        1.1907      -98.9795      -98.9795
   322        0.0088        0.8440        1.4109        1.1908      -98.9795      -98.9795
   323        0.0082        0.8440        1.4109        1.1908      -98.9795      -98.9795
   324        0.0096        0.8440        1.4110        1.1909      -98.9795      -98.9795
   325        0.0077        0.8440        1.4110        1.1909      -98.9795      -98.9795
   326        0.0028        0.8440        1.4110        1.1909      -98.9795      -98.9795
   327        0.0011        0.8440        1.4110        1.1909      -98.9795      -98.9795
   328        0.0160        0.8440        1.4125        1.1922      -98.9795      -98.9795
   329        0.0242        0.8440        1.4164        1.1954      -98.9795      -98.9795
   330        0.0035        0.8440        1.4164        1.1954      -98.9795      -98.9795
   331        0.0009        0.8440        1.4164        1.1954      -98.9795      -98.9795
   332        0.0005        0.8440        1.4164        1.1954      -98.9795      -98.9795
   333        0.0018        0.8440        1.4164        1.1954      -98.9795      -98.9795
   334        0.0147        0.8440        1.4176        1.1964      -98.9795      -98.9795
   335        0.0024        0.8440        1.4176        1.1964      -98.9795      -98.9795
   336        0.0048        0.8440        1.4176        1.1964      -98.9795      -98.9795
   337        0.0021        0.8440        1.4176        1.1964      -98.9795      -98.9795
   338        0.0014        0.8440        1.4176        1.1964      -98.9795      -98.9795
   339        0.0092        0.8440        1.4177        1.1965      -98.9795      -98.9795
   340        0.0135        0.8440        1.4186        1.1973      -98.9795      -98.9795
   341        0.0026        0.8440        1.4186        1.1973      -98.9795      -98.9795
   342        0.0010        0.8440        1.4186        1.1973      -98.9795      -98.9795
   343        0.0373        0.8440        1.4272        1.2045      -98.9795      -98.9795
   344        0.0020        0.8440        1.4272        1.2045      -98.9795      -98.9795
   345        0.0020        0.8440        1.4272        1.2045      -98.9795      -98.9795
   346        0.0032        0.8440        1.4272        1.2045      -98.9795      -98.9795
   347        0.0001        0.8440        1.4272        1.2045      -98.9795      -98.9795
   348        0.0032        0.8440        1.4272        1.2045      -98.9795      -98.9795
   349        0.0006        0.8440        1.4272        1.2045      -98.9795      -98.9795
   350        0.0101        0.8440        1.4274        1.2047      -98.9795      -98.9795
   351        0.0273        0.8440        1.4322        1.2087      -98.9795      -98.9795
   352        0.0257        0.8440        1.4364        1.2123      -98.9795      -98.9795
   353        0.0002        0.8440        1.4364        1.2123      -98.9795      -98.9795
   354        0.0097        0.8440        1.4365        1.2124      -98.9795      -98.9795
   355        0.0321        0.8440        1.4429        1.2178      -98.9795      -98.9795
   356        0.0156        0.8440        1.4442        1.2189      -98.9795      -98.9795
   357        0.0317        0.8440        1.4504        1.2241      -98.9795      -98.9795
   358        0.0120        0.8440        1.4509        1.2246      -98.9795      -98.9795
   359        0.0062        0.8440        1.4509        1.2246      -98.9795      -98.9795
   360        0.0050        0.8440        1.4509        1.2246      -98.9795      -98.9795
   361        0.0172        0.8440        1.4526        1.2260      -98.9795      -98.9795
   362        0.0177        0.8440        1.4544        1.2275      -98.9795      -98.9795
   363        0.0037        0.8440        1.4544        1.2275      -98.9795      -98.9795
   364        0.0303        0.8440        1.4599        1.2322      -98.9795      -98.9795
   365        0.0165        0.8440        1.4614        1.2334      -98.9795      -98.9795
   366        0.0027        0.8440        1.4614        1.2334      -98.9795      -98.9795
   367        0.0054        0.8440        1.4614        1.2334      -98.9795      -98.9795
   368        0.0001        0.8440        1.4614        1.2334      -98.9795      -98.9795
   369        0.0007        0.8440        1.4614        1.2334      -98.9795      -98.9795
   370        0.0013        0.8440        1.4614        1.2334      -98.9795      -98.9795
   371        0.0040        0.8440        1.4614        1.2334      -98.9795      -98.9795
   372        0.0057        0.8440        1.4614        1.2334      -98.9795      -98.9795
   373        0.0106        0.8440        1.4616        1.2336      -98.9795      -98.9795
   374        0.0337        0.8440        1.4684        1.2393      -98.9795      -98.9795
   375        0.0073        0.8440        1.4684        1.2393      -98.9795      -98.9795
   376        0.0068        0.8440        1.4684        1.2393      -98.9795      -98.9795
   377        0.0001        0.8440        1.4684        1.2393      -98.9795      -98.9795
   378        0.0005        0.8440        1.4684        1.2393      -98.9795      -98.9795
   379        0.0204        0.8440        1.4708        1.2413      -98.9795      -98.9795
   380        0.0358        0.8440        1.4782        1.2476      -98.9795      -98.9795
   381        0.0098        0.8440        1.4782        1.2476      -98.9795      -98.9795
