 ******************************************
        Entropy-based Gully erosion        
              model - V 0.2                
                                           
        TUB - Institut fur Okologie        
          UFC - PPGEA - Hidrosed           
                                           
            Pedro Alencar, 2020            
                                           
 ******************************************
  
The number of Manning of the channel is....        0.0400
The declivity of the hillslope is..........        0.0500
The critical shear stress is...............        3.5000
The rill erodibility coefficient is........        0.0210
The soil Bulk density is...................     1700.0000
The porosity of the soil is................        0.3580
The depth of the nonerodible layer is......        0.7850
The soil cohesion is.......................      600.0000
The internal friction angle is.............       24.0000
The threshold for wall erosion is..........        0.0000
The number of rainfall events is...........           970
  
  event   discharge(m3)    depth (m)    width (m)     area (m2)    lambda_wall    lambda_bed
    34        0.0008        0.7850        0.6312        0.4955      -98.9795      -98.9795
    35        0.0029        0.7850        0.6313        0.4956      -98.9795      -98.9795
    36        0.0219        0.7850        0.6492        0.5096      -30.2098      -43.0482
    37        0.0157        0.7850        0.6598        0.5179      -98.9795      -98.9795
    38        0.0112        0.7850        0.6656        0.5225      -98.9795      -98.9795
    39        0.0050        0.7850        0.6666        0.5233      -98.9795      -98.9795
    40        0.0068        0.7850        0.6688        0.5250      -98.9795      -98.9795
    41        0.0015        0.7850        0.6688        0.5250      -98.9795      -98.9795
    42        0.0223        0.7850        0.6858        0.5383      -52.0579      -98.9795
    43        0.0166        0.7850        0.6962        0.5465      -98.9795      -98.9795
    44        0.0236        0.7850        0.7136        0.5602      -71.9692      -98.9795
    45        0.0068        0.7850        0.7154        0.5616      -98.9795      -98.9795
    46        0.0028        0.7850        0.7154        0.5616      -98.9795      -98.9795
    47        0.0393        0.7850        0.7485        0.5876      -17.4802      -18.6107
    48        0.0028        0.7850        0.7485        0.5876      -98.9795      -98.9795
    49        0.0028        0.7850        0.7485        0.5876      -98.9795      -98.9795
    50        0.0112        0.7850        0.7530        0.5911      -98.9795      -98.9795
    51        0.0201        0.7850        0.7648        0.6004      -98.9795      -98.9795
    52        0.0001        0.7850        0.7648        0.6004      -98.9795      -98.9795
    53        0.0044        0.7850        0.7651        0.6006      -98.9795      -98.9795
    54        0.0029        0.7850        0.7651        0.6006      -98.9795      -98.9795
    55        0.0035        0.7850        0.7651        0.6006      -98.9795      -98.9795
    56        0.0130        0.7850        0.7706        0.6050      -98.9795      -98.9795
    57        0.0052        0.7850        0.7712        0.6054      -98.9795      -98.9795
    58        0.0087        0.7850        0.7737        0.6074      -98.9795      -98.9795
    59        0.0166        0.7850        0.7820        0.6138      -98.9795      -98.9795
    60        0.0015        0.7850        0.7820        0.6138      -98.9795      -98.9795
    61        0.0024        0.7850        0.7820        0.6138      -98.9795      -98.9795
    62        0.0062        0.7850        0.7830        0.6146      -98.9795      -98.9795
    63        0.0004        0.7850        0.7830        0.6146      -98.9795      -98.9795
    64        0.0020        0.7850        0.7830        0.6146      -98.9795      -98.9795
    65        0.0029        0.7850        0.7830        0.6146      -98.9795      -98.9795
    66        0.0035        0.7850        0.7830        0.6146      -98.9795      -98.9795
    67        0.0086        0.7850        0.7853        0.6164      -98.9795      -98.9795
    68        0.0042        0.7850        0.7854        0.6166      -98.9795      -98.9795
    69        0.0115        0.7850        0.7896        0.6198      -98.9795      -98.9795
    70        0.0010        0.7850        0.7896        0.6198      -98.9795      -98.9795
    71        0.0001        0.7850        0.7896        0.6198      -98.9795      -98.9795
    72        0.0002        0.7850        0.7896        0.6198      -98.9795      -98.9795
    73        0.0199        0.7850        0.8003        0.6282      -98.9795      -98.9795
    74        0.0042        0.7850        0.8004        0.6283      -98.9795      -98.9795
    75        0.0015        0.7850        0.8004        0.6283      -98.9795      -98.9795
    76        0.0018        0.7850        0.8004        0.6283      -98.9795      -98.9795
    77        0.0025        0.7850        0.8004        0.6283      -98.9795      -98.9795
    78        0.0157        0.7850        0.8074        0.6338      -98.9795      -98.9795
    79        0.0036        0.7850        0.8074        0.6338      -98.9795      -98.9795
    80        0.0030        0.7850        0.8074        0.6338      -98.9795      -98.9795
    81        0.0130        0.7850        0.8123        0.6376      -98.9795      -98.9795
    82        0.0139        0.7850        0.8177        0.6419      -98.9795      -98.9795
    83        0.0139        0.7850        0.8231        0.6461      -98.9795      -98.9795
    84        0.0169        0.7850        0.8306        0.6520      -98.9795      -98.9795
    85        0.0219        0.7850        0.8419        0.6609      -98.9795      -98.9795
    86        0.0015        0.7850        0.8419        0.6609      -98.9795      -98.9795
    87        0.0071        0.7850        0.8431        0.6618      -98.9795      -98.9795
    88        0.0103        0.7850        0.8458        0.6640      -98.9795      -98.9795
    89        0.0112        0.7850        0.8491        0.6666      -98.9795      -98.9795
    90        0.0045        0.7850        0.8492        0.6666      -98.9795      -98.9795
    91        0.0018        0.7850        0.8492        0.6666      -98.9795      -98.9795
    92        0.0033        0.7850        0.8492        0.6666      -98.9795      -98.9795
    93        0.0017        0.7850        0.8492        0.6666      -98.9795      -98.9795
    94        0.0401        0.7850        0.8765        0.6880      -71.8097      -98.9795
    95        0.0011        0.7850        0.8765        0.6880      -98.9795      -98.9795
    96        0.0002        0.7850        0.8765        0.6880      -98.9795      -98.9795
    97        0.0028        0.7850        0.8765        0.6880      -98.9795      -98.9795
    98        0.0016        0.7850        0.8765        0.6880      -98.9795      -98.9795
    99        0.0001        0.7850        0.8765        0.6880      -98.9795      -98.9795
   100        0.0001        0.7850        0.8765        0.6880      -98.9795      -98.9795
   101        0.0013        0.7850        0.8765        0.6880      -98.9795      -98.9795
   102        0.0090        0.7850        0.8783        0.6895      -98.9795      -98.9795
   103        0.0094        0.7850        0.8803        0.6911      -98.9795      -98.9795
   104        0.0019        0.7850        0.8803        0.6911      -98.9795      -98.9795
   105        0.0375        0.7850        0.9037        0.7094      -98.9795      -98.9795
   106        0.0139        0.7850        0.9080        0.7128      -98.9795      -98.9795
   107        0.0082        0.7850        0.9093        0.7138      -98.9795      -98.9795
   108        0.0047        0.7850        0.9093        0.7138      -98.9795      -98.9795
   109        0.0046        0.7850        0.9093        0.7138      -98.9795      -98.9795
   110        0.0001        0.7850        0.9093        0.7138      -98.9795      -98.9795
   111        0.0030        0.7850        0.9093        0.7138      -98.9795      -98.9795
   112        0.0112        0.7850        0.9120        0.7159      -98.9795      -98.9795
   113        0.0021        0.7850        0.9120        0.7159      -98.9795      -98.9795
   114        0.0469        0.7850        0.9426        0.7399      -96.6054      -98.9795
   115        0.0162        0.7850        0.9477        0.7440      -98.9795      -98.9795
   116        0.0546        0.7850        0.9833        0.7719      -64.0687      -98.9795
   117        0.0032        0.7850        0.9833        0.7719      -98.9795      -98.9795
   118        0.0203        0.7850        0.9903        0.7774      -98.9795      -98.9795
   119        0.0052        0.7850        0.9903        0.7774      -98.9795      -98.9795
   120        0.0227        0.7850        0.9988        0.7840      -98.9795      -98.9795
   121        0.0005        0.7850        0.9988        0.7840      -98.9795      -98.9795
   122        0.0001        0.7850        0.9988        0.7840      -98.9795      -98.9795
   123        0.0044        0.7850        0.9988        0.7840      -98.9795      -98.9795
   124        0.0133        0.7850        1.0018        0.7864      -98.9795      -98.9795
   125        0.0005        0.7850        1.0018        0.7864      -98.9795      -98.9795
   126        0.0001        0.7850        1.0018        0.7864      -98.9795      -98.9795
   127        0.0013        0.7850        1.0018        0.7864      -98.9795      -98.9795
   128        0.0168        0.7850        1.0066        0.7902      -98.9795      -98.9795
   129        0.0082        0.7850        1.0075        0.7909      -98.9795      -98.9795
   130        0.0112        0.7850        1.0095        0.7924      -98.9795      -98.9795
   131        0.0046        0.7850        1.0095        0.7924      -98.9795      -98.9795
   132        0.0057        0.7850        1.0096        0.7925      -98.9795      -98.9795
   133        0.0087        0.7850        1.0106        0.7933      -98.9795      -98.9795
   134        0.0080        0.7850        1.0113        0.7939      -98.9795      -98.9795
   135        0.0112        0.7850        1.0133        0.7955      -98.9795      -98.9795
   136        0.0139        0.7850        1.0165        0.7980      -98.9795      -98.9795
   137        0.0052        0.7850        1.0165        0.7980      -98.9795      -98.9795
   138        0.0186        0.7850        1.0221        0.8024      -98.9795      -98.9795
   139        0.0038        0.7850        1.0221        0.8024      -98.9795      -98.9795
   140        0.0013        0.7850        1.0221        0.8024      -98.9795      -98.9795
   141        0.0112        0.7850        1.0241        0.8039      -98.9795      -98.9795
   142        0.0071        0.7850        1.0245        0.8042      -98.9795      -98.9795
   143        0.0168        0.7850        1.0290        0.8078      -98.9795      -98.9795
   144        0.0020        0.7850        1.0290        0.8078      -98.9795      -98.9795
   145        0.0047        0.7850        1.0290        0.8078      -98.9795      -98.9795
   146        0.0060        0.7850        1.0292        0.8079      -98.9795      -98.9795
   147        0.0001        0.7850        1.0292        0.8079      -98.9795      -98.9795
   148        0.0038        0.7850        1.0292        0.8079      -98.9795      -98.9795
   149        0.0300        0.7850        1.0416        0.8177      -98.9795      -98.9795
   150        0.0543        0.7850        1.0719        0.8415      -98.9795      -98.9795
   151        0.0024        0.7850        1.0719        0.8415      -98.9795      -98.9795
   152        0.0023        0.7850        1.0719        0.8415      -98.9795      -98.9795
   153        0.0016        0.7850        1.0719        0.8415      -98.9795      -98.9795
   154        0.0023        0.7850        1.0719        0.8415      -98.9795      -98.9795
   155        0.0009        0.7850        1.0719        0.8415      -98.9795      -98.9795
   156        0.0006        0.7850        1.0719        0.8415      -98.9795      -98.9795
   157        0.0039        0.7850        1.0719        0.8415      -98.9795      -98.9795
   158        0.0003        0.7850        1.0719        0.8415      -98.9795      -98.9795
   159        0.0003        0.7850        1.0719        0.8415      -98.9795      -98.9795
   160        0.0133        0.7850        1.0744        0.8434      -98.9795      -98.9795
   161        0.0287        0.7850        1.0850        0.8517      -98.9795      -98.9795
   162        0.0046        0.7850        1.0850        0.8517      -98.9795      -98.9795
   163        0.0564        0.7850        1.1149        0.8752      -98.9795      -98.9795
   164        0.0509        0.7850        1.1394        0.8944      -98.9795      -98.9795
   165        0.0337        0.7850        1.1517        0.9041      -98.9795      -98.9795
   166        0.0001        0.7850        1.1517        0.9041      -98.9795      -98.9795
   167        0.0036        0.7850        1.1517        0.9041      -98.9795      -98.9795
   168        0.0098        0.7850        1.1525        0.9047      -98.9795      -98.9795
   169        0.0028        0.7850        1.1525        0.9047      -98.9795      -98.9795
   170        0.0369        0.7850        1.1664        0.9157      -98.9795      -98.9795
   171        0.0103        0.7850        1.1674        0.9164      -98.9795      -98.9795
   172        0.0167        0.7850        1.1706        0.9189      -98.9795      -98.9795
   173        0.0103        0.7850        1.1715        0.9196      -98.9795      -98.9795
   174        0.0008        0.7850        1.1715        0.9196      -98.9795      -98.9795
   175        0.0001        0.7850        1.1715        0.9196      -98.9795      -98.9795
   176        0.0215        0.7850        1.1768        0.9238      -98.9795      -98.9795
   177        0.0002        0.7850        1.1768        0.9238      -98.9795      -98.9795
   178        0.0203        0.7850        1.1815        0.9275      -98.9795      -98.9795
   179        0.0227        0.7850        1.1872        0.9319      -98.9795      -98.9795
   180        0.0072        0.7850        1.1873        0.9320      -98.9795      -98.9795
   181        0.0407        0.7850        1.2027        0.9441      -98.9795      -98.9795
   182        0.0017        0.7850        1.2027        0.9441      -98.9795      -98.9795
   183        0.0009        0.7850        1.2027        0.9441      -98.9795      -98.9795
   184        0.0068        0.7850        1.2027        0.9441      -98.9795      -98.9795
   185        0.0031        0.7850        1.2027        0.9441      -98.9795      -98.9795
   186        0.0017        0.7850        1.2027        0.9441      -98.9795      -98.9795
   187        0.0006        0.7850        1.2027        0.9441      -98.9795      -98.9795
   188        0.0001        0.7850        1.2027        0.9441      -98.9795      -98.9795
   189        0.0028        0.7850        1.2027        0.9441      -98.9795      -98.9795
   190        0.0039        0.7850        1.2027        0.9441      -98.9795      -98.9795
   191        0.0048        0.7850        1.2027        0.9441      -98.9795      -98.9795
   192        0.0024        0.7850        1.2027        0.9441      -98.9795      -98.9795
   193        0.0036        0.7850        1.2027        0.9441      -98.9795      -98.9795
   194        0.0033        0.7850        1.2027        0.9441      -98.9795      -98.9795
   195        0.0204        0.7850        1.2071        0.9476      -98.9795      -98.9795
   196        0.0054        0.7850        1.2071        0.9476      -98.9795      -98.9795
   197        0.0013        0.7850        1.2071        0.9476      -98.9795      -98.9795
   198        0.0009        0.7850        1.2071        0.9476      -98.9795      -98.9795
   199        0.0013        0.7850        1.2071        0.9476      -98.9795      -98.9795
   200        0.0508        0.7850        1.2283        0.9642      -98.9795      -98.9795
   201        0.0022        0.7850        1.2283        0.9642      -98.9795      -98.9795
   202        0.0003        0.7850        1.2283        0.9642      -98.9795      -98.9795
   203        0.0061        0.7850        1.2283        0.9642      -98.9795      -98.9795
   204        0.0024        0.7850        1.2283        0.9642      -98.9795      -98.9795
   205        0.0627        0.7850        1.2564        0.9863      -98.9795      -98.9795
   206        0.0125        0.7850        1.2577        0.9873      -98.9795      -98.9795
   207        0.0155        0.7850        1.2599        0.9890      -98.9795      -98.9795
   208        0.0060        0.7850        1.2599        0.9890      -98.9795      -98.9795
   209        0.0045        0.7850        1.2599        0.9890      -98.9795      -98.9795
   210        0.0046        0.7850        1.2599        0.9890      -98.9795      -98.9795
   211        0.0016        0.7850        1.2599        0.9890      -98.9795      -98.9795
   212        0.0077        0.7850        1.2600        0.9891      -98.9795      -98.9795
   213        0.0002        0.7850        1.2600        0.9891      -98.9795      -98.9795
   214        0.0394        0.7850        1.2730        0.9993      -98.9795      -98.9795
   215        0.0229        0.7850        1.2778        1.0031      -98.9795      -98.9795
   216        0.0019        0.7850        1.2778        1.0031      -98.9795      -98.9795
   217        0.0028        0.7850        1.2778        1.0031      -98.9795      -98.9795
   218        0.0057        0.7850        1.2778        1.0031      -98.9795      -98.9795
   219        0.0046        0.7850        1.2778        1.0031      -98.9795      -98.9795
   220        0.0298        0.7850        1.2857        1.0092      -98.9795      -98.9795
   221        0.0002        0.7850        1.2857        1.0092      -98.9795      -98.9795
   222        0.0194        0.7850        1.2891        1.0119      -98.9795      -98.9795
   223        0.0040        0.7850        1.2891        1.0119      -98.9795      -98.9795
   224        0.0005        0.7850        1.2891        1.0119      -98.9795      -98.9795
   225        0.0001        0.7850        1.2891        1.0119      -98.9795      -98.9795
   226        0.0209        0.7850        1.2930        1.0150      -98.9795      -98.9795
   227        0.0067        0.7850        1.2930        1.0150      -98.9795      -98.9795
   228        0.0020        0.7850        1.2930        1.0150      -98.9795      -98.9795
   229        0.0007        0.7850        1.2930        1.0150      -98.9795      -98.9795
   230        0.0001        0.7850        1.2930        1.0150      -98.9795      -98.9795
   231        0.0005        0.7850        1.2930        1.0150      -98.9795      -98.9795
   232        0.0073        0.7850        1.2930        1.0150      -98.9795      -98.9795
   233        0.0067        0.7850        1.2930        1.0150      -98.9795      -98.9795
   234        0.0057        0.7850        1.2930        1.0150      -98.9795      -98.9795
   235        0.0078        0.7850        1.2930        1.0150      -98.9795      -98.9795
   236        0.0049        0.7850        1.2930        1.0150      -98.9795      -98.9795
   237        0.0007        0.7850        1.2930        1.0150      -98.9795      -98.9795
   238        0.0383        0.7850        1.3048        1.0242      -98.9795      -98.9795
   239        0.0046        0.7850        1.3048        1.0242      -98.9795      -98.9795
   240        0.0017        0.7850        1.3048        1.0242      -98.9795      -98.9795
   241        0.0126        0.7850        1.3059        1.0251      -98.9795      -98.9795
   242        0.0052        0.7850        1.3059        1.0251      -98.9795      -98.9795
   243        0.0435        0.7850        1.3201        1.0363      -98.9795      -98.9795
   244        0.0054        0.7850        1.3201        1.0363      -98.9795      -98.9795
   245        0.0007        0.7850        1.3201        1.0363      -98.9795      -98.9795
   246        0.0026        0.7850        1.3201        1.0363      -98.9795      -98.9795
   247        0.0009        0.7850        1.3201        1.0363      -98.9795      -98.9795
   248        0.0019        0.7850        1.3201        1.0363      -98.9795      -98.9795
   249        0.0003        0.7850        1.3201        1.0363      -98.9795      -98.9795
   250        0.0524        0.7850        1.3388        1.0510      -98.9795      -98.9795
   251        0.0102        0.7850        1.3392        1.0513      -98.9795      -98.9795
   252        0.0051        0.7850        1.3392        1.0513      -98.9795      -98.9795
   253        0.0205        0.7850        1.3427        1.0540      -98.9795      -98.9795
   254        0.0026        0.7850        1.3427        1.0540      -98.9795      -98.9795
   255        0.0019        0.7850        1.3427        1.0540      -98.9795      -98.9795
   256        0.0013        0.7850        1.3427        1.0540      -98.9795      -98.9795
   257        0.0090        0.7850        1.3428        1.0541      -98.9795      -98.9795
   258        0.0148        0.7850        1.3444        1.0554      -98.9795      -98.9795
   259        0.0029        0.7850        1.3444        1.0554      -98.9795      -98.9795
   260        0.0091        0.7850        1.3446        1.0555      -98.9795      -98.9795
   261        0.0010        0.7850        1.3446        1.0555      -98.9795      -98.9795
   262        0.0013        0.7850        1.3446        1.0555      -98.9795      -98.9795
   263        0.0093        0.7850        1.3448        1.0557      -98.9795      -98.9795
   264        0.0003        0.7850        1.3448        1.0557      -98.9795      -98.9795
   265        0.0075        0.7850        1.3448        1.0557      -98.9795      -98.9795
   266        0.0062        0.7850        1.3448        1.0557      -98.9795      -98.9795
   267        0.0695        0.7850        1.3728        1.0777      -98.9795      -98.9795
   268        0.0559        0.7850        1.3921        1.0928      -98.9795      -98.9795
   269        0.0418        0.7850        1.4038        1.1019      -98.9795      -98.9795
   270        0.0069        0.7850        1.4038        1.1019      -98.9795      -98.9795
   271        0.0080        0.7850        1.4038        1.1019      -98.9795      -98.9795
   272        0.0001        0.7850        1.4038        1.1019      -98.9795      -98.9795
   273        0.0032        0.7850        1.4038        1.1019      -98.9795      -98.9795
   274        0.0040        0.7850        1.4038        1.1019      -98.9795      -98.9795
   275        0.0125        0.7850        1.4045        1.1026      -98.9795      -98.9795
   276        0.0011        0.7850        1.4045        1.1026      -98.9795      -98.9795
   277        0.0046        0.7850        1.4045        1.1026      -98.9795      -98.9795
   278        0.0006        0.7850        1.4045        1.1026      -98.9795      -98.9795
   279        0.0108        0.7850        1.4049        1.1029      -98.9795      -98.9795
   280        0.0062        0.7850        1.4049        1.1029      -98.9795      -98.9795
   281        0.0059        0.7850        1.4049        1.1029      -98.9795      -98.9795
   282        0.0208        0.7850        1.4080        1.1053      -98.9795      -98.9795
   283        0.0026        0.7850        1.4080        1.1053      -98.9795      -98.9795
   284        0.0042        0.7850        1.4080        1.1053      -98.9795      -98.9795
   285        0.0184        0.7850        1.4104        1.1071      -98.9795      -98.9795
   286        0.0114        0.7850        1.4109        1.1075      -98.9795      -98.9795
   287        0.0244        0.7850        1.4151        1.1109      -98.9795      -98.9795
   288        0.0108        0.7850        1.4155        1.1112      -98.9795      -98.9795
   289        0.0022        0.7850        1.4155        1.1112      -98.9795      -98.9795
   290        0.0015        0.7850        1.4155        1.1112      -98.9795      -98.9795
   291        0.0028        0.7850        1.4155        1.1112      -98.9795      -98.9795
   292        0.0068        0.7850        1.4155        1.1112      -98.9795      -98.9795
   293        0.0208        0.7850        1.4185        1.1136      -98.9795      -98.9795
   294        0.0053        0.7850        1.4185        1.1136      -98.9795      -98.9795
   295        0.0477        0.7850        1.4325        1.1245      -98.9795      -98.9795
   296        0.0245        0.7850        1.4367        1.1278      -98.9795      -98.9795
   297        0.0004        0.7850        1.4367        1.1278      -98.9795      -98.9795
   298        0.0016        0.7850        1.4367        1.1278      -98.9795      -98.9795
   299        0.0001        0.7850        1.4367        1.1278      -98.9795      -98.9795
   300        0.0002        0.7850        1.4367        1.1278      -98.9795      -98.9795
   301        0.0822        0.7850        1.4687        1.1529      -98.9795      -98.9795
   302        0.0109        0.7850        1.4690        1.1531      -98.9795      -98.9795
   303        0.0006        0.7850        1.4690        1.1531      -98.9795      -98.9795
   304        0.0152        0.7850        1.4702        1.1541      -98.9795      -98.9795
   305        0.0192        0.7850        1.4724        1.1559      -98.9795      -98.9795
   306        0.0001        0.7850        1.4724        1.1559      -98.9795      -98.9795
   307        0.0002        0.7850        1.4724        1.1559      -98.9795      -98.9795
   308        0.0168        0.7850        1.4740        1.1571      -98.9795      -98.9795
   309        0.0068        0.7850        1.4740        1.1571      -98.9795      -98.9795
   310        0.0020        0.7850        1.4740        1.1571      -98.9795      -98.9795
   311        0.0052        0.7850        1.4740        1.1571      -98.9795      -98.9795
   312        0.0002        0.7850        1.4740        1.1571      -98.9795      -98.9795
   313        0.0008        0.7850        1.4740        1.1571      -98.9795      -98.9795
   314        0.0342        0.7850        1.4813        1.1628      -98.9795      -98.9795
   315        0.0111        0.7850        1.4816        1.1631      -98.9795      -98.9795
   316        0.0058        0.7850        1.4816        1.1631      -98.9795      -98.9795
   317        0.0285        0.7850        1.4867        1.1671      -98.9795      -98.9795
   318        0.0069        0.7850        1.4867        1.1671      -98.9795      -98.9795
   319        0.0146        0.7850        1.4877        1.1679      -98.9795      -98.9795
   320        0.0020        0.7850        1.4877        1.1679      -98.9795      -98.9795
   321        0.0010        0.7850        1.4877        1.1679      -98.9795      -98.9795
   322        0.0093        0.7850        1.4877        1.1679      -98.9795      -98.9795
   323        0.0087        0.7850        1.4877        1.1679      -98.9795      -98.9795
   324        0.0102        0.7850        1.4879        1.1680      -98.9795      -98.9795
   325        0.0081        0.7850        1.4879        1.1680      -98.9795      -98.9795
   326        0.0030        0.7850        1.4879        1.1680      -98.9795      -98.9795
   327        0.0012        0.7850        1.4879        1.1680      -98.9795      -98.9795
   328        0.0168        0.7850        1.4894        1.1692      -98.9795      -98.9795
   329        0.0255        0.7850        1.4935        1.1724      -98.9795      -98.9795
   330        0.0037        0.7850        1.4935        1.1724      -98.9795      -98.9795
   331        0.0009        0.7850        1.4935        1.1724      -98.9795      -98.9795
   332        0.0005        0.7850        1.4935        1.1724      -98.9795      -98.9795
   333        0.0019        0.7850        1.4935        1.1724      -98.9795      -98.9795
   334        0.0155        0.7850        1.4947        1.1733      -98.9795      -98.9795
   335        0.0026        0.7850        1.4947        1.1733      -98.9795      -98.9795
   336        0.0051        0.7850        1.4947        1.1733      -98.9795      -98.9795
   337        0.0022        0.7850        1.4947        1.1733      -98.9795      -98.9795
   338        0.0015        0.7850        1.4947        1.1733      -98.9795      -98.9795
   339        0.0097        0.7850        1.4947        1.1733      -98.9795      -98.9795
   340        0.0143        0.7850        1.4956        1.1741      -98.9795      -98.9795
   341        0.0028        0.7850        1.4956        1.1741      -98.9795      -98.9795
   342        0.0011        0.7850        1.4956        1.1741      -98.9795      -98.9795
   343        0.0393        0.7850        1.5047        1.1812      -98.9795      -98.9795
   344        0.0022        0.7850        1.5047        1.1812      -98.9795      -98.9795
   345        0.0022        0.7850        1.5047        1.1812      -98.9795      -98.9795
   346        0.0034        0.7850        1.5047        1.1812      -98.9795      -98.9795
   347        0.0001        0.7850        1.5047        1.1812      -98.9795      -98.9795
   348        0.0034        0.7850        1.5047        1.1812      -98.9795      -98.9795
   349        0.0007        0.7850        1.5047        1.1812      -98.9795      -98.9795
   350        0.0106        0.7850        1.5048        1.1813      -98.9795      -98.9795
   351        0.0287        0.7850        1.5098        1.1852      -98.9795      -98.9795
   352        0.0270        0.7850        1.5142        1.1886      -98.9795      -98.9795
   353        0.0002        0.7850        1.5142        1.1886      -98.9795      -98.9795
   354        0.0102        0.7850        1.5143        1.1887      -98.9795      -98.9795
   355        0.0338        0.7850        1.5210        1.1940      -98.9795      -98.9795
   356        0.0165        0.7850        1.5223        1.1950      -98.9795      -98.9795
   357        0.0334        0.7850        1.5288        1.2001      -98.9795      -98.9795
   358        0.0126        0.7850        1.5293        1.2005      -98.9795      -98.9795
   359        0.0065        0.7850        1.5293        1.2005      -98.9795      -98.9795
   360        0.0053        0.7850        1.5293        1.2005      -98.9795      -98.9795
   361        0.0181        0.7850        1.5310        1.2018      -98.9795      -98.9795
   362        0.0187        0.7850        1.5328        1.2033      -98.9795      -98.9795
   363        0.0039        0.7850        1.5328        1.2033      -98.9795      -98.9795
   364        0.0319        0.7850        1.5387        1.2079      -98.9795      -98.9795
   365        0.0174        0.7850        1.5402        1.2090      -98.9795      -98.9795
   366        0.0028        0.7850        1.5402        1.2090      -98.9795      -98.9795
   367        0.0057        0.7850        1.5402        1.2090      -98.9795      -98.9795
   368        0.0001        0.7850        1.5402        1.2090      -98.9795      -98.9795
   369        0.0007        0.7850        1.5402        1.2090      -98.9795      -98.9795
   370        0.0013        0.7850        1.5402        1.2090      -98.9795      -98.9795
   371        0.0042        0.7850        1.5402        1.2090      -98.9795      -98.9795
   372        0.0060        0.7850        1.5402        1.2090      -98.9795      -98.9795
   373        0.0112        0.7850        1.5404        1.2092      -98.9795      -98.9795
   374        0.0355        0.7850        1.5474        1.2147      -98.9795      -98.9795
   375        0.0077        0.7850        1.5474        1.2147      -98.9795      -98.9795
   376        0.0072        0.7850        1.5474        1.2147      -98.9795      -98.9795
   377        0.0001        0.7850        1.5474        1.2147      -98.9795      -98.9795
   378        0.0005        0.7850        1.5474        1.2147      -98.9795      -98.9795
   379        0.0215        0.7850        1.5499        1.2167      -98.9795      -98.9795
   380        0.0377        0.7850        1.5577        1.2228      -98.9795      -98.9795
   381        0.0103        0.7850        1.5577        1.2228      -98.9795      -98.9795
