 ******************************************
        Entropy-based Gully erosion        
              model - V 0.2                
                                           
        TUB - Institut fur Okologie        
          UFC - PPGEA - Hidrosed           
                                           
            Pedro Alencar, 2020            
                                           
 ******************************************
  
The number of Manning of the channel is....        0.0400
The declivity of the hillslope is..........        0.0400
The critical shear stress is...............        3.5000
The rill erodibility coefficient is........        0.0080
The soil Bulk density is...................     1700.0000
The porosity of the soil is................        0.3410
The depth of the nonerodible layer is......        0.7090
The soil cohesion is.......................      600.0000
The internal friction angle is.............       24.0000
The threshold for wall erosion is..........        0.0000
The number of rainfall events is...........           956
  
  event   discharge(m3)    depth (m)    width (m)     area (m2)    lambda_wall    lambda_bed
    73        0.0122        0.7090        0.4015        0.2847      -10.2049       -9.0846
    74        0.0026        0.7090        0.4018        0.2849      -98.9795      -98.9795
    75        0.0009        0.7090        0.4018        0.2849      -98.9795      -98.9795
    76        0.0011        0.7090        0.4018        0.2849      -98.9795      -98.9795
    77        0.0015        0.7090        0.4018        0.2849      -98.9795      -98.9795
    78        0.0097        0.7090        0.4056        0.2876      -12.7104      -12.1592
    79        0.0022        0.7090        0.4057        0.2877      -98.9795      -98.9795
    80        0.0019        0.7090        0.4058        0.2877      -98.9795      -98.9795
    81        0.0080        0.7090        0.4086        0.2897      -16.6403      -17.3990
    82        0.0086        0.7090        0.4117        0.2919      -15.4155      -15.6944
    83        0.0086        0.7090        0.4148        0.2941      -15.8516      -16.2932
    84        0.0104        0.7090        0.4188        0.2969      -12.9081      -12.4083
    85        0.0135        0.7090        0.4248        0.3012      -10.5455       -9.4979
    86        0.0009        0.7090        0.4248        0.3012      -98.9795      -98.9795
    87        0.0044        0.7090        0.4257        0.3018      -98.9795      -98.9795
    88        0.0064        0.7090        0.4275        0.3031      -38.1307      -67.9711
    89        0.0069        0.7090        0.4296        0.3046      -30.5990      -44.0410
    90        0.0028        0.7090        0.4299        0.3048      -98.9795      -98.9795
    91        0.0011        0.7090        0.4299        0.3048      -98.9795      -98.9795
    92        0.0021        0.7090        0.4299        0.3048      -98.9795      -98.9795
    93        0.0010        0.7090        0.4299        0.3048      -98.9795      -98.9795
    94        0.0247        0.7090        0.4442        0.3149       -8.4002       -6.7105
    95        0.0007        0.7090        0.4442        0.3149      -98.9795      -98.9795
    96        0.0001        0.7090        0.4442        0.3149      -98.9795      -98.9795
    97        0.0018        0.7090        0.4442        0.3149      -98.9795      -98.9795
    98        0.0010        0.7090        0.4442        0.3149      -98.9795      -98.9795
    99        0.0008        0.7090        0.4442        0.3149      -98.9795      -98.9795
   100        0.0056        0.7090        0.4455        0.3159      -98.9795      -98.9795
   101        0.0058        0.7090        0.4470        0.3169      -98.9795      -98.9795
   102        0.0012        0.7090        0.4470        0.3169      -98.9795      -98.9795
   103        0.0231        0.7090        0.4591        0.3255       -8.7659       -7.2736
   104        0.0086        0.7090        0.4618        0.3274      -28.0095      -37.7807
   105        0.0051        0.7090        0.4628        0.3281      -98.9795      -98.9795
   106        0.0029        0.7090        0.4630        0.3282      -98.9795      -98.9795
   107        0.0028        0.7090        0.4631        0.3284      -98.9795      -98.9795
   108        0.0001        0.7090        0.4631        0.3284      -98.9795      -98.9795
   109        0.0018        0.7090        0.4631        0.3284      -98.9795      -98.9795
   110        0.0069        0.7090        0.4650        0.3297      -94.5947      -98.9795
   111        0.0013        0.7090        0.4650        0.3297      -98.9795      -98.9795
   112        0.0289        0.7090        0.4807        0.3408       -8.4855       -6.8584
   113        0.0100        0.7090        0.4838        0.3430      -25.9885      -33.4021
   114        0.0336        0.7090        0.5022        0.3561       -8.4111       -6.7305
   115        0.0020        0.7090        0.5022        0.3561      -98.9795      -98.9795
   116        0.0125        0.7090        0.5063        0.3589      -20.4991      -23.2902
   117        0.0032        0.7090        0.5065        0.3591      -98.9795      -98.9795
   118        0.0140        0.7090        0.5112        0.3624      -17.4713      -18.5976
   119        0.0003        0.7090        0.5112        0.3624      -98.9795      -98.9795
   120        0.0001        0.7090        0.5112        0.3624      -98.9795      -98.9795
   121        0.0027        0.7090        0.5112        0.3625      -98.9795      -98.9795
   122        0.0082        0.7090        0.5133        0.3639      -98.9795      -98.9795
   123        0.0003        0.7090        0.5133        0.3639      -98.9795      -98.9795
   124        0.0008        0.7090        0.5133        0.3639      -98.9795      -98.9795
   125        0.0104        0.7090        0.5162        0.3660      -40.2300      -76.7777
   126        0.0051        0.7090        0.5170        0.3665      -98.9795      -98.9795
   127        0.0069        0.7090        0.5184        0.3676      -98.9795      -98.9795
   128        0.0029        0.7090        0.5185        0.3676      -98.9795      -98.9795
   129        0.0035        0.7090        0.5188        0.3678      -98.9795      -98.9795
   130        0.0053        0.7090        0.5196        0.3684      -98.9795      -98.9795
   131        0.0049        0.7090        0.5202        0.3689      -98.9795      -98.9795
   132        0.0069        0.7090        0.5217        0.3699      -98.9795      -98.9795
   133        0.0086        0.7090        0.5238        0.3714      -98.9795      -98.9795
   134        0.0032        0.7090        0.5239        0.3715      -98.9795      -98.9795
   135        0.0115        0.7090        0.5273        0.3739      -33.8822      -53.2553
   136        0.0024        0.7090        0.5273        0.3739      -98.9795      -98.9795
   137        0.0008        0.7090        0.5273        0.3739      -98.9795      -98.9795
   138        0.0069        0.7090        0.5287        0.3748      -98.9795      -98.9795
   139        0.0044        0.7090        0.5292        0.3752      -98.9795      -98.9795
   140        0.0104        0.7090        0.5320        0.3772      -61.0033      -98.9795
   141        0.0012        0.7090        0.5320        0.3772      -98.9795      -98.9795
   142        0.0029        0.7090        0.5321        0.3772      -98.9795      -98.9795
   143        0.0037        0.7090        0.5323        0.3774      -98.9795      -98.9795
   144        0.0001        0.7090        0.5323        0.3774      -98.9795      -98.9795
   145        0.0024        0.7090        0.5323        0.3774      -98.9795      -98.9795
   146        0.0185        0.7090        0.5388        0.3820      -14.2695      -14.1613
   147        0.0335        0.7090        0.5542        0.3929       -9.2090       -7.8565
   148        0.0015        0.7090        0.5542        0.3929      -98.9795      -98.9795
   149        0.0014        0.7090        0.5542        0.3929      -98.9795      -98.9795
   150        0.0010        0.7090        0.5542        0.3929      -98.9795      -98.9795
   151        0.0014        0.7090        0.5542        0.3929      -98.9795      -98.9795
   152        0.0006        0.7090        0.5542        0.3929      -98.9795      -98.9795
   153        0.0004        0.7090        0.5542        0.3929      -98.9795      -98.9795
   154        0.0024        0.7090        0.5542        0.3929      -98.9795      -98.9795
   155        0.0002        0.7090        0.5542        0.3929      -98.9795      -98.9795
   156        0.0002        0.7090        0.5542        0.3929      -98.9795      -98.9795
   157        0.0082        0.7090        0.5559        0.3941      -98.9795      -98.9795
   158        0.0177        0.7090        0.5617        0.3982      -17.8633      -19.1756
   159        0.0028        0.7090        0.5617        0.3982      -98.9795      -98.9795
   160        0.0348        0.7090        0.5767        0.4089       -9.5390       -8.2699
   161        0.0314        0.7090        0.5891        0.4177      -10.6138       -9.5807
   162        0.0208        0.7090        0.5958        0.4224      -17.6710      -18.8912
   163        0.0022        0.7090        0.5958        0.4224      -98.9795      -98.9795
   164        0.0060        0.7090        0.5965        0.4229      -98.9795      -98.9795
   165        0.0018        0.7090        0.5965        0.4229      -98.9795      -98.9795
   166        0.0227        0.7090        0.6039        0.4282      -16.2690      -16.8747
   167        0.0064        0.7090        0.6048        0.4288      -98.9795      -98.9795
   168        0.0103        0.7090        0.6069        0.4303      -98.9795      -98.9795
   169        0.0064        0.7090        0.6077        0.4309      -98.9795      -98.9795
   170        0.0005        0.7090        0.6077        0.4309      -98.9795      -98.9795
   171        0.0001        0.7090        0.6077        0.4309      -98.9795      -98.9795
   172        0.0133        0.7090        0.6111        0.4332      -98.9795      -98.9795
   173        0.0001        0.7090        0.6111        0.4332      -98.9795      -98.9795
   174        0.0125        0.7090        0.6140        0.4353      -98.9795      -98.9795
   175        0.0140        0.7090        0.6176        0.4379      -98.9795      -98.9795
   176        0.0044        0.7090        0.6178        0.4380      -98.9795      -98.9795
   177        0.0251        0.7090        0.6260        0.4438      -16.1091      -16.6510
   178        0.0010        0.7090        0.6260        0.4438      -98.9795      -98.9795
   179        0.0005        0.7090        0.6260        0.4438      -98.9795      -98.9795
   180        0.0042        0.7090        0.6262        0.4439      -98.9795      -98.9795
   181        0.0019        0.7090        0.6262        0.4439      -98.9795      -98.9795
   182        0.0010        0.7090        0.6262        0.4439      -98.9795      -98.9795
   183        0.0004        0.7090        0.6262        0.4439      -98.9795      -98.9795
   184        0.0017        0.7090        0.6262        0.4439      -98.9795      -98.9795
   185        0.0024        0.7090        0.6262        0.4439      -98.9795      -98.9795
   186        0.0029        0.7090        0.6262        0.4439      -98.9795      -98.9795
   187        0.0015        0.7090        0.6262        0.4439      -98.9795      -98.9795
   188        0.0022        0.7090        0.6262        0.4439      -98.9795      -98.9795
   189        0.0020        0.7090        0.6262        0.4439      -98.9795      -98.9795
   190        0.0126        0.7090        0.6290        0.4460      -98.9795      -98.9795
   191        0.0033        0.7090        0.6290        0.4460      -98.9795      -98.9795
   192        0.0008        0.7090        0.6290        0.4460      -98.9795      -98.9795
   193        0.0006        0.7090        0.6290        0.4460      -98.9795      -98.9795
   194        0.0008        0.7090        0.6290        0.4460      -98.9795      -98.9795
   195        0.0313        0.7090        0.6397        0.4536      -13.0255      -12.5569
   196        0.0014        0.7090        0.6397        0.4536      -98.9795      -98.9795
   197        0.0002        0.7090        0.6397        0.4536      -98.9795      -98.9795
   198        0.0038        0.7090        0.6398        0.4536      -98.9795      -98.9795
   199        0.0015        0.7090        0.6398        0.4536      -98.9795      -98.9795
   200        0.0386        0.7090        0.6538        0.4636      -11.1943      -10.2862
   201        0.0077        0.7090        0.6548        0.4643      -98.9795      -98.9795
   202        0.0096        0.7090        0.6564        0.4654      -98.9795      -98.9795
   203        0.0037        0.7090        0.6564        0.4654      -98.9795      -98.9795
   204        0.0028        0.7090        0.6564        0.4654      -98.9795      -98.9795
   205        0.0028        0.7090        0.6564        0.4654      -98.9795      -98.9795
   206        0.0010        0.7090        0.6564        0.4654      -98.9795      -98.9795
   207        0.0047        0.7090        0.6567        0.4656      -98.9795      -98.9795
   208        0.0001        0.7090        0.6567        0.4656      -98.9795      -98.9795
   209        0.0243        0.7090        0.6639        0.4707      -22.7406      -27.1403
   210        0.0141        0.7090        0.6669        0.4729      -98.9795      -98.9795
   211        0.0012        0.7090        0.6669        0.4729      -98.9795      -98.9795
   212        0.0017        0.7090        0.6669        0.4729      -98.9795      -98.9795
   213        0.0035        0.7090        0.6669        0.4729      -98.9795      -98.9795
   214        0.0028        0.7090        0.6669        0.4729      -98.9795      -98.9795
   215        0.0184        0.7090        0.6717        0.4762      -87.2424      -98.9795
   216        0.0001        0.7090        0.6717        0.4762      -98.9795      -98.9795
   217        0.0119        0.7090        0.6739        0.4778      -98.9795      -98.9795
   218        0.0025        0.7090        0.6739        0.4778      -98.9795      -98.9795
   219        0.0003        0.7090        0.6739        0.4778      -98.9795      -98.9795
   220        0.0001        0.7090        0.6739        0.4778      -98.9795      -98.9795
   221        0.0129        0.7090        0.6765        0.4796      -98.9795      -98.9795
   222        0.0041        0.7090        0.6766        0.4797      -98.9795      -98.9795
   223        0.0012        0.7090        0.6766        0.4797      -98.9795      -98.9795
   224        0.0004        0.7090        0.6766        0.4797      -98.9795      -98.9795
   225        0.0003        0.7090        0.6766        0.4797      -98.9795      -98.9795
   226        0.0045        0.7090        0.6767        0.4798      -98.9795      -98.9795
   227        0.0041        0.7090        0.6768        0.4799      -98.9795      -98.9795
   228        0.0035        0.7090        0.6768        0.4799      -98.9795      -98.9795
   229        0.0048        0.7090        0.6770        0.4800      -98.9795      -98.9795
   230        0.0030        0.7090        0.6770        0.4800      -98.9795      -98.9795
   231        0.0004        0.7090        0.6770        0.4800      -98.9795      -98.9795
   232        0.0236        0.7090        0.6836        0.4847      -30.2285      -43.0957
   233        0.0028        0.7090        0.6836        0.4847      -98.9795      -98.9795
   234        0.0010        0.7090        0.6836        0.4847      -98.9795      -98.9795
   235        0.0077        0.7090        0.6845        0.4853      -98.9795      -98.9795
   236        0.0032        0.7090        0.6845        0.4853      -98.9795      -98.9795
   237        0.0268        0.7090        0.6923        0.4908      -23.4046      -28.3504
   238        0.0033        0.7090        0.6923        0.4908      -98.9795      -98.9795
   239        0.0004        0.7090        0.6923        0.4908      -98.9795      -98.9795
   240        0.0016        0.7090        0.6923        0.4908      -98.9795      -98.9795
   241        0.0006        0.7090        0.6923        0.4908      -98.9795      -98.9795
   242        0.0012        0.7090        0.6923        0.4908      -98.9795      -98.9795
   243        0.0002        0.7090        0.6923        0.4908      -98.9795      -98.9795
   244        0.0323        0.7090        0.7022        0.4979      -17.4046      -18.5000
   245        0.0063        0.7090        0.7027        0.4982      -98.9795      -98.9795
   246        0.0031        0.7090        0.7027        0.4982      -98.9795      -98.9795
   247        0.0126        0.7090        0.7049        0.4998      -98.9795      -98.9795
   248        0.0016        0.7090        0.7049        0.4998      -98.9795      -98.9795
   249        0.0012        0.7090        0.7049        0.4998      -98.9795      -98.9795
   250        0.0008        0.7090        0.7049        0.4998      -98.9795      -98.9795
   251        0.0055        0.7090        0.7052        0.5000      -98.9795      -98.9795
   252        0.0091        0.7090        0.7064        0.5008      -98.9795      -98.9795
   253        0.0018        0.7090        0.7064        0.5008      -98.9795      -98.9795
   254        0.0056        0.7090        0.7067        0.5011      -98.9795      -98.9795
   255        0.0006        0.7090        0.7067        0.5011      -98.9795      -98.9795
   256        0.0008        0.7090        0.7067        0.5011      -98.9795      -98.9795
   257        0.0057        0.7090        0.7070        0.5013      -98.9795      -98.9795
   258        0.0002        0.7090        0.7070        0.5013      -98.9795      -98.9795
   259        0.0046        0.7090        0.7072        0.5014      -98.9795      -98.9795
   260        0.0039        0.7090        0.7072        0.5014      -98.9795      -98.9795
   261        0.0429        0.7090        0.7212        0.5113      -12.9842      -12.5045
   262        0.0345        0.7090        0.7314        0.5186      -18.6896      -20.4216
   263        0.0257        0.7090        0.7381        0.5233      -48.2130      -98.9795
   264        0.0043        0.7090        0.7381        0.5233      -98.9795      -98.9795
   265        0.0049        0.7090        0.7383        0.5234      -98.9795      -98.9795
   266        0.0001        0.7090        0.7383        0.5234      -98.9795      -98.9795
   267        0.0020        0.7090        0.7383        0.5234      -98.9795      -98.9795
   268        0.0024        0.7090        0.7383        0.5234      -98.9795      -98.9795
   269        0.0077        0.7090        0.7390        0.5239      -98.9795      -98.9795
   270        0.0007        0.7090        0.7390        0.5239      -98.9795      -98.9795
   271        0.0028        0.7090        0.7390        0.5239      -98.9795      -98.9795
   272        0.0004        0.7090        0.7390        0.5239      -98.9795      -98.9795
   273        0.0066        0.7090        0.7394        0.5242      -98.9795      -98.9795
   274        0.0038        0.7090        0.7394        0.5242      -98.9795      -98.9795
   275        0.0036        0.7090        0.7394        0.5242      -98.9795      -98.9795
   276        0.0128        0.7090        0.7415        0.5257      -98.9795      -98.9795
   277        0.0016        0.7090        0.7415        0.5257      -98.9795      -98.9795
   278        0.0026        0.7090        0.7415        0.5257      -98.9795      -98.9795
   279        0.0113        0.7090        0.7431        0.5268      -98.9795      -98.9795
   280        0.0070        0.7090        0.7436        0.5272      -98.9795      -98.9795
   281        0.0150        0.7090        0.7463        0.5292      -98.9795      -98.9795
   282        0.0066        0.7090        0.7468        0.5295      -98.9795      -98.9795
   283        0.0014        0.7090        0.7468        0.5295      -98.9795      -98.9795
   284        0.0009        0.7090        0.7468        0.5295      -98.9795      -98.9795
   285        0.0017        0.7090        0.7468        0.5295      -98.9795      -98.9795
   286        0.0042        0.7090        0.7468        0.5295      -98.9795      -98.9795
   287        0.0128        0.7090        0.7488        0.5309      -98.9795      -98.9795
   288        0.0033        0.7090        0.7488        0.5309      -98.9795      -98.9795
   289        0.0294        0.7090        0.7566        0.5365      -35.5477      -58.5951
   290        0.0151        0.7090        0.7593        0.5383      -98.9795      -98.9795
   291        0.0002        0.7090        0.7593        0.5383      -98.9795      -98.9795
   292        0.0010        0.7090        0.7593        0.5383      -98.9795      -98.9795
   293        0.0001        0.7090        0.7593        0.5383      -98.9795      -98.9795
   294        0.0001        0.7090        0.7593        0.5383      -98.9795      -98.9795
   295        0.0507        0.7090        0.7752        0.5496      -13.3017      -12.9080
   296        0.0067        0.7090        0.7756        0.5499      -98.9795      -98.9795
   297        0.0004        0.7090        0.7756        0.5499      -98.9795      -98.9795
   298        0.0094        0.7090        0.7766        0.5506      -98.9795      -98.9795
   299        0.0119        0.7090        0.7782        0.5517      -98.9795      -98.9795
   300        0.0001        0.7090        0.7782        0.5517      -98.9795      -98.9795
   301        0.0002        0.7090        0.7782        0.5517      -98.9795      -98.9795
   302        0.0104        0.7090        0.7794        0.5526      -98.9795      -98.9795
   303        0.0042        0.7090        0.7794        0.5526      -98.9795      -98.9795
   304        0.0012        0.7090        0.7794        0.5526      -98.9795      -98.9795
   305        0.0032        0.7090        0.7794        0.5526      -98.9795      -98.9795
   306        0.0002        0.7090        0.7794        0.5526      -98.9795      -98.9795
   307        0.0005        0.7090        0.7794        0.5526      -98.9795      -98.9795
   308        0.0211        0.7090        0.7838        0.5557      -98.9795      -98.9795
   309        0.0069        0.7090        0.7842        0.5560      -98.9795      -98.9795
   310        0.0036        0.7090        0.7842        0.5560      -98.9795      -98.9795
   311        0.0176        0.7090        0.7874        0.5583      -98.9795      -98.9795
   312        0.0043        0.7090        0.7874        0.5583      -98.9795      -98.9795
   313        0.0090        0.7090        0.7883        0.5589      -98.9795      -98.9795
   314        0.0012        0.7090        0.7883        0.5589      -98.9795      -98.9795
   315        0.0006        0.7090        0.7883        0.5589      -98.9795      -98.9795
   316        0.0057        0.7090        0.7885        0.5590      -98.9795      -98.9795
   317        0.0053        0.7090        0.7886        0.5591      -98.9795      -98.9795
   318        0.0063        0.7090        0.7889        0.5593      -98.9795      -98.9795
   319        0.0050        0.7090        0.7889        0.5594      -98.9795      -98.9795
   320        0.0018        0.7090        0.7889        0.5594      -98.9795      -98.9795
   321        0.0007        0.7090        0.7889        0.5594      -98.9795      -98.9795
   322        0.0104        0.7090        0.7901        0.5602      -98.9795      -98.9795
   323        0.0157        0.7090        0.7927        0.5620      -98.9795      -98.9795
   324        0.0023        0.7090        0.7927        0.5620      -98.9795      -98.9795
   325        0.0006        0.7090        0.7927        0.5620      -98.9795      -98.9795
   326        0.0003        0.7090        0.7927        0.5620      -98.9795      -98.9795
   327        0.0012        0.7090        0.7927        0.5620      -98.9795      -98.9795
   328        0.0096        0.7090        0.7936        0.5627      -98.9795      -98.9795
   329        0.0016        0.7090        0.7936        0.5627      -98.9795      -98.9795
   330        0.0031        0.7090        0.7936        0.5627      -98.9795      -98.9795
   331        0.0013        0.7090        0.7936        0.5627      -98.9795      -98.9795
   332        0.0009        0.7090        0.7936        0.5627      -98.9795      -98.9795
   333        0.0060        0.7090        0.7939        0.5629      -98.9795      -98.9795
   334        0.0088        0.7090        0.7946        0.5634      -98.9795      -98.9795
   335        0.0017        0.7090        0.7946        0.5634      -98.9795      -98.9795
   336        0.0007        0.7090        0.7946        0.5634      -98.9795      -98.9795
   337        0.0242        0.7090        0.8000        0.5672      -98.9795      -98.9795
   338        0.0013        0.7090        0.8000        0.5672      -98.9795      -98.9795
   339        0.0013        0.7090        0.8000        0.5672      -98.9795      -98.9795
   340        0.0021        0.7090        0.8000        0.5672      -98.9795      -98.9795
   341        0.0021        0.7090        0.8000        0.5672      -98.9795      -98.9795
   342        0.0004        0.7090        0.8000        0.5672      -98.9795      -98.9795
   343        0.0065        0.7090        0.8003        0.5674      -98.9795      -98.9795
   344        0.0177        0.7090        0.8034        0.5696      -98.9795      -98.9795
   345        0.0167        0.7090        0.8062        0.5716      -98.9795      -98.9795
   346        0.0001        0.7090        0.8062        0.5716      -98.9795      -98.9795
   347        0.0063        0.7090        0.8065        0.5718      -98.9795      -98.9795
   348        0.0209        0.7090        0.8105        0.5747      -98.9795      -98.9795
   349        0.0102        0.7090        0.8116        0.5754      -98.9795      -98.9795
   350        0.0206        0.7090        0.8155        0.5782      -98.9795      -98.9795
   351        0.0078        0.7090        0.8160        0.5786      -98.9795      -98.9795
   352        0.0040        0.7090        0.8160        0.5786      -98.9795      -98.9795
   353        0.0032        0.7090        0.8160        0.5786      -98.9795      -98.9795
   354        0.0111        0.7090        0.8172        0.5794      -98.9795      -98.9795
   355        0.0115        0.7090        0.8185        0.5803      -98.9795      -98.9795
   356        0.0024        0.7090        0.8185        0.5803      -98.9795      -98.9795
   357        0.0197        0.7090        0.8221        0.5829      -98.9795      -98.9795
   358        0.0107        0.7090        0.8232        0.5837      -98.9795      -98.9795
   359        0.0018        0.7090        0.8232        0.5837      -98.9795      -98.9795
   360        0.0035        0.7090        0.8232        0.5837      -98.9795      -98.9795
   361        0.0004        0.7090        0.8232        0.5837      -98.9795      -98.9795
   362        0.0008        0.7090        0.8232        0.5837      -98.9795      -98.9795
   363        0.0026        0.7090        0.8232        0.5837      -98.9795      -98.9795
   364        0.0037        0.7090        0.8232        0.5837      -98.9795      -98.9795
   365        0.0069        0.7090        0.8236        0.5839      -98.9795      -98.9795
   366        0.0219        0.7090        0.8278        0.5869      -98.9795      -98.9795
   367        0.0047        0.7090        0.8278        0.5869      -98.9795      -98.9795
   368        0.0044        0.7090        0.8278        0.5869      -98.9795      -98.9795
   369        0.0001        0.7090        0.8278        0.5869      -98.9795      -98.9795
   370        0.0003        0.7090        0.8278        0.5869      -98.9795      -98.9795
   371        0.0133        0.7090        0.8295        0.5881      -98.9795      -98.9795
   372        0.0232        0.7090        0.8341        0.5914      -98.9795      -98.9795
   373        0.0064        0.7090        0.8343        0.5915      -98.9795      -98.9795
   374        0.0027        0.7090        0.8343        0.5915      -98.9795      -98.9795
   375        0.0011        0.7090        0.8343        0.5915      -98.9795      -98.9795
   376        0.0007        0.7090        0.8343        0.5915      -98.9795      -98.9795
   377        0.0007        0.7090        0.8343        0.5915      -98.9795      -98.9795
   378        0.0018        0.7090        0.8343        0.5915      -98.9795      -98.9795
   379        0.0018        0.7090        0.8343        0.5915      -98.9795      -98.9795
   380        0.0004        0.7090        0.8343        0.5915      -98.9795      -98.9795
   381        0.0176        0.7090        0.8372        0.5935      -98.9795      -98.9795
