 ******************************************
        Entropy-based Gully erosion        
              model - V 0.2                
                                           
        TUB - Institut fur Okologie        
          UFC - PPGEA - Hidrosed           
                                           
            Pedro Alencar, 2020            
                                           
 ******************************************
  
The number of Manning of the channel is....        0.0400
The declivity of the hillslope is..........        0.1040
The critical shear stress is...............        3.5000
The rill erodibility coefficient is........        0.0080
The soil Bulk density is...................     1700.0000
The porosity of the soil is................        0.3410
The depth of the nonerodible layer is......        0.4980
The soil cohesion is.......................      600.0000
The internal friction angle is.............       24.0000
The threshold for wall erosion is..........        0.0000
The number of rainfall events is...........           922
  
  event   discharge(m3)    depth (m)    width (m)     area (m2)    lambda_wall    lambda_bed
   113        0.0054        0.4980        0.4285        0.2134      -98.9795      -98.9795
   114        0.0001        0.4980        0.4285        0.2134      -98.9795      -98.9795
   115        0.0010        0.4980        0.4286        0.2134      -98.9795      -98.9795
   116        0.0032        0.4980        0.4302        0.2142      -98.9795      -98.9795
   117        0.0001        0.4980        0.4302        0.2142      -98.9795      -98.9795
   118        0.0003        0.4980        0.4302        0.2142      -98.9795      -98.9795
   119        0.0040        0.4980        0.4325        0.2154      -98.9795      -98.9795
   120        0.0020        0.4980        0.4331        0.2157      -98.9795      -98.9795
   121        0.0027        0.4980        0.4342        0.2162      -98.9795      -98.9795
   122        0.0011        0.4980        0.4343        0.2163      -98.9795      -98.9795
   123        0.0013        0.4980        0.4344        0.2164      -98.9795      -98.9795
   124        0.0021        0.4980        0.4351        0.2167      -98.9795      -98.9795
   125        0.0019        0.4980        0.4356        0.2169      -98.9795      -98.9795
   126        0.0027        0.4980        0.4367        0.2175      -98.9795      -98.9795
   127        0.0033        0.4980        0.4383        0.2183      -98.9795      -98.9795
   128        0.0012        0.4980        0.4384        0.2183      -98.9795      -98.9795
   129        0.0044        0.4980        0.4411        0.2197      -98.9795      -98.9795
   130        0.0009        0.4980        0.4411        0.2197      -98.9795      -98.9795
   131        0.0003        0.4980        0.4411        0.2197      -98.9795      -98.9795
   132        0.0027        0.4980        0.4422        0.2202      -98.9795      -98.9795
   133        0.0017        0.4980        0.4425        0.2204      -98.9795      -98.9795
   134        0.0040        0.4980        0.4447        0.2215      -98.9795      -98.9795
   135        0.0005        0.4980        0.4447        0.2215      -98.9795      -98.9795
   136        0.0011        0.4980        0.4448        0.2215      -98.9795      -98.9795
   137        0.0014        0.4980        0.4450        0.2216      -98.9795      -98.9795
   138        0.0009        0.4980        0.4450        0.2216      -98.9795      -98.9795
   139        0.0071        0.4980        0.4505        0.2243      -98.9795      -98.9795
   140        0.0129        0.4980        0.4630        0.2306      -29.8086      -42.0452
   141        0.0006        0.4980        0.4630        0.2306      -98.9795      -98.9795
   142        0.0005        0.4980        0.4630        0.2306      -98.9795      -98.9795
   143        0.0004        0.4980        0.4630        0.2306      -98.9795      -98.9795
   144        0.0005        0.4980        0.4630        0.2306      -98.9795      -98.9795
   145        0.0002        0.4980        0.4630        0.2306      -98.9795      -98.9795
   146        0.0002        0.4980        0.4630        0.2306      -98.9795      -98.9795
   147        0.0009        0.4980        0.4630        0.2306      -98.9795      -98.9795
   148        0.0001        0.4980        0.4630        0.2306      -98.9795      -98.9795
   149        0.0001        0.4980        0.4630        0.2306      -98.9795      -98.9795
   150        0.0032        0.4980        0.4644        0.2313      -98.9795      -98.9795
   151        0.0068        0.4980        0.4691        0.2336      -98.9795      -98.9795
   152        0.0011        0.4980        0.4692        0.2336      -98.9795      -98.9795
   153        0.0134        0.4980        0.4817        0.2399      -37.8419      -66.8483
   154        0.0121        0.4980        0.4923        0.2451      -98.9795      -98.9795
   155        0.0080        0.4980        0.4978        0.2479      -98.9795      -98.9795
   156        0.0009        0.4980        0.4978        0.2479      -98.9795      -98.9795
   157        0.0023        0.4980        0.4983        0.2482      -98.9795      -98.9795
   158        0.0007        0.4980        0.4983        0.2482      -98.9795      -98.9795
   159        0.0088        0.4980        0.5045        0.2513      -98.9795      -98.9795
   160        0.0025        0.4980        0.5052        0.2516      -98.9795      -98.9795
   161        0.0040        0.4980        0.5068        0.2524      -98.9795      -98.9795
   162        0.0025        0.4980        0.5074        0.2527      -98.9795      -98.9795
   163        0.0002        0.4980        0.5074        0.2527      -98.9795      -98.9795
   164        0.0051        0.4980        0.5099        0.2539      -98.9795      -98.9795
   165        0.0001        0.4980        0.5099        0.2539      -98.9795      -98.9795
   166        0.0048        0.4980        0.5122        0.2551      -98.9795      -98.9795
   167        0.0054        0.4980        0.5149        0.2564      -98.9795      -98.9795
   168        0.0017        0.4980        0.5151        0.2565      -98.9795      -98.9795
   169        0.0097        0.4980        0.5219        0.2599      -98.9795      -98.9795
   170        0.0004        0.4980        0.5219        0.2599      -98.9795      -98.9795
   171        0.0002        0.4980        0.5219        0.2599      -98.9795      -98.9795
   172        0.0016        0.4980        0.5220        0.2600      -98.9795      -98.9795
   173        0.0007        0.4980        0.5220        0.2600      -98.9795      -98.9795
   174        0.0004        0.4980        0.5220        0.2600      -98.9795      -98.9795
   175        0.0001        0.4980        0.5220        0.2600      -98.9795      -98.9795
   176        0.0007        0.4980        0.5220        0.2600      -98.9795      -98.9795
   177        0.0009        0.4980        0.5220        0.2600      -98.9795      -98.9795
   178        0.0011        0.4980        0.5220        0.2600      -98.9795      -98.9795
   179        0.0006        0.4980        0.5220        0.2600      -98.9795      -98.9795
   180        0.0008        0.4980        0.5220        0.2600      -98.9795      -98.9795
   181        0.0008        0.4980        0.5220        0.2600      -98.9795      -98.9795
   182        0.0049        0.4980        0.5242        0.2611      -98.9795      -98.9795
   183        0.0013        0.4980        0.5242        0.2611      -98.9795      -98.9795
   184        0.0003        0.4980        0.5242        0.2611      -98.9795      -98.9795
   185        0.0002        0.4980        0.5242        0.2611      -98.9795      -98.9795
   186        0.0003        0.4980        0.5242        0.2611      -98.9795      -98.9795
   187        0.0121        0.4980        0.5334        0.2656      -98.9795      -98.9795
   188        0.0005        0.4980        0.5334        0.2656      -98.9795      -98.9795
   189        0.0001        0.4980        0.5334        0.2656      -98.9795      -98.9795
   190        0.0015        0.4980        0.5335        0.2657      -98.9795      -98.9795
   191        0.0006        0.4980        0.5335        0.2657      -98.9795      -98.9795
   192        0.0149        0.4980        0.5456        0.2717      -98.9795      -98.9795
   193        0.0030        0.4980        0.5463        0.2721      -98.9795      -98.9795
   194        0.0037        0.4980        0.5475        0.2726      -98.9795      -98.9795
   195        0.0014        0.4980        0.5475        0.2727      -98.9795      -98.9795
   196        0.0011        0.4980        0.5475        0.2727      -98.9795      -98.9795
   197        0.0011        0.4980        0.5475        0.2727      -98.9795      -98.9795
   198        0.0004        0.4980        0.5475        0.2727      -98.9795      -98.9795
   199        0.0018        0.4980        0.5477        0.2727      -98.9795      -98.9795
   200        0.0094        0.4980        0.5535        0.2756      -98.9795      -98.9795
   201        0.0054        0.4980        0.5558        0.2768      -98.9795      -98.9795
   202        0.0005        0.4980        0.5558        0.2768      -98.9795      -98.9795
   203        0.0007        0.4980        0.5558        0.2768      -98.9795      -98.9795
   204        0.0014        0.4980        0.5558        0.2768      -98.9795      -98.9795
   205        0.0011        0.4980        0.5558        0.2768      -98.9795      -98.9795
   206        0.0071        0.4980        0.5594        0.2786      -98.9795      -98.9795
   207        0.0046        0.4980        0.5611        0.2794      -98.9795      -98.9795
   208        0.0010        0.4980        0.5611        0.2794      -98.9795      -98.9795
   209        0.0001        0.4980        0.5611        0.2794      -98.9795      -98.9795
   210        0.0050        0.4980        0.5631        0.2804      -98.9795      -98.9795
   211        0.0016        0.4980        0.5631        0.2804      -98.9795      -98.9795
   212        0.0005        0.4980        0.5631        0.2804      -98.9795      -98.9795
   213        0.0002        0.4980        0.5631        0.2804      -98.9795      -98.9795
   214        0.0001        0.4980        0.5631        0.2804      -98.9795      -98.9795
   215        0.0017        0.4980        0.5632        0.2805      -98.9795      -98.9795
   216        0.0016        0.4980        0.5633        0.2805      -98.9795      -98.9795
   217        0.0013        0.4980        0.5633        0.2805      -98.9795      -98.9795
   218        0.0019        0.4980        0.5635        0.2806      -98.9795      -98.9795
   219        0.0012        0.4980        0.5635        0.2806      -98.9795      -98.9795
   220        0.0002        0.4980        0.5635        0.2806      -98.9795      -98.9795
   221        0.0091        0.4980        0.5687        0.2832      -98.9795      -98.9795
   222        0.0011        0.4980        0.5687        0.2832      -98.9795      -98.9795
   223        0.0004        0.4980        0.5687        0.2832      -98.9795      -98.9795
   224        0.0030        0.4980        0.5694        0.2836      -98.9795      -98.9795
   225        0.0013        0.4980        0.5694        0.2836      -98.9795      -98.9795
   226        0.0104        0.4980        0.5757        0.2867      -98.9795      -98.9795
   227        0.0013        0.4980        0.5757        0.2867      -98.9795      -98.9795
   228        0.0002        0.4980        0.5757        0.2867      -98.9795      -98.9795
   229        0.0006        0.4980        0.5757        0.2867      -98.9795      -98.9795
   230        0.0002        0.4980        0.5757        0.2867      -98.9795      -98.9795
   231        0.0005        0.4980        0.5757        0.2867      -98.9795      -98.9795
   232        0.0001        0.4980        0.5757        0.2867      -98.9795      -98.9795
   233        0.0125        0.4980        0.5839        0.2908      -98.9795      -98.9795
   234        0.0024        0.4980        0.5843        0.2910      -98.9795      -98.9795
   235        0.0012        0.4980        0.5843        0.2910      -98.9795      -98.9795
   236        0.0049        0.4980        0.5860        0.2918      -98.9795      -98.9795
   237        0.0006        0.4980        0.5860        0.2918      -98.9795      -98.9795
   238        0.0005        0.4980        0.5860        0.2918      -98.9795      -98.9795
   239        0.0003        0.4980        0.5860        0.2918      -98.9795      -98.9795
   240        0.0021        0.4980        0.5862        0.2919      -98.9795      -98.9795
   241        0.0035        0.4980        0.5871        0.2924      -98.9795      -98.9795
   242        0.0007        0.4980        0.5871        0.2924      -98.9795      -98.9795
   243        0.0022        0.4980        0.5873        0.2925      -98.9795      -98.9795
   244        0.0002        0.4980        0.5873        0.2925      -98.9795      -98.9795
   245        0.0003        0.4980        0.5873        0.2925      -98.9795      -98.9795
   246        0.0022        0.4980        0.5876        0.2926      -98.9795      -98.9795
   247        0.0001        0.4980        0.5876        0.2926      -98.9795      -98.9795
   248        0.0018        0.4980        0.5877        0.2927      -98.9795      -98.9795
   249        0.0015        0.4980        0.5877        0.2927      -98.9795      -98.9795
   250        0.0166        0.4980        0.5997        0.2987      -98.9795      -98.9795
   251        0.0133        0.4980        0.6081        0.3028      -98.9795      -98.9795
   252        0.0100        0.4980        0.6133        0.3054      -98.9795      -98.9795
   253        0.0017        0.4980        0.6134        0.3055      -98.9795      -98.9795
   254        0.0019        0.4980        0.6135        0.3055      -98.9795      -98.9795
   255        0.0008        0.4980        0.6135        0.3055      -98.9795      -98.9795
   256        0.0009        0.4980        0.6135        0.3055      -98.9795      -98.9795
   257        0.0030        0.4980        0.6140        0.3058      -98.9795      -98.9795
   258        0.0003        0.4980        0.6140        0.3058      -98.9795      -98.9795
   259        0.0011        0.4980        0.6140        0.3058      -98.9795      -98.9795
   260        0.0001        0.4980        0.6140        0.3058      -98.9795      -98.9795
   261        0.0026        0.4980        0.6144        0.3060      -98.9795      -98.9795
   262        0.0015        0.4980        0.6144        0.3060      -98.9795      -98.9795
   263        0.0014        0.4980        0.6144        0.3060      -98.9795      -98.9795
   264        0.0050        0.4980        0.6159        0.3067      -98.9795      -98.9795
   265        0.0006        0.4980        0.6159        0.3067      -98.9795      -98.9795
   266        0.0010        0.4980        0.6159        0.3067      -98.9795      -98.9795
   267        0.0044        0.4980        0.6172        0.3073      -98.9795      -98.9795
   268        0.0027        0.4980        0.6176        0.3075      -98.9795      -98.9795
   269        0.0058        0.4980        0.6196        0.3086      -98.9795      -98.9795
   270        0.0026        0.4980        0.6199        0.3087      -98.9795      -98.9795
   271        0.0005        0.4980        0.6199        0.3087      -98.9795      -98.9795
   272        0.0004        0.4980        0.6199        0.3087      -98.9795      -98.9795
   273        0.0007        0.4980        0.6199        0.3087      -98.9795      -98.9795
   274        0.0016        0.4980        0.6200        0.3087      -98.9795      -98.9795
   275        0.0050        0.4980        0.6215        0.3095      -98.9795      -98.9795
   276        0.0013        0.4980        0.6215        0.3095      -98.9795      -98.9795
   277        0.0114        0.4980        0.6277        0.3126      -98.9795      -98.9795
   278        0.0058        0.4980        0.6297        0.3136      -98.9795      -98.9795
   279        0.0001        0.4980        0.6297        0.3136      -98.9795      -98.9795
   280        0.0004        0.4980        0.6297        0.3136      -98.9795      -98.9795
   281        0.0001        0.4980        0.6297        0.3136      -98.9795      -98.9795
   282        0.0196        0.4980        0.6433        0.3203      -98.9795      -98.9795
   283        0.0026        0.4980        0.6436        0.3205      -98.9795      -98.9795
   284        0.0001        0.4980        0.6436        0.3205      -98.9795      -98.9795
   285        0.0036        0.4980        0.6443        0.3208      -98.9795      -98.9795
   286        0.0046        0.4980        0.6454        0.3214      -98.9795      -98.9795
   287        0.0001        0.4980        0.6454        0.3214      -98.9795      -98.9795
   288        0.0040        0.4980        0.6463        0.3219      -98.9795      -98.9795
   289        0.0016        0.4980        0.6463        0.3219      -98.9795      -98.9795
   290        0.0005        0.4980        0.6463        0.3219      -98.9795      -98.9795
   291        0.0012        0.4980        0.6463        0.3219      -98.9795      -98.9795
   292        0.0001        0.4980        0.6463        0.3219      -98.9795      -98.9795
   293        0.0002        0.4980        0.6463        0.3219      -98.9795      -98.9795
   294        0.0082        0.4980        0.6497        0.3236      -98.9795      -98.9795
   295        0.0027        0.4980        0.6500        0.3237      -98.9795      -98.9795
   296        0.0014        0.4980        0.6500        0.3237      -98.9795      -98.9795
   297        0.0068        0.4980        0.6525        0.3249      -98.9795      -98.9795
   298        0.0017        0.4980        0.6525        0.3249      -98.9795      -98.9795
   299        0.0035        0.4980        0.6531        0.3252      -98.9795      -98.9795
   300        0.0005        0.4980        0.6531        0.3252      -98.9795      -98.9795
   301        0.0002        0.4980        0.6531        0.3252      -98.9795      -98.9795
   302        0.0022        0.4980        0.6532        0.3253      -98.9795      -98.9795
   303        0.0021        0.4980        0.6534        0.3254      -98.9795      -98.9795
   304        0.0024        0.4980        0.6536        0.3255      -98.9795      -98.9795
   305        0.0019        0.4980        0.6536        0.3255      -98.9795      -98.9795
   306        0.0007        0.4980        0.6536        0.3255      -98.9795      -98.9795
   307        0.0003        0.4980        0.6536        0.3255      -98.9795      -98.9795
   308        0.0040        0.4980        0.6545        0.3259      -98.9795      -98.9795
   309        0.0061        0.4980        0.6564        0.3269      -98.9795      -98.9795
   310        0.0009        0.4980        0.6564        0.3269      -98.9795      -98.9795
   311        0.0002        0.4980        0.6564        0.3269      -98.9795      -98.9795
   312        0.0001        0.4980        0.6564        0.3269      -98.9795      -98.9795
   313        0.0005        0.4980        0.6564        0.3269      -98.9795      -98.9795
   314        0.0037        0.4980        0.6571        0.3273      -98.9795      -98.9795
   315        0.0006        0.4980        0.6571        0.3273      -98.9795      -98.9795
   316        0.0012        0.4980        0.6571        0.3273      -98.9795      -98.9795
   317        0.0005        0.4980        0.6571        0.3273      -98.9795      -98.9795
   318        0.0003        0.4980        0.6571        0.3273      -98.9795      -98.9795
   319        0.0023        0.4980        0.6573        0.3273      -98.9795      -98.9795
   320        0.0034        0.4980        0.6579        0.3276      -98.9795      -98.9795
   321        0.0007        0.4980        0.6579        0.3276      -98.9795      -98.9795
   322        0.0003        0.4980        0.6579        0.3276      -98.9795      -98.9795
   323        0.0094        0.4980        0.6620        0.3297      -98.9795      -98.9795
   324        0.0005        0.4980        0.6620        0.3297      -98.9795      -98.9795
   325        0.0005        0.4980        0.6620        0.3297      -98.9795      -98.9795
   326        0.0008        0.4980        0.6620        0.3297      -98.9795      -98.9795
   327        0.0008        0.4980        0.6620        0.3297      -98.9795      -98.9795
   328        0.0002        0.4980        0.6620        0.3297      -98.9795      -98.9795
   329        0.0025        0.4980        0.6622        0.3298      -98.9795      -98.9795
   330        0.0068        0.4980        0.6645        0.3309      -98.9795      -98.9795
   331        0.0064        0.4980        0.6666        0.3320      -98.9795      -98.9795
   332        0.0001        0.4980        0.6666        0.3320      -98.9795      -98.9795
   333        0.0024        0.4980        0.6668        0.3321      -98.9795      -98.9795
   334        0.0081        0.4980        0.6699        0.3336      -98.9795      -98.9795
   335        0.0039        0.4980        0.6706        0.3340      -98.9795      -98.9795
   336        0.0080        0.4980        0.6736        0.3355      -98.9795      -98.9795
   337        0.0030        0.4980        0.6740        0.3357      -98.9795      -98.9795
   338        0.0015        0.4980        0.6740        0.3357      -98.9795      -98.9795
   339        0.0013        0.4980        0.6740        0.3357      -98.9795      -98.9795
   340        0.0043        0.4980        0.6749        0.3361      -98.9795      -98.9795
   341        0.0044        0.4980        0.6759        0.3366      -98.9795      -98.9795
   342        0.0009        0.4980        0.6759        0.3366      -98.9795      -98.9795
   343        0.0076        0.4980        0.6786        0.3379      -98.9795      -98.9795
   344        0.0041        0.4980        0.6794        0.3383      -98.9795      -98.9795
   345        0.0007        0.4980        0.6794        0.3383      -98.9795      -98.9795
   346        0.0014        0.4980        0.6794        0.3383      -98.9795      -98.9795
   347        0.0002        0.4980        0.6794        0.3383      -98.9795      -98.9795
   348        0.0003        0.4980        0.6794        0.3383      -98.9795      -98.9795
   349        0.0010        0.4980        0.6794        0.3383      -98.9795      -98.9795
   350        0.0014        0.4980        0.6794        0.3383      -98.9795      -98.9795
   351        0.0027        0.4980        0.6797        0.3385      -98.9795      -98.9795
   352        0.0085        0.4980        0.6829        0.3401      -98.9795      -98.9795
   353        0.0018        0.4980        0.6829        0.3401      -98.9795      -98.9795
   354        0.0017        0.4980        0.6829        0.3401      -98.9795      -98.9795
   355        0.0001        0.4980        0.6829        0.3401      -98.9795      -98.9795
   356        0.0051        0.4980        0.6842        0.3407      -98.9795      -98.9795
   357        0.0090        0.4980        0.6877        0.3425      -98.9795      -98.9795
   358        0.0025        0.4980        0.6879        0.3426      -98.9795      -98.9795
   359        0.0010        0.4980        0.6879        0.3426      -98.9795      -98.9795
   360        0.0004        0.4980        0.6879        0.3426      -98.9795      -98.9795
   361        0.0003        0.4980        0.6879        0.3426      -98.9795      -98.9795
   362        0.0003        0.4980        0.6879        0.3426      -98.9795      -98.9795
   363        0.0007        0.4980        0.6879        0.3426      -98.9795      -98.9795
   364        0.0007        0.4980        0.6879        0.3426      -98.9795      -98.9795
   365        0.0002        0.4980        0.6879        0.3426      -98.9795      -98.9795
   366        0.0068        0.4980        0.6900        0.3436      -98.9795      -98.9795
   367        0.0005        0.4980        0.6900        0.3436      -98.9795      -98.9795
   368        0.0009        0.4980        0.6900        0.3436      -98.9795      -98.9795
   369        0.0026        0.4980        0.6902        0.3437      -98.9795      -98.9795
   370        0.0005        0.4980        0.6902        0.3437      -98.9795      -98.9795
   371        0.0009        0.4980        0.6902        0.3437      -98.9795      -98.9795
   372        0.0015        0.4980        0.6902        0.3437      -98.9795      -98.9795
   373        0.0068        0.4980        0.6923        0.3448      -98.9795      -98.9795
   374        0.0013        0.4980        0.6923        0.3448      -98.9795      -98.9795
   375        0.0012        0.4980        0.6923        0.3448      -98.9795      -98.9795
   376        0.0009        0.4980        0.6923        0.3448      -98.9795      -98.9795
   377        0.0065        0.4980        0.6943        0.3457      -98.9795      -98.9795
   378        0.0002        0.4980        0.6943        0.3457      -98.9795      -98.9795
   379        0.0006        0.4980        0.6943        0.3457      -98.9795      -98.9795
   380        0.0052        0.4980        0.6955        0.3464      -98.9795      -98.9795
   381        0.0004        0.4980        0.6955        0.3464      -98.9795      -98.9795
