 ******************************************
        Entropy-based Gully erosion        
              model - V 0.2                
                                           
        TUB - Institut fur Okologie        
          UFC - PPGEA - Hidrosed           
                                           
            Pedro Alencar, 2020            
                                           
 ******************************************
  
The number of Manning of the channel is....        0.0400
The declivity of the hillslope is..........        0.0100
The critical shear stress is...............        3.5000
The rill erodibility coefficient is........        0.0080
The soil Bulk density is...................     1700.0000
The porosity of the soil is................        0.3410
The depth of the nonerodible layer is......        0.2150
The soil cohesion is.......................      600.0000
The internal friction angle is.............       24.0000
The threshold for wall erosion is..........        0.0000
The number of rainfall events is...........           958
  
  event   discharge(m3)    depth (m)    width (m)     area (m2)    lambda_wall    lambda_bed
    63        0.0002        0.2150        0.3827        0.0823      -98.9795      -98.9795
    64        0.0013        0.2150        0.3827        0.0823      -98.9795      -98.9795
    65        0.0019        0.2150        0.3827        0.0823      -98.9795      -98.9795
    66        0.0023        0.2150        0.3827        0.0823      -46.5941      -98.9795
    67        0.0055        0.2150        0.3827        0.0823      -10.2912       -9.1894
    68        0.0027        0.2150        0.3827        0.0823      -26.5183      -34.5111
    69        0.0074        0.2150        0.3831        0.0824       -8.8598       -7.4016
    70        0.0006        0.2150        0.3831        0.0824      -98.9795      -98.9795
    71        0.0001        0.2150        0.3831        0.0824      -98.9795      -98.9795
    72        0.0002        0.2150        0.3831        0.0824      -98.9795      -98.9795
    73        0.0128        0.2150        0.3885        0.0835       -8.3899       -6.1637
    74        0.0027        0.2150        0.3885        0.0835      -29.6396      -41.6285
    75        0.0010        0.2150        0.3885        0.0835      -98.9795      -98.9795
    76        0.0011        0.2150        0.3885        0.0835      -98.9795      -98.9795
    77        0.0016        0.2150        0.3885        0.0835      -98.9795      -98.9795
    78        0.0101        0.2150        0.3909        0.0840       -8.3206       -6.5423
    79        0.0023        0.2150        0.3909        0.0840      -64.3331      -98.9795
    80        0.0020        0.2150        0.3909        0.0840      -98.9795      -98.9795
    81        0.0084        0.2150        0.3918        0.0842       -8.6599       -7.1239
    82        0.0090        0.2150        0.3932        0.0845       -8.5182       -6.9110
    83        0.0090        0.2150        0.3946        0.0848       -8.5373       -6.9410
    84        0.0109        0.2150        0.3976        0.0855       -8.2952       -6.4698
    85        0.0141        0.2150        0.4038        0.0868       -8.3865       -6.1651
    86        0.0010        0.2150        0.4038        0.0868      -98.9795      -98.9795
    87        0.0046        0.2150        0.4038        0.0868      -13.6465      -13.3505
    88        0.0067        0.2150        0.4038        0.0868       -9.9475       -8.7714
    89        0.0072        0.2150        0.4039        0.0868       -9.5527       -8.2868
    90        0.0029        0.2150        0.4039        0.0868      -32.8307      -50.1285
    91        0.0012        0.2150        0.4039        0.0868      -98.9795      -98.9795
    92        0.0022        0.2150        0.4039        0.0868      -98.9795      -98.9795
    93        0.0011        0.2150        0.4039        0.0868      -98.9795      -98.9795
    94        0.0258        0.2150        0.4245        0.0913      -11.4525       -6.8217
    95        0.0007        0.2150        0.4245        0.0913      -98.9795      -98.9795
    96        0.0001        0.2150        0.4245        0.0913      -98.9795      -98.9795
    97        0.0018        0.2150        0.4245        0.0913      -98.9795      -98.9795
    98        0.0010        0.2150        0.4245        0.0913      -98.9795      -98.9795
    99        0.0001        0.2150        0.4245        0.0913      -98.9795      -98.9795
   100        0.0008        0.2150        0.4245        0.0913      -98.9795      -98.9795
   101        0.0058        0.2150        0.4245        0.0913      -12.3144      -11.6641
   102        0.0061        0.2150        0.4245        0.0913      -11.7556      -10.9730
   103        0.0012        0.2150        0.4245        0.0913      -98.9795      -98.9795
   104        0.0242        0.2150        0.4415        0.0949       -9.6894       -6.3367
   105        0.0090        0.2150        0.4420        0.0950       -9.6268       -8.3783
   106        0.0053        0.2150        0.4420        0.0950      -15.4261      -15.7089
   107        0.0030        0.2150        0.4420        0.0950      -98.9795      -98.9795
   108        0.0030        0.2150        0.4420        0.0950      -98.9795      -98.9795
   109        0.0001        0.2150        0.4420        0.0950      -98.9795      -98.9795
   110        0.0019        0.2150        0.4420        0.0950      -98.9795      -98.9795
   111        0.0072        0.2150        0.4420        0.0950      -11.1915      -10.2827
   112        0.0013        0.2150        0.4420        0.0950      -98.9795      -98.9795
   113        0.0303        0.2150        0.4654        0.1001      -10.6004       -6.5847
   114        0.0105        0.2150        0.4665        0.1003       -9.5586       -8.2942
   115        0.0352        0.2150        0.4940        0.1062      -10.6578       -6.6007
   116        0.0021        0.2150        0.4940        0.1062      -98.9795      -98.9795
   117        0.0131        0.2150        0.4964        0.1067       -9.2694       -7.9331
   118        0.0033        0.2150        0.4964        0.1067      -98.9795      -98.9795
   119        0.0147        0.2150        0.4999        0.1075       -8.8833       -7.4331
   120        0.0003        0.2150        0.4999        0.1075      -98.9795      -98.9795
   121        0.0001        0.2150        0.4999        0.1075      -98.9795      -98.9795
   122        0.0028        0.2150        0.4999        0.1075      -98.9795      -98.9795
   123        0.0086        0.2150        0.4999        0.1075      -12.8349      -12.3160
   124        0.0003        0.2150        0.4999        0.1075      -98.9795      -98.9795
   125        0.0008        0.2150        0.4999        0.1075      -98.9795      -98.9795
   126        0.0109        0.2150        0.5006        0.1076      -10.4912       -9.4321
   127        0.0053        0.2150        0.5006        0.1076      -29.8124      -42.0549
   128        0.0072        0.2150        0.5006        0.1076      -15.9857      -16.4791
   129        0.0030        0.2150        0.5006        0.1076      -98.9795      -98.9795
   130        0.0036        0.2150        0.5006        0.1076      -98.9795      -98.9795
   131        0.0056        0.2150        0.5006        0.1076      -25.6364      -32.6796
   132        0.0052        0.2150        0.5006        0.1076      -31.6159      -46.7278
   133        0.0072        0.2150        0.5006        0.1076      -15.9857      -16.4791
   134        0.0090        0.2150        0.5006        0.1076      -12.3159      -11.6660
   135        0.0033        0.2150        0.5006        0.1076      -98.9795      -98.9795
   136        0.0120        0.2150        0.5020        0.1079       -9.8887       -8.6996
   137        0.0025        0.2150        0.5020        0.1079      -98.9795      -98.9795
   138        0.0008        0.2150        0.5020        0.1079      -98.9795      -98.9795
   139        0.0072        0.2150        0.5020        0.1079      -16.1579      -16.7190
   140        0.0046        0.2150        0.5020        0.1079      -54.7602      -98.9795
   141        0.0109        0.2150        0.5027        0.1081      -10.5755       -9.5343
   142        0.0013        0.2150        0.5027        0.1081      -98.9795      -98.9795
   143        0.0030        0.2150        0.5027        0.1081      -98.9795      -98.9795
   144        0.0039        0.2150        0.5027        0.1081      -98.9795      -98.9795
   145        0.0001        0.2150        0.5027        0.1081      -98.9795      -98.9795
   146        0.0025        0.2150        0.5027        0.1081      -98.9795      -98.9795
   147        0.0193        0.2150        0.5100        0.1097       -8.3619       -6.6357
   148        0.0350        0.2150        0.5336        0.1147       -9.0567       -6.1887
   149        0.0016        0.2150        0.5336        0.1147      -98.9795      -98.9795
   150        0.0015        0.2150        0.5336        0.1147      -98.9795      -98.9795
   151        0.0010        0.2150        0.5336        0.1147      -98.9795      -98.9795
   152        0.0015        0.2150        0.5336        0.1147      -98.9795      -98.9795
   153        0.0006        0.2150        0.5336        0.1147      -98.9795      -98.9795
   154        0.0004        0.2150        0.5336        0.1147      -98.9795      -98.9795
   155        0.0025        0.2150        0.5336        0.1147      -98.9795      -98.9795
   156        0.0002        0.2150        0.5336        0.1147      -98.9795      -98.9795
   157        0.0002        0.2150        0.5336        0.1147      -98.9795      -98.9795
   158        0.0086        0.2150        0.5336        0.1147      -15.8128      -16.2395
   159        0.0185        0.2150        0.5391        0.1159       -8.7689       -7.2776
   160        0.0030        0.2150        0.5391        0.1159      -98.9795      -98.9795
   161        0.0364        0.2150        0.5619        0.1208       -8.6742       -6.1349
   162        0.0328        0.2150        0.5793        0.1246       -8.3034       -6.2298
   163        0.0217        0.2150        0.5859        0.1260       -8.9589       -7.5335
   164        0.0023        0.2150        0.5859        0.1260      -98.9795      -98.9795
   165        0.0063        0.2150        0.5859        0.1260      -98.9795      -98.9795
   166        0.0018        0.2150        0.5859        0.1260      -98.9795      -98.9795
   167        0.0238        0.2150        0.5939        0.1277       -8.7619       -7.2680
   168        0.0067        0.2150        0.5939        0.1277      -94.0958      -98.9795
   169        0.0108        0.2150        0.5939        0.1277      -17.2295      -18.2452
   170        0.0067        0.2150        0.5939        0.1277      -94.1412      -98.9795
   171        0.0005        0.2150        0.5939        0.1277      -98.9795      -98.9795
   172        0.0001        0.2150        0.5939        0.1277      -98.9795      -98.9795
   173        0.0139        0.2150        0.5949        0.1279      -12.5730      -11.9869
   174        0.0001        0.2150        0.5949        0.1279      -98.9795      -98.9795
   175        0.0131        0.2150        0.5956        0.1281      -13.4435      -13.0895
   176        0.0147        0.2150        0.5969        0.1283      -12.0050      -11.2804
   177        0.0046        0.2150        0.5969        0.1283      -98.9795      -98.9795
   178        0.0262        0.2150        0.6065        0.1304       -8.6389       -7.0935
   179        0.0011        0.2150        0.6065        0.1304      -98.9795      -98.9795
   180        0.0006        0.2150        0.6065        0.1304      -98.9795      -98.9795
   181        0.0044        0.2150        0.6065        0.1304      -98.9795      -98.9795
   182        0.0020        0.2150        0.6065        0.1304      -98.9795      -98.9795
   183        0.0011        0.2150        0.6065        0.1304      -98.9795      -98.9795
   184        0.0004        0.2150        0.6065        0.1304      -98.9795      -98.9795
   185        0.0018        0.2150        0.6065        0.1304      -98.9795      -98.9795
   186        0.0025        0.2150        0.6065        0.1304      -98.9795      -98.9795
   187        0.0031        0.2150        0.6065        0.1304      -98.9795      -98.9795
   188        0.0015        0.2150        0.6065        0.1304      -98.9795      -98.9795
   189        0.0023        0.2150        0.6065        0.1304      -98.9795      -98.9795
   190        0.0021        0.2150        0.6065        0.1304      -98.9795      -98.9795
   191        0.0131        0.2150        0.6071        0.1305      -14.2679      -14.1591
   192        0.0035        0.2150        0.6071        0.1305      -98.9795      -98.9795
   193        0.0008        0.2150        0.6071        0.1305      -98.9795      -98.9795
   194        0.0006        0.2150        0.6071        0.1305      -98.9795      -98.9795
   195        0.0008        0.2150        0.6071        0.1305      -98.9795      -98.9795
   196        0.0328        0.2150        0.6219        0.1337       -8.3325       -6.5712
   197        0.0014        0.2150        0.6219        0.1337      -98.9795      -98.9795
   198        0.0002        0.2150        0.6219        0.1337      -98.9795      -98.9795
   199        0.0040        0.2150        0.6219        0.1337      -98.9795      -98.9795
   200        0.0016        0.2150        0.6219        0.1337      -98.9795      -98.9795
   201        0.0404        0.2150        0.6429        0.1382       -8.2753       -6.3064
   202        0.0080        0.2150        0.6429        0.1382      -98.9795      -98.9795
   203        0.0100        0.2150        0.6429        0.1382      -32.9931      -50.6001
   204        0.0039        0.2150        0.6429        0.1382      -98.9795      -98.9795
   205        0.0029        0.2150        0.6429        0.1382      -98.9795      -98.9795
   206        0.0030        0.2150        0.6429        0.1382      -98.9795      -98.9795
   207        0.0011        0.2150        0.6429        0.1382      -98.9795      -98.9795
   208        0.0049        0.2150        0.6429        0.1382      -98.9795      -98.9795
   209        0.0001        0.2150        0.6429        0.1382      -98.9795      -98.9795
   210        0.0254        0.2150        0.6501        0.1398       -9.4509       -8.1605
   211        0.0147        0.2150        0.6510        0.1400      -15.6132      -15.9647
   212        0.0012        0.2150        0.6510        0.1400      -98.9795      -98.9795
   213        0.0018        0.2150        0.6510        0.1400      -98.9795      -98.9795
   214        0.0037        0.2150        0.6510        0.1400      -98.9795      -98.9795
   215        0.0030        0.2150        0.6510        0.1400      -98.9795      -98.9795
   216        0.0192        0.2150        0.6539        0.1406      -11.6873      -10.8891
   217        0.0001        0.2150        0.6539        0.1406      -98.9795      -98.9795
   218        0.0125        0.2150        0.6540        0.1406      -20.9297      -24.0031
   219        0.0026        0.2150        0.6540        0.1406      -98.9795      -98.9795
   220        0.0004        0.2150        0.6540        0.1406      -98.9795      -98.9795
   221        0.0001        0.2150        0.6540        0.1406      -98.9795      -98.9795
   222        0.0135        0.2150        0.6544        0.1407      -18.2003      -19.6792
   223        0.0043        0.2150        0.6544        0.1407      -98.9795      -98.9795
   224        0.0013        0.2150        0.6544        0.1407      -98.9795      -98.9795
   225        0.0004        0.2150        0.6544        0.1407      -98.9795      -98.9795
   226        0.0003        0.2150        0.6544        0.1407      -98.9795      -98.9795
   227        0.0047        0.2150        0.6544        0.1407      -98.9795      -98.9795
   228        0.0043        0.2150        0.6544        0.1407      -98.9795      -98.9795
   229        0.0036        0.2150        0.6544        0.1407      -98.9795      -98.9795
   230        0.0050        0.2150        0.6544        0.1407      -98.9795      -98.9795
   231        0.0032        0.2150        0.6544        0.1407      -98.9795      -98.9795
   232        0.0005        0.2150        0.6544        0.1407      -98.9795      -98.9795
   233        0.0247        0.2150        0.6608        0.1421       -9.8455       -8.6468
   234        0.0030        0.2150        0.6608        0.1421      -98.9795      -98.9795
   235        0.0011        0.2150        0.6608        0.1421      -98.9795      -98.9795
   236        0.0081        0.2150        0.6608        0.1421      -98.9795      -98.9795
   237        0.0034        0.2150        0.6608        0.1421      -98.9795      -98.9795
   238        0.0280        0.2150        0.6693        0.1439       -9.3390       -8.0207
   239        0.0035        0.2150        0.6693        0.1439      -98.9795      -98.9795
   240        0.0004        0.2150        0.6693        0.1439      -98.9795      -98.9795
   241        0.0017        0.2150        0.6693        0.1439      -98.9795      -98.9795
   242        0.0006        0.2150        0.6693        0.1439      -98.9795      -98.9795
   243        0.0013        0.2150        0.6693        0.1439      -98.9795      -98.9795
   244        0.0002        0.2150        0.6693        0.1439      -98.9795      -98.9795
   245        0.0338        0.2150        0.6819        0.1466       -8.7740       -7.2847
   246        0.0065        0.2150        0.6819        0.1466      -98.9795      -98.9795
   247        0.0033        0.2150        0.6819        0.1466      -98.9795      -98.9795
   248        0.0132        0.2150        0.6820        0.1466      -23.6601      -28.8252
   249        0.0017        0.2150        0.6820        0.1466      -98.9795      -98.9795
   250        0.0012        0.2150        0.6820        0.1466      -98.9795      -98.9795
   251        0.0008        0.2150        0.6820        0.1466      -98.9795      -98.9795
   252        0.0058        0.2150        0.6820        0.1466      -98.9795      -98.9795
   253        0.0095        0.2150        0.6820        0.1466      -98.9795      -98.9795
   254        0.0019        0.2150        0.6820        0.1466      -98.9795      -98.9795
   255        0.0059        0.2150        0.6820        0.1466      -98.9795      -98.9795
   256        0.0007        0.2150        0.6820        0.1466      -98.9795      -98.9795
   257        0.0008        0.2150        0.6820        0.1466      -98.9795      -98.9795
   258        0.0060        0.2150        0.6820        0.1466      -98.9795      -98.9795
   259        0.0002        0.2150        0.6820        0.1466      -98.9795      -98.9795
   260        0.0048        0.2150        0.6820        0.1466      -98.9795      -98.9795
   261        0.0040        0.2150        0.6820        0.1466      -98.9795      -98.9795
   262        0.0448        0.2150        0.7031        0.1512       -8.3311       -6.5679
   263        0.0360        0.2150        0.7159        0.1539       -8.9946       -7.5803
   264        0.0269        0.2150        0.7219        0.1552      -10.9135       -9.9445
   265        0.0045        0.2150        0.7219        0.1552      -98.9795      -98.9795
   266        0.0051        0.2150        0.7219        0.1552      -98.9795      -98.9795
   267        0.0001        0.2150        0.7219        0.1552      -98.9795      -98.9795
   268        0.0021        0.2150        0.7219        0.1552      -98.9795      -98.9795
   269        0.0026        0.2150        0.7219        0.1552      -98.9795      -98.9795
   270        0.0081        0.2150        0.7219        0.1552      -98.9795      -98.9795
   271        0.0007        0.2150        0.7219        0.1552      -98.9795      -98.9795
   272        0.0030        0.2150        0.7219        0.1552      -98.9795      -98.9795
   273        0.0004        0.2150        0.7219        0.1552      -98.9795      -98.9795
   274        0.0069        0.2150        0.7219        0.1552      -98.9795      -98.9795
   275        0.0040        0.2150        0.7219        0.1552      -98.9795      -98.9795
   276        0.0038        0.2150        0.7219        0.1552      -98.9795      -98.9795
   277        0.0134        0.2150        0.7219        0.1552      -34.9039      -56.4717
   278        0.0017        0.2150        0.7219        0.1552      -98.9795      -98.9795
   279        0.0027        0.2150        0.7219        0.1552      -98.9795      -98.9795
   280        0.0118        0.2150        0.7219        0.1552      -64.6483      -98.9795
   281        0.0073        0.2150        0.7219        0.1552      -98.9795      -98.9795
   282        0.0157        0.2150        0.7226        0.1554      -22.5532      -26.8046
   283        0.0069        0.2150        0.7226        0.1554      -98.9795      -98.9795
   284        0.0014        0.2150        0.7226        0.1554      -98.9795      -98.9795
   285        0.0010        0.2150        0.7226        0.1554      -98.9795      -98.9795
   286        0.0018        0.2150        0.7226        0.1554      -98.9795      -98.9795
   287        0.0044        0.2150        0.7226        0.1554      -98.9795      -98.9795
   288        0.0134        0.2150        0.7226        0.1554      -35.2482      -57.5973
   289        0.0034        0.2150        0.7226        0.1554      -98.9795      -98.9795
   290        0.0307        0.2150        0.7309        0.1571      -10.1306       -8.9943
   291        0.0158        0.2150        0.7316        0.1573      -23.9501      -29.3705
   292        0.0003        0.2150        0.7316        0.1573      -98.9795      -98.9795
   293        0.0011        0.2150        0.7316        0.1573      -98.9795      -98.9795
   294        0.0001        0.2150        0.7316        0.1573      -98.9795      -98.9795
   295        0.0001        0.2150        0.7316        0.1573      -98.9795      -98.9795
   296        0.0530        0.2150        0.7564        0.1626       -8.3507       -6.6121
   297        0.0070        0.2150        0.7564        0.1626      -98.9795      -98.9795
   298        0.0004        0.2150        0.7564        0.1626      -98.9795      -98.9795
   299        0.0098        0.2150        0.7564        0.1626      -98.9795      -98.9795
   300        0.0124        0.2150        0.7564        0.1626      -98.9795      -98.9795
   301        0.0001        0.2150        0.7564        0.1626      -98.9795      -98.9795
   302        0.0002        0.2150        0.7564        0.1626      -98.9795      -98.9795
   303        0.0109        0.2150        0.7564        0.1626      -98.9795      -98.9795
   304        0.0044        0.2150        0.7564        0.1626      -98.9795      -98.9795
   305        0.0013        0.2150        0.7564        0.1626      -98.9795      -98.9795
   306        0.0033        0.2150        0.7564        0.1626      -98.9795      -98.9795
   307        0.0002        0.2150        0.7564        0.1626      -98.9795      -98.9795
   308        0.0005        0.2150        0.7564        0.1626      -98.9795      -98.9795
   309        0.0221        0.2150        0.7593        0.1633      -15.5276      -15.8475
   310        0.0072        0.2150        0.7593        0.1633      -98.9795      -98.9795
   311        0.0038        0.2150        0.7593        0.1633      -98.9795      -98.9795
   312        0.0184        0.2150        0.7608        0.1636      -21.4463      -24.8748
   313        0.0045        0.2150        0.7608        0.1636      -98.9795      -98.9795
   314        0.0094        0.2150        0.7608        0.1636      -98.9795      -98.9795
   315        0.0013        0.2150        0.7608        0.1636      -98.9795      -98.9795
   316        0.0007        0.2150        0.7608        0.1636      -98.9795      -98.9795
   317        0.0060        0.2150        0.7608        0.1636      -98.9795      -98.9795
   318        0.0056        0.2150        0.7608        0.1636      -98.9795      -98.9795
   319        0.0065        0.2150        0.7608        0.1636      -98.9795      -98.9795
   320        0.0052        0.2150        0.7608        0.1636      -98.9795      -98.9795
   321        0.0019        0.2150        0.7608        0.1636      -98.9795      -98.9795
   322        0.0008        0.2150        0.7608        0.1636      -98.9795      -98.9795
   323        0.0109        0.2150        0.7608        0.1636      -98.9795      -98.9795
   324        0.0164        0.2150        0.7615        0.1637      -28.6558      -39.2707
   325        0.0024        0.2150        0.7615        0.1637      -98.9795      -98.9795
   326        0.0006        0.2150        0.7615        0.1637      -98.9795      -98.9795
   327        0.0003        0.2150        0.7615        0.1637      -98.9795      -98.9795
   328        0.0012        0.2150        0.7615        0.1637      -98.9795      -98.9795
   329        0.0100        0.2150        0.7615        0.1637      -98.9795      -98.9795
   330        0.0017        0.2150        0.7615        0.1637      -98.9795      -98.9795
   331        0.0033        0.2150        0.7615        0.1637      -98.9795      -98.9795
   332        0.0014        0.2150        0.7615        0.1637      -98.9795      -98.9795
   333        0.0009        0.2150        0.7615        0.1637      -98.9795      -98.9795
   334        0.0063        0.2150        0.7615        0.1637      -98.9795      -98.9795
   335        0.0092        0.2150        0.7615        0.1637      -98.9795      -98.9795
   336        0.0018        0.2150        0.7615        0.1637      -98.9795      -98.9795
   337        0.0007        0.2150        0.7615        0.1637      -98.9795      -98.9795
   338        0.0253        0.2150        0.7657        0.1646      -13.4424      -13.0881
   339        0.0014        0.2150        0.7657        0.1646      -98.9795      -98.9795
   340        0.0014        0.2150        0.7657        0.1646      -98.9795      -98.9795
   341        0.0022        0.2150        0.7657        0.1646      -98.9795      -98.9795
   342        0.0022        0.2150        0.7657        0.1646      -98.9795      -98.9795
   343        0.0004        0.2150        0.7657        0.1646      -98.9795      -98.9795
   344        0.0068        0.2150        0.7657        0.1646      -98.9795      -98.9795
   345        0.0185        0.2150        0.7672        0.1649      -22.2225      -26.2188
   346        0.0174        0.2150        0.7682        0.1652      -25.9401      -33.3020
   347        0.0002        0.2150        0.7682        0.1652      -98.9795      -98.9795
   348        0.0066        0.2150        0.7682        0.1652      -98.9795      -98.9795
   349        0.0218        0.2150        0.7709        0.1657      -16.8028      -17.6305
   350        0.0106        0.2150        0.7709        0.1657      -98.9795      -98.9795
   351        0.0215        0.2150        0.7734        0.1663      -17.4190      -18.5211
   352        0.0082        0.2150        0.7734        0.1663      -98.9795      -98.9795
   353        0.0042        0.2150        0.7734        0.1663      -98.9795      -98.9795
   354        0.0034        0.2150        0.7734        0.1663      -98.9795      -98.9795
   355        0.0117        0.2150        0.7734        0.1663      -98.9795      -98.9795
   356        0.0120        0.2150        0.7734        0.1663      -98.9795      -98.9795
   357        0.0025        0.2150        0.7734        0.1663      -98.9795      -98.9795
   358        0.0206        0.2150        0.7756        0.1668      -18.9912      -20.8860
   359        0.0112        0.2150        0.7756        0.1668      -98.9795      -98.9795
   360        0.0018        0.2150        0.7756        0.1668      -98.9795      -98.9795
   361        0.0037        0.2150        0.7756        0.1668      -98.9795      -98.9795
   362        0.0005        0.2150        0.7756        0.1668      -98.9795      -98.9795
   363        0.0009        0.2150        0.7756        0.1668      -98.9795      -98.9795
   364        0.0027        0.2150        0.7756        0.1668      -98.9795      -98.9795
   365        0.0039        0.2150        0.7756        0.1668      -98.9795      -98.9795
   366        0.0072        0.2150        0.7756        0.1668      -98.9795      -98.9795
   367        0.0229        0.2150        0.7787        0.1674      -16.2269      -16.8155
   368        0.0050        0.2150        0.7787        0.1674      -98.9795      -98.9795
   369        0.0046        0.2150        0.7787        0.1674      -98.9795      -98.9795
   370        0.0001        0.2150        0.7787        0.1674      -98.9795      -98.9795
   371        0.0003        0.2150        0.7787        0.1674      -98.9795      -98.9795
   372        0.0139        0.2150        0.7787        0.1674      -87.5304      -98.9795
   373        0.0243        0.2150        0.7823        0.1682      -15.1691      -15.3600
   374        0.0067        0.2150        0.7823        0.1682      -98.9795      -98.9795
   375        0.0028        0.2150        0.7823        0.1682      -98.9795      -98.9795
   376        0.0011        0.2150        0.7823        0.1682      -98.9795      -98.9795
   377        0.0007        0.2150        0.7823        0.1682      -98.9795      -98.9795
   378        0.0007        0.2150        0.7823        0.1682      -98.9795      -98.9795
   379        0.0019        0.2150        0.7823        0.1682      -98.9795      -98.9795
   380        0.0018        0.2150        0.7823        0.1682      -98.9795      -98.9795
   381        0.0005        0.2150        0.7823        0.1682      -98.9795      -98.9795
   382        0.0184        0.2150        0.7836        0.1685      -25.6949      -32.7989
