0.0005	30
0.0045	30
0.0057	30
0.0008	30
0.0045	30
0.0005	30
0.0001	30
0.0005	30
0.0036	30
0.0009	30
0.0071	30
0.0001	30
0.0002	30
0.0014	30
0.0075	30
0.0022	30
0.0015	30
0.007	30
0.0037	30
0.0017	30
0.007	30
0.0013	30
0.0006	30
0.003	30
0.001	30
0.0073	30
0.0092	30
0.0063	30
0.0003	30
0.0013	30
0.0004	30
0.0006	30
0.0002	30
0.0008	30
0.0063	30
0.0045	30
0.0032	30
0.0014	30
0.002	30
0.0004	30
0.0064	30
0.0048	30
0.0068	30
0.002	30
0.0008	30
0.0113	30
0.0008	30
0.0008	30
0.0032	30
0.0058	30
0.0013	30
0.0008	30
0.001	30
0.0037	30
0.0015	30
0.0025	30
0.0048	30
0.0004	30
0.0007	30
0.0018	30
0.0001	30
0.0006	30
0.0008	30
0.001	30
0.0025	30
0.0012	30
0.0033	30
0.0003	30
0.0001	30
0.0057	30
0.0012	30
0.0004	30
0.0005	30
0.0007	30
0.0045	30
0.001	30
0.0009	30
0.0037	30
0.004	30
0.004	30
0.0049	30
0.0063	30
0.0004	30
0.002	30
0.003	30
0.0032	30
0.0013	30
0.0005	30
0.001	30
0.0005	30
0.0115	30
0.0003	30
0.0001	30
0.0008	30
0.0005	30
0.0004	30
0.0026	30
0.0027	30
0.0005	30
0.0108	30
0.004	30
0.0024	30
0.0013	30
0.0013	30
0.0009	30
0.0032	30
0.0006	30
0.0135	30
0.0047	30
0.0157	30
0.0009	30
0.0058	30
0.0015	30
0.0065	30
0.0002	30
0.0013	30
0.0038	30
0.0001	30
0.0004	30
0.0048	30
0.0024	30
0.0032	30
0.0013	30
0.0016	30
0.0025	30
0.0023	30
0.0032	30
0.004	30
0.0015	30
0.0053	30
0.0011	30
0.0004	30
0.0032	30
0.002	30
0.0048	30
0.0006	30
0.0013	30
0.0017	30
0.0011	30
0.0086	30
0.0156	30
0.0007	30
0.0007	30
0.0005	30
0.0007	30
0.0003	30
0.0002	30
0.0011	30
0.0001	30
0.0001	30
0.0038	30
0.0082	30
0.0013	30
0.0162	30
0.0146	30
0.0097	30
0.001	30
0.0028	30
0.0008	30
0.0106	30
0.003	30
0.0048	30
0.003	30
0.0002	30
0.0062	30
0.0001	30
0.0058	30
0.0065	30
0.0021	30
0.0117	30
0.0005	30
0.0003	30
0.002	30
0.0009	30
0.0005	30
0.0002	30
0.0008	30
0.0011	30
0.0014	30
0.0007	30
0.001	30
0.0009	30
0.0059	30
0.0016	30
0.0004	30
0.0003	30
0.0004	30
0.0146	30
0.0006	30
0.0001	30
0.0018	30
0.0007	30
0.018	30
0.0036	30
0.0045	30
0.0017	30
0.0013	30
0.0013	30
0.0005	30
0.0022	30
0.0113	30
0.0066	30
0.0005	30
0.0008	30
0.0016	30
0.0013	30
0.0086	30
0.0001	30
0.0056	30
0.0012	30
0.0002	30
0.006	30
0.0019	30
0.0006	30
0.0002	30
0.0001	30
0.0021	30
0.0019	30
0.0016	30
0.0022	30
0.0014	30
0.0002	30
0.011	30
0.0013	30
0.0005	30
0.0036	30
0.0015	30
0.0125	30
0.0016	30
0.0002	30
0.0008	30
0.0003	30
0.0006	30
0.0001	30
0.015	30
0.0029	30
0.0015	30
0.0059	30
0.0007	30
0.0005	30
0.0004	30
0.0026	30
0.0042	30
0.0008	30
0.0026	30
0.0003	30
0.0004	30
0.0027	30
0.0001	30
0.0021	30
0.0018	30
0.02	30
0.0161	30
0.012	30
0.002	30
0.0023	30
0.0009	30
0.0011	30
0.0036	30
0.0003	30
0.0013	30
0.0002	30
0.0031	30
0.0018	30
0.0017	30
0.006	30
0.0007	30
0.0012	30
0.0053	30
0.0033	30
0.007	30
0.0031	30
0.0006	30
0.0004	30
0.0008	30
0.002	30
0.006	30
0.0015	30
0.0137	30
0.007	30
0.0001	30
0.0005	30
0.0001	30
0.0236	30
0.0031	30
0.0002	30
0.0044	30
0.0055	30
0.0001	30
0.0048	30
0.002	30
0.0006	30
0.0015	30
0.0001	30
0.0002	30
0.0098	30
0.0032	30
0.0017	30
0.0082	30
0.002	30
0.0042	30
0.0006	30
0.0003	30
0.0027	30
0.0025	30
0.0029	30
0.0023	30
0.0009	30
0.0003	30
0.0048	30
0.0073	30
0.0011	30
0.0003	30
0.0002	30
0.0005	30
0.0045	30
0.0007	30
0.0015	30
0.0006	30
0.0004	30
0.0028	30
0.0041	30
0.0008	30
0.0003	30
0.0113	30
0.0006	30
0.0006	30
0.001	30
0.001	30
0.0002	30
0.003	30
0.0082	30
0.0078	30
0.0001	30
0.0029	30
0.0097	30
0.0047	30
0.0096	30
0.0036	30
0.0019	30
0.0015	30
0.0052	30
0.0054	30
0.0011	30
0.0092	30
0.005	30
0.0008	30
0.0016	30
0.0002	30
0.0004	30
0.0012	30
0.0017	30
0.0032	30
0.0102	30
0.0022	30
0.0021	30
0.0001	30
0.0062	30
0.0108	30
0.003	30
0.0013	30
0.0005	30
0.0003	30
0.0003	30
0.0009	30
0.0008	30
0.0002	30
0.0082	30
0.0006	30
0.001	30
0.0032	30
0.0006	30
0.001	30
0.0019	30
0.0082	30
0.0016	30
0.0015	30
0.0011	30
0.0078	30
0.0002	30
0.0007	30
0.0063	30
0.0004	30
0.0032	30
0.0002	30
0.0041	30
0.0032	30
0.0016	30
0.0109	30
0.004	30
0.0011	30
0.015	30
0.0037	30
0.0053	30
0.0035	30
0.0049	30
0.0033	30
0.0004	30
0.0008	30
0.0048	30
0.0062	30
0.0015	30
0.0062	30
0.0036	30
0.0013	30
0.0004	30
0.0013	30
0.0072	30
0.0003	30
0.0062	30
0.001	30
0.0016	30
0.0011	30
0.0051	30
0.0016	30
0.0018	30
0.0004	30
0.0005	30
0.0038	30
0.0034	30
0.0006	30
0.0068	30
0.0117	30
0.0004	30
0.007	30
0.0034	30
0.0022	30
0.0019	30
0.0008	30
0.0017	30
0.0045	30
0.0002	30
0.0082	30
0.0174	30
0.0004	30
0.0004	30
0.0029	30
0.0061	30
0.0013	30
0.0013	30
0.0002	30
0.0005	30
0.0019	30
0.0004	30
0.0022	30
0.0003	30
0.0002	30
0.0087	30
0.0001	30
0.0002	30
0.0058	30
0.0059	30
0.0059	30
0.0006	30
0.0012	30
0.0007	30
0.0023	30
0.0017	30
0.0036	30
0.0004	30
0.002	30
0.0075	30
0.0079	30
0.0076	30
0.0051	30
0.0027	30
0.0045	30
0.0052	30
0.0022	30
0.001	30
0.0007	30
0.0091	30
0.0028	30
0.0029	30
0.0025	30
0.0001	30
0.0008	30
0.004	30
0.0008	30
0.0004	30
0.0003	30
0.001	30
0.0006	30
0.001	30
0.0042	30
0.0001	30
0.0079	30
0.0031	30
0.0008	30
0.0015	30
0.0039	30
0.0001	30
0.0001	30
0.001	30
0.0013	30
0.0032	30
0.0043	30
0.0008	30
0.0011	30
0.0006	30
0.0006	30
0.0056	30
0.0025	30
0.0126	30
0.0068	30
0.0077	30
0.0008	30
0.0042	30
0.0066	30
0.0011	30
0.0004	30
0.0013	30
0.0017	30
0.0001	30
0.0005	30
0.0002	30
0.0001	30
0.0053	30
0.0013	30
0.0017	30
0.0005	30
0.0028	30
0.0013	30
0.0001	30
0.0052	30
0.0074	30
0.0022	30
0.0004	30
0.0004	30
0.0022	30
0.0028	30
0.0015	30
0.0041	30
0.0017	30
0.0007	30
0.0006	30
0.0007	30
0.0078	30
0.0084	30
0.0015	30
0.0014	30
0.0012	30
0.0024	30
0.0068	30
0.0019	30
0.001	30
0.0021	30
0.0022	30
0.0069	30
0.0016	30
0.0001	30
0.0003	30
0.0015	30
0.0008	30
0.0003	30
0.0002	30
0.0004	30
0.0021	30
0.0001	30
0.0015	30
0.0147	30
0.0013	30
0.0029	30
0.0077	30
0.007	30
0.0003	30
0.0047	30
0.0053	30
0.0043	30
0.0154	30
0.0015	30
0.0004	30
0.0007	30
0.0069	30
0.0076	30
0.0045	30
0.003	30
0.0173	30
0.0013	30
0.0012	30
0.0015	30
0.0012	30
0.0029	30
0.0022	30
0.0002	30
0.0013	30
0.0008	30
0.0011	30
0.0017	30
0.0035	30
0.0011	30
0.0038	30
0.0054	30
0.0053	30
0.0019	30
0.0006	30
0.0027	30
0.0006	30
0.0064	30
0.0051	30
0.0016	30
0.0023	30
0.0006	30
0.002	30
0.0029	30
0.0037	30
0.0026	30
0.003	30
0.0023	30
0.0012	30
0.0046	30
0.0017	30
0.0015	30
0.0062	30
0.003	30
0.0017	30
0.0004	30
0.0004	30
0.0106	30
0.0002	30
0.002	30
0.0006	30
0.0011	30
0.0005	30
0.0017	30
0.0005	30
0.0017	30
0.0005	30
0.0005	30
0.0003	30
0.0001	30
0.0001	30
0.002	30
0.0011	30
0.0005	30
0.0004	30
0.0013	30
0.0009	30
0.0014	30
0.0058	30
0.001	30
0.0009	30
0.0002	30
0.0016	30
0.0024	30
0.002	30
0.0022	30
0.0004	30
0.0004	30
0.0009	30
0.0004	30
0.005	30
0.0002	30
0.0004	30
0.0057	30
0.0026	30
0.0007	30
0.0001	30
0.0075	30
0.005	30
0.0016	30
0.0029	30
0.0035	30
0.0013	30
0.0008	30
0.0011	30
0.0052	30
0.003	30
0.0091	30
0.0015	30
0.0001	30
0.0115	30
0.0007	30
0.0026	30
0.0007	30
0.0007	30
0.0031	30
0.0057	30
0.003	30
0.0007	30
0.0015	30
0.0001	30
0.0076	30
0.0003	30
0.0034	30
0.0006	30
0.0029	30
0.0018	30
0.0005	30
0.0011	30
0.0051	30
0.0004	30
0.0004	30
0.0011	30
0.0026	30
0.0001	30
0.0009	30
0.0014	30
0.0158	30
0.0007	30
0.0033	30
0.012	30
0.0008	30
0.0004	30
0.023	30
0.0009	30
0.0021	30
0.0009	30
0.0006	30
0.0032	30
0.0052	30
0.0014	30
0.0001	30
0.0001	30
0.0019	30
0.0012	30
0.0003	30
0.0003	30
0.0025	30
0.0005	30
0.0001	30
0.0031	30
0.0073	30
0.0024	30
0.0007	30
0.0004	30
0.0136	30
0.0015	30
0.0007	30
0.0011	30
0.0002	30
0.0007	30
0.0001	30
0.0001	30
0.002	30
0.0019	30
0.0045	30
0.0065	30
0.0015	30
0.0029	30
0.0044	30
0.0006	30
0.0003	30
0.0017	30
0.0109	30
0.0022	30
0.0053	30
0.0009	30
0.0008	30
0.0003	30
0.0001	30
0.0002	30
0.0001	30
0.0001	30
0.002	30
0.0005	30
0.0009	30
0.0002	30
0.0008	30
0.0013	30
0.0083	30
0.0027	30
0.0021	30
0.0006	30
0.0008	30
0.0015	30
0.0011	30
0.0007	30
0.0013	30
0.0001	30
0.0019	30
0.0017	30
0.0021	30
0.0034	30
0.002	30
0.0072	30
0.004	30
0.0009	30
0.0026	30
0.0001	30
0.0011	30
0.0014	30
0.0064	30
0.0021	30
0.0022	30
0.0096	30
0.0014	30
0.0024	30
0.0013	30
0.0009	30
0.0105	30
0.0093	30
0.006	30
0.0048	30
0.02	30
0.0011	30
0.0025	30
0.0014	30
0.0007	30
0.0011	30
0.0021	30
0.0026	30
0.001	30
0.0024	30
0.0008	30
0.0002	30
0.0001	30
0.0017	30
0.0006	30
0.0033	30
0.0038	30
0.0005	30
0.0001	30
0.0006	30
0.0003	30
0.0017	30
0.0006	30
0.0102	30
0.0011	30
0.0003	30
0.0001	30
0.0015	30
0.0012	30
0.0073	30
0.0026	30
0.0002	30
0.0005	30
0.0012	30
0.0034	30
0.0021	30
0.007	30
0.0005	30
0.0044	30
0.0003	30
0.0001	30
0.0002	30
0.0024	30
0.0003	30
0.0003	30
0.0015	30
0.0011	30
0.0002	30
0.0005	30
0.0067	30
0.0003	30
0.0023	30
0.0009	30
0.0002	30
0.0017	30
0.0023	30
0.0011	30
0.0011	30
0.005	30
0.006	30
0.0067	30
0.0005	30
0.0013	30
0.0035	30
0.0039	30
0.0013	30
0.0007	30
0.0052	30
