0.0006	30
0.0061	30
0.0077	30
0.0011	30
0.0061	30
0.0007	30
0.0002	30
0.0001	30
0.0007	30
0.0048	30
0.0012	30
0.0097	30
0.0001	30
0.0003	30
0.002	30
0.0102	30
0.003	30
0.002	30
0.0095	30
0.0051	30
0.0023	30
0.0095	30
0.0017	30
0.0008	30
0.0041	30
0.0014	30
0.0098	30
0.0125	30
0.0085	30
0.0005	30
0.0017	30
0.0006	30
0.0008	30
0.0003	30
0.0011	30
0.0085	30
0.0061	30
0.0044	30
0.002	30
0.0027	30
0.0006	30
0.0087	30
0.0064	30
0.0092	30
0.0027	30
0.0011	30
0.0153	30
0.0011	30
0.0011	30
0.0044	30
0.0078	30
0.0001	30
0.0017	30
0.0011	30
0.0014	30
0.0051	30
0.002	30
0.0034	30
0.0064	30
0.0006	30
0.0009	30
0.0024	30
0.0001	30
0.0008	30
0.0011	30
0.0014	30
0.0033	30
0.0016	30
0.0045	30
0.0004	30
0.0001	30
0.0001	30
0.0077	30
0.0017	30
0.0006	30
0.0007	30
0.001	30
0.0061	30
0.0014	30
0.0012	30
0.0051	30
0.0054	30
0.0054	30
0.0066	30
0.0085	30
0.0006	30
0.0028	30
0.004	30
0.0044	30
0.0017	30
0.0007	30
0.0013	30
0.0007	30
0.0156	30
0.0004	30
0.0001	30
0.0011	30
0.0006	30
0.0005	30
0.0035	30
0.0037	30
0.0007	30
0.0146	30
0.0054	30
0.0032	30
0.0018	30
0.0018	30
0.0001	30
0.0012	30
0.0044	30
0.0008	30
0.0183	30
0.0063	30
0.0212	30
0.0012	30
0.0079	30
0.002	30
0.0088	30
0.0002	30
0.0001	30
0.0017	30
0.0052	30
0.0002	30
0.0005	30
0.0065	30
0.0032	30
0.0044	30
0.0018	30
0.0022	30
0.0034	30
0.0031	30
0.0044	30
0.0054	30
0.002	30
0.0072	30
0.0015	30
0.0005	30
0.0044	30
0.0028	30
0.0065	30
0.0008	30
0.0018	30
0.0023	30
0.0001	30
0.0015	30
0.0117	30
0.0211	30
